CLOCK_REF  mono_ns=731385210527678  real_ns=1789312668312737903
WRITE  gpa=0x00000003cf5b8000  ts=731387642330062
WRITE  gpa=0x00000012c9988000  ts=731387642336392
WRITE  gpa=0x0000000ff3791000  ts=731387642344372
WRITE  gpa=0x00000011e708d000  ts=731387642352092
WRITE  gpa=0x0000000114d5d000  ts=731387642361492
WRITE  gpa=0x0000002a33898000  ts=731387642366322
WRITE  gpa=0x0000003f7fc21000  ts=731387642370332
WRITE  gpa=0x0000002a3415e000  ts=731387642374372
WRITE  gpa=0x00000003d06e1000  ts=731387642381022
WRITE  gpa=0x00000003b2112000  ts=731387642385212
WRITE  gpa=0x000000011965c000  ts=731387642389072
WRITE  gpa=0x0000000122da7000  ts=731387642394122
WRITE  gpa=0x000000010b22e000  ts=731387642399382
WRITE  gpa=0x0000000119e32000  ts=731387642404252
WRITE  gpa=0x0000000119e11000  ts=731387642409691
WRITE  gpa=0x000000011f2b9000  ts=731387642425481
WRITE  gpa=0x0000003f7fc00000  ts=731387642429301
WRITE  gpa=0x0000003f7fc0b000  ts=731387642433311
WRITE  gpa=0x000000011f343000  ts=731387642438201
WRITE  gpa=0x00000001029ab000  ts=731387642445931
WRITE  gpa=0x000000010345a000  ts=731387642450161
WRITE  gpa=0x000000010294a000  ts=731387642454081
WRITE  gpa=0x000000012653e000  ts=731387642459231
WRITE  gpa=0x000000011f7ac000  ts=731387642464461
WRITE  gpa=0x0000003f7fc19000  ts=731387642467691
WRITE  gpa=0x0000003f7fc18000  ts=731387642471411
WRITE  gpa=0x00000001035fc000  ts=731387642475611
WRITE  gpa=0x000000012653d000  ts=731387642480531
WRITE  gpa=0x00000001029b0000  ts=731387642484561
WRITE  gpa=0x00000001029ac000  ts=731387642488071
WRITE  gpa=0x00000001029ad000  ts=731387642491001
WRITE  gpa=0x00000001029aa000  ts=731387642498230
WRITE  gpa=0x00000001245e0000  ts=731387642502570
WRITE  gpa=0x0000003f7fc06000  ts=731387642506420
WRITE  gpa=0x00000001002a5000  ts=731387642512190
WRITE  gpa=0x0000000103bc0000  ts=731387642515980
WRITE  gpa=0x000000011eddb000  ts=731387642520490
WRITE  gpa=0x0000000103551000  ts=731387642524710
WRITE  gpa=0x00000001034dc000  ts=731387642530540
WRITE  gpa=0x00000001029af000  ts=731387642536120
WRITE  gpa=0x00000001029ae000  ts=731387642539210
WRITE  gpa=0x0000000102973000  ts=731387642544950
WRITE  gpa=0x0000000126485000  ts=731387642549680
WRITE  gpa=0x000000011f2b7000  ts=731387642558480
WRITE  gpa=0x00000001029e6000  ts=731387642563710
WRITE  gpa=0x0000000102967000  ts=731387642567430
WRITE  gpa=0x00000001035d6000  ts=731387642572170
WRITE  gpa=0x0000000103524000  ts=731387642577890
WRITE  gpa=0x00000001207fa000  ts=731387642582640
WRITE  gpa=0x0000000124974000  ts=731387642599079
WRITE  gpa=0x000000011eddc000  ts=731387642603309
WRITE  gpa=0x0000000124184000  ts=731387642607429
WRITE  gpa=0x0000000124973000  ts=731387642611359
WRITE  gpa=0x00000001002a4000  ts=731387642616219
WRITE  gpa=0x0000000100321000  ts=731387642631089
WRITE  gpa=0x0000000117c42000  ts=731387642636239
WRITE  gpa=0x00000003cc4a5000  ts=731387642642499
WRITE  gpa=0x00000003cf433000  ts=731387642648249
WRITE  gpa=0x00000001175d7000  ts=731387642652379
WRITE  gpa=0x00000018859a5000  ts=731387642657999
WRITE  gpa=0x0000000122db6000  ts=731387642666229
WRITE  gpa=0x00000011ee919000  ts=731387642675268
WRITE  gpa=0x00000011e940b000  ts=731387642680708
WRITE  gpa=0x00000012c9989000  ts=731387642687448
WRITE  gpa=0x00000001069ea000  ts=731387642691408
WRITE  gpa=0x00000003cb236000  ts=731387642696858
WRITE  gpa=0x00000003af073000  ts=731387642702988
WRITE  gpa=0x0000002a3397b000  ts=731387642710218
WRITE  gpa=0x0000002a33faa000  ts=731387642714928
WRITE  gpa=0x000000010438c000  ts=731387642720058
WRITE  gpa=0x0000002a33817000  ts=731387642725118
WRITE  gpa=0x0000000100db3000  ts=731387642728268
WRITE  gpa=0x000000010fe05000  ts=731387642733998
WRITE  gpa=0x000000010ff48000  ts=731387642739058
WRITE  gpa=0x000000011f197000  ts=731387642743498
WRITE  gpa=0x000000010b230000  ts=731387642747778
WRITE  gpa=0x000000011edc4000  ts=731387642751748
WRITE  gpa=0x00000001208a4000  ts=731387642757548
WRITE  gpa=0x00000001208a5000  ts=731387642761288
WRITE  gpa=0x00000001208a6000  ts=731387642764357
WRITE  gpa=0x00000001208a7000  ts=731387642767637
WRITE  gpa=0x00000001208a8000  ts=731387642770717
WRITE  gpa=0x00000001208a9000  ts=731387642773867
WRITE  gpa=0x00000001208aa000  ts=731387642776887
WRITE  gpa=0x00000001208ab000  ts=731387642779927
WRITE  gpa=0x00000001208ac000  ts=731387642782987
WRITE  gpa=0x00000001208ad000  ts=731387642785987
WRITE  gpa=0x00000001208ae000  ts=731387642789037
WRITE  gpa=0x00000001208af000  ts=731387642792117
WRITE  gpa=0x00000001208b0000  ts=731387642795127
WRITE  gpa=0x00000001208b1000  ts=731387642798087
WRITE  gpa=0x00000001208b2000  ts=731387642801017
WRITE  gpa=0x00000001208b3000  ts=731387642803977
WRITE  gpa=0x000000011f0aa000  ts=731387642808037
WRITE  gpa=0x000000011f79e000  ts=731387642816697
WRITE  gpa=0x0000000100db4000  ts=731387642821767
WRITE  gpa=0x000000011f6ec000  ts=731387642827937
WRITE  gpa=0x000000011f1fd000  ts=731387642832747
WRITE  gpa=0x000000011d006000  ts=731387642836847
WRITE  gpa=0x000000011cb03000  ts=731387642842207
WRITE  gpa=0x00000000c0030000  ts=731387642849817
WRITE  gpa=0x00000000c0031000  ts=731387642859026
WRITE  gpa=0x00000000c0032000  ts=731387642864436
WRITE  gpa=0x00000000c0033000  ts=731387642870146
WRITE  gpa=0x00000000c0034000  ts=731387642875616
WRITE  gpa=0x00000000c0035000  ts=731387642881036
WRITE  gpa=0x00000000c0036000  ts=731387642886596
WRITE  gpa=0x00000000c0037000  ts=731387642892056
WRITE  gpa=0x00000000c0038000  ts=731387642897496
WRITE  gpa=0x00000000c0039000  ts=731387642902966
WRITE  gpa=0x00000000c003a000  ts=731387642908576
WRITE  gpa=0x00000000c003b000  ts=731387642913996
WRITE  gpa=0x00000000c003c000  ts=731387642919426
WRITE  gpa=0x00000000c003d000  ts=731387642924856
WRITE  gpa=0x00000000c003e000  ts=731387642930656
WRITE  gpa=0x00000000c003f000  ts=731387642936126
WRITE  gpa=0x0000003f7fc1e000  ts=731387642946025
WRITE  gpa=0x000000011eee4000  ts=731388057916583
WRITE  gpa=0x0000002a33815000  ts=731388058784073
WRITE  gpa=0x0000002a33816000  ts=731388058789773
WRITE  gpa=0x0000002a33803000  ts=731388058792593
WRITE  gpa=0x0000002a34405000  ts=731388058798053
WRITE  gpa=0x0000002a3440b000  ts=731388058800773
WRITE  gpa=0x0000002a3440c000  ts=731388058803433
WRITE  gpa=0x0000003f7fc32000  ts=731388058807093
WRITE  gpa=0x0000003f7fc31000  ts=731388058810733
WRITE  gpa=0x0000003f7fc1f000  ts=731388058813343
WRITE  gpa=0x0000000100000000  ts=731388058816983
WRITE  gpa=0x00000001001ce000  ts=731388058821123
WRITE  gpa=0x00000001001cf000  ts=731388058824123
WRITE  gpa=0x0000003f7fc05000  ts=731388058826803
WRITE  gpa=0x0000002a34401000  ts=731388058830043
WRITE  gpa=0x0000000100db1000  ts=731388058832853
WRITE  gpa=0x00000001001d0000  ts=731388058836453
WRITE  gpa=0x000000011ee32000  ts=731388058839342
WRITE  gpa=0x000000011ee33000  ts=731388058842982
WRITE  gpa=0x000000011ee36000  ts=731388058845582
WRITE  gpa=0x0000003f7fc23000  ts=731388058848622
WRITE  gpa=0x0000002a33807000  ts=731388058851242
WRITE  gpa=0x0000002a33fd5000  ts=731388058854492
WRITE  gpa=0x0000002a33fd3000  ts=731388058857832
WRITE  gpa=0x0000002a339d0000  ts=731388058861802
WRITE  gpa=0x000000011ee34000  ts=731388058864872
WRITE  gpa=0x0000002a33c0c000  ts=731388058868362
WRITE  gpa=0x0000003f7fc2e000  ts=731388058871572
WRITE  gpa=0x0000003f7fc33000  ts=731388058874542
WRITE  gpa=0x0000003f7fc15000  ts=731388058877112
WRITE  gpa=0x0000002a3440d000  ts=731388058881352
WRITE  gpa=0x0000002a3440e000  ts=731388058884202
WRITE  gpa=0x0000002a3381c000  ts=731388058886592
WRITE  gpa=0x0000003f7fc22000  ts=731388058902072
WRITE  gpa=0x0000002a33f65000  ts=731388058906082
WRITE  gpa=0x0000002a33be3000  ts=731388058909632
WRITE  gpa=0x0000003f7fc20000  ts=731388058912842
WRITE  gpa=0x0000003f7fc2d000  ts=731388058917482
WRITE  gpa=0x0000002a3381b000  ts=731388058926251
WRITE  gpa=0x000000011f2b8000  ts=731388058933671
WRITE  gpa=0x000000011ef76000  ts=731388058938141
WRITE  gpa=0x0000000100040000  ts=731388058941391
WRITE  gpa=0x0000000102251000  ts=731388058944831
WRITE  gpa=0x0000000102252000  ts=731388058947631
WRITE  gpa=0x0000000103b50000  ts=731388058950381
WRITE  gpa=0x000000011f2b9000  ts=731388058953091
WRITE  gpa=0x0000000114d6a000  ts=731388058961811
WRITE  gpa=0x000000011ef6b000  ts=731388058968201
WRITE  gpa=0x0000002a33817000  ts=731388058971411
WRITE  gpa=0x0000000100db3000  ts=731388058973731
WRITE  gpa=0x000000011ec73000  ts=731388058977611
WRITE  gpa=0x000000011ed67000  ts=731388058982141
WRITE  gpa=0x0000003f7fc2f000  ts=731388058985951
WRITE  gpa=0x0000003f7fc36000  ts=731388058989411
WRITE  gpa=0x000000010027a000  ts=731388058993031
WRITE  gpa=0x0000000100279000  ts=731388058995961
WRITE  gpa=0x000000010b22e000  ts=731388059003681
WRITE  gpa=0x0000000119e2f000  ts=731388059007321
WRITE  gpa=0x0000000119e2e000  ts=731388059010521
WRITE  gpa=0x00000003d6b28000  ts=731388059013821
WRITE  gpa=0x00000003cf5ca000  ts=731388059017530
WRITE  gpa=0x00000003cf5b8000  ts=731388059021160
WRITE  gpa=0x00000012c9988000  ts=731388059024910
WRITE  gpa=0x0000000ff3791000  ts=731388059028660
WRITE  gpa=0x00000011e708d000  ts=731388059033090
WRITE  gpa=0x000000011ec30000  ts=731388059038170
WRITE  gpa=0x000000011f55a000  ts=731388059041590
WRITE  gpa=0x000000011f7e0000  ts=731388059045150
WRITE  gpa=0x0000000119e45000  ts=731388059048760
WRITE  gpa=0x0000000100db4000  ts=731388059051520
WRITE  gpa=0x0000000121949000  ts=731388059055530
WRITE  gpa=0x00000001050d6000  ts=731388059060640
WRITE  gpa=0x000000012194a000  ts=731388059064310
WRITE  gpa=0x000000012194e000  ts=731388059068420
WRITE  gpa=0x000000011f2b7000  ts=731388059071690
WRITE  gpa=0x0000000103bc0000  ts=731388059076320
WRITE  gpa=0x000000011ecb3000  ts=731388059081250
WRITE  gpa=0x00000001217e4000  ts=731388059085200
WRITE  gpa=0x000000011ee3f000  ts=731388059088900
WRITE  gpa=0x0000000103563000  ts=731388059092540
WRITE  gpa=0x000000010514b000  ts=731388059099210
WRITE  gpa=0x00000001217e5000  ts=731388059107859
WRITE  gpa=0x000000011ef84000  ts=731388059111879
WRITE  gpa=0x000000010b22d000  ts=731388059117269
WRITE  gpa=0x0000000103bfd000  ts=731388059124049
WRITE  gpa=0x000000010fe05000  ts=731388059127649
WRITE  gpa=0x000000010438c000  ts=731388059131789
WRITE  gpa=0x00000001043ba000  ts=731388059136359
WRITE  gpa=0x000000010444f000  ts=731388059142999
WRITE  gpa=0x0000000115285000  ts=731388059148249
WRITE  gpa=0x0000000113819000  ts=731388059157549
WRITE  gpa=0x00000001079cd000  ts=731388059163069
WRITE  gpa=0x000000011cb72000  ts=731388059168569
WRITE  gpa=0x00000001049eb000  ts=731388059175169
WRITE  gpa=0x000000011826c000  ts=731388059180319
WRITE  gpa=0x000000010fe4b000  ts=731388059185489
WRITE  gpa=0x0000000122dfb000  ts=731388059213168
WRITE  gpa=0x0000000114b68000  ts=731388059220318
WRITE  gpa=0x000000010b230000  ts=731388059228068
WRITE  gpa=0x000000010b22f000  ts=731388059233568
WRITE  gpa=0x000000012085a000  ts=731388059246998
WRITE  gpa=0x0000000105149000  ts=731388059250278
WRITE  gpa=0x000000011ee4f000  ts=731388059254128
WRITE  gpa=0x0000000103fbe000  ts=731388059258578
WRITE  gpa=0x0000000117c2d000  ts=731388059262138
WRITE  gpa=0x0000000119e40000  ts=731388059268008
WRITE  gpa=0x0000000119e47000  ts=731388059270648
WRITE  gpa=0x000000011ee31000  ts=731388059273208
WRITE  gpa=0x000000010004f000  ts=731388059275978
WRITE  gpa=0x0000000100123000  ts=731388059279078
WRITE  gpa=0x00000003b21f7000  ts=731388059282198
WRITE  gpa=0x00000003d0291000  ts=731388059285497
WRITE  gpa=0x000000011f79d000  ts=731388059289177
WRITE  gpa=0x000000011f79c000  ts=731388059291817
WRITE  gpa=0x00000003cf5dc000  ts=731388059294117
WRITE  gpa=0x00000003cf530000  ts=731388059296917
WRITE  gpa=0x0000002a33fd4000  ts=731388059300537
WRITE  gpa=0x0000000118276000  ts=731388059303147
WRITE  gpa=0x0000002a33849000  ts=731388059306537
WRITE  gpa=0x00000001138ca000  ts=731388059310447
WRITE  gpa=0x0000003f7fc21000  ts=731388059313547
WRITE  gpa=0x0000002a33a0c000  ts=731388059316637
WRITE  gpa=0x0000002a3415e000  ts=731388059320467
WRITE  gpa=0x0000000104628000  ts=731388059323457
WRITE  gpa=0x000000011f55b000  ts=731388059326737
WRITE  gpa=0x0000000100285000  ts=731388059329967
WRITE  gpa=0x0000000100284000  ts=731388059332717
WRITE  gpa=0x0000000120b74000  ts=731388059337477
WRITE  gpa=0x0000000103b11000  ts=731388059340797
WRITE  gpa=0x0000003f7fc00000  ts=731388059350157
WRITE  gpa=0x0000000100214000  ts=731388059353397
WRITE  gpa=0x0000003f7fc0b000  ts=731388059356147
WRITE  gpa=0x00000001001da000  ts=731388059359137
WRITE  gpa=0x0000002a33ae3000  ts=731388059362917
WRITE  gpa=0x00000001002cd000  ts=731388059368247
WRITE  gpa=0x000000011eecf000  ts=731388059374816
WRITE  gpa=0x000000011f15f000  ts=731388059378906
WRITE  gpa=0x000000011ed07000  ts=731388059383716
WRITE  gpa=0x0000002a34407000  ts=731388059387686
WRITE  gpa=0x0000000104831000  ts=731388059398176
WRITE  gpa=0x00000003cdcb8000  ts=731388059402226
WRITE  gpa=0x000000016f834000  ts=731388059409356
WRITE  gpa=0x0000003f738b8000  ts=731388059415656
WRITE  gpa=0x000000011ed06000  ts=731388059422886
WRITE  gpa=0x000000011ee9b000  ts=731388059426406
WRITE  gpa=0x0000003f7fc30000  ts=731388059430046
WRITE  gpa=0x00000003d054e000  ts=731388059434396
WRITE  gpa=0x00000003d04ca000  ts=731388059438606
WRITE  gpa=0x00000011ee919000  ts=731388059443576
WRITE  gpa=0x00000003cc4a4000  ts=731388059446866
WRITE  gpa=0x00000011ee9ea000  ts=731388059450496
WRITE  gpa=0x0000003f839e0000  ts=731388059454886
WRITE  gpa=0x0000003f7fc3b000  ts=731388059465655
WRITE  gpa=0x00000003cdebe000  ts=731388059471595
WRITE  gpa=0x00000003ca42b000  ts=731388059477045
WRITE  gpa=0x0000001076e71000  ts=731388059483845
WRITE  gpa=0x00000003cc4bd000  ts=731388059487555
WRITE  gpa=0x0000000117cb5000  ts=731388059493805
WRITE  gpa=0x000000011cb77000  ts=731388059505315
WRITE  gpa=0x0000000117598000  ts=731388059508415
WRITE  gpa=0x0000000103b4e000  ts=731388059511255
WRITE  gpa=0x0000000105dfa000  ts=731388059515725
WRITE  gpa=0x00000001069ea000  ts=731388059520075
WRITE  gpa=0x00000011e07c3000  ts=731388059526265
WRITE  gpa=0x00000001148d0000  ts=731388059531025
WRITE  gpa=0x00000003b22eb000  ts=731388059535625
WRITE  gpa=0x0000000122964000  ts=731388059540355
WRITE  gpa=0x000000103145a000  ts=731388059546425
WRITE  gpa=0x00000001219fa000  ts=731388059552074
WRITE  gpa=0x000000011f300000  ts=731388059555164
WRITE  gpa=0x00000001029bc000  ts=731388059558104
WRITE  gpa=0x0000000103872000  ts=731388059562384
WRITE  gpa=0x0000000102972000  ts=731388059567314
WRITE  gpa=0x0000000d74b31000  ts=731388059573444
WRITE  gpa=0x00000003ce81e000  ts=731388059579264
WRITE  gpa=0x0000003f7fc39000  ts=731388059583314
WRITE  gpa=0x0000000d7a443000  ts=731388059587484
WRITE  gpa=0x00000003d6981000  ts=731388059591904
WRITE  gpa=0x0000000104865000  ts=731388059602414
WRITE  gpa=0x00000001186f6000  ts=731388059606334
WRITE  gpa=0x000000011ed64000  ts=731388059612634
WRITE  gpa=0x0000003f738dd000  ts=731388059616744
WRITE  gpa=0x0000003f738dc000  ts=731388059620614
WRITE  gpa=0x000000004dc79000  ts=731388059624924
WRITE  gpa=0x000000011f15e000  ts=731388059629094
WRITE  gpa=0x000000011ed03000  ts=731388059631584
WRITE  gpa=0x000000011ed02000  ts=731388059634134
WRITE  gpa=0x0000000122d94000  ts=731388059657473
WRITE  gpa=0x0000000100286000  ts=731388059665013
WRITE  gpa=0x0000000117c42000  ts=731388059667633
WRITE  gpa=0x00000003cc4a5000  ts=731388059670193
WRITE  gpa=0x00000003cf433000  ts=731388059673133
WRITE  gpa=0x00000001175d7000  ts=731388059676083
WRITE  gpa=0x00000018859a5000  ts=731388059679523
WRITE  gpa=0x0000000119e10000  ts=731388059684033
WRITE  gpa=0x0000000119e11000  ts=731388059687453
WRITE  gpa=0x000000011a98d000  ts=731388059692003
WRITE  gpa=0x000000011946e000  ts=731388059696283
WRITE  gpa=0x000000011cb76000  ts=731388059699843
WRITE  gpa=0x0000000117c5b000  ts=731388059703113
WRITE  gpa=0x00000011e940b000  ts=731388059711093
WRITE  gpa=0x00000012c9989000  ts=731388059714713
WRITE  gpa=0x00000003cb236000  ts=731388059722393
WRITE  gpa=0x00000003af073000  ts=731388059732972
WRITE  gpa=0x0000002a3397b000  ts=731388059737882
WRITE  gpa=0x0000002a33faa000  ts=731388059741162
WRITE  gpa=0x000000010ff48000  ts=731388059745022
WRITE  gpa=0x000000011f197000  ts=731388059748152
WRITE  gpa=0x000000011edc4000  ts=731388059751142
WRITE  gpa=0x00000001208a4000  ts=731388059754252
WRITE  gpa=0x00000001208a5000  ts=731388059756772
WRITE  gpa=0x00000001208a6000  ts=731388059758992
WRITE  gpa=0x00000001208a7000  ts=731388059761212
WRITE  gpa=0x00000001208a8000  ts=731388059763472
WRITE  gpa=0x00000001208a9000  ts=731388059765812
WRITE  gpa=0x00000001208aa000  ts=731388059768122
WRITE  gpa=0x00000001208ab000  ts=731388059770442
WRITE  gpa=0x00000001208ac000  ts=731388059772872
WRITE  gpa=0x00000001208ad000  ts=731388059776782
WRITE  gpa=0x00000001208ae000  ts=731388059779482
WRITE  gpa=0x00000001208af000  ts=731388059782312
WRITE  gpa=0x00000001208b0000  ts=731388059785192
WRITE  gpa=0x00000001208b1000  ts=731388059787842
WRITE  gpa=0x00000001208b2000  ts=731388059790122
WRITE  gpa=0x00000001208b3000  ts=731388059792482
WRITE  gpa=0x000000011f0aa000  ts=731388059795432
WRITE  gpa=0x000000011f79e000  ts=731388059800112
WRITE  gpa=0x000000011f6ec000  ts=731388059804342
WRITE  gpa=0x000000011f1fd000  ts=731388059807272
WRITE  gpa=0x000000011d006000  ts=731388059810232
WRITE  gpa=0x000000011cb03000  ts=731388059813522
WRITE  gpa=0x00000000c0030000  ts=731388059817662
WRITE  gpa=0x00000000c0031000  ts=731388059823141
WRITE  gpa=0x00000000c0032000  ts=731388059827921
WRITE  gpa=0x00000000c0033000  ts=731388059832581
WRITE  gpa=0x00000000c0034000  ts=731388059837371
WRITE  gpa=0x00000000c0035000  ts=731388059842001
WRITE  gpa=0x00000000c0036000  ts=731388059846701
WRITE  gpa=0x00000000c0037000  ts=731388059851291
WRITE  gpa=0x00000000c0038000  ts=731388059855941
WRITE  gpa=0x00000000c0039000  ts=731388059860551
WRITE  gpa=0x00000000c003a000  ts=731388059865201
WRITE  gpa=0x00000000c003b000  ts=731388059869821
WRITE  gpa=0x00000000c003c000  ts=731388059874441
WRITE  gpa=0x00000000c003d000  ts=731388059879211
WRITE  gpa=0x00000000c003e000  ts=731388059883851
WRITE  gpa=0x00000000c003f000  ts=731388059888501
WRITE  gpa=0x00000012c8ffd000  ts=731388059895731
WRITE  gpa=0x000000011f343000  ts=731388059899751
WRITE  gpa=0x00000003cce51000  ts=731388059902961
WRITE  gpa=0x00000001175c0000  ts=731388059905941
WRITE  gpa=0x0000000ff343c000  ts=731388059912560
WRITE  gpa=0x00000003d006a000  ts=731388059919410
WRITE  gpa=0x0000000103b06000  ts=731388059924020
WRITE  gpa=0x00000011c5895000  ts=731388059928210
WRITE  gpa=0x00000018932eb000  ts=731388059934130
WRITE  gpa=0x00000003d1f23000  ts=731388059939310
WRITE  gpa=0x00000003cf320000  ts=731388059943470
WRITE  gpa=0x00000003c9e50000  ts=731388059947480
WRITE  gpa=0x00000011c5a9b000  ts=731388059951390
WRITE  gpa=0x00000011e7083000  ts=731388059955140
WRITE  gpa=0x0000001061a61000  ts=731388059959960
WRITE  gpa=0x000000027b703000  ts=731388059966190
WRITE  gpa=0x00000003cfa4f000  ts=731388059972030
WRITE  gpa=0x00000002bfffa000  ts=731388059977080
WRITE  gpa=0x00000003d6980000  ts=731388059981670
WRITE  gpa=0x0000000304169000  ts=731388059986680
WRITE  gpa=0x00000003d685c000  ts=731388059991760
WRITE  gpa=0x00000003cc07b000  ts=731388059995850
WRITE  gpa=0x000000105affd000  ts=731388060001169
WRITE  gpa=0x00000001148d1000  ts=731388060005499
WRITE  gpa=0x0000003f7fc19000  ts=731388060008259
WRITE  gpa=0x0000003f7fc18000  ts=731388060011079
WRITE  gpa=0x0000000408ff2000  ts=731388060014569
WRITE  gpa=0x0000000d74b5a000  ts=731388060021529
WRITE  gpa=0x00000003ca425000  ts=731388060024649
WRITE  gpa=0x00000003d0ce7000  ts=731388060029129
WRITE  gpa=0x00000017d3a69000  ts=731388060035319
WRITE  gpa=0x0000003f7fc06000  ts=731388060044509
WRITE  gpa=0x000000103cc9a000  ts=731388060049269
WRITE  gpa=0x000000188b171000  ts=731388060057629
WRITE  gpa=0x00000012c7c3b000  ts=731388060077399
WRITE  gpa=0x0000001827fa8000  ts=731388060085029
WRITE  gpa=0x000000188ac79000  ts=731388060090198
WRITE  gpa=0x0000000b4c2e5000  ts=731388060095698
WRITE  gpa=0x00000015fdf57000  ts=731388060102438
WRITE  gpa=0x0000001885332000  ts=731388060108728
WRITE  gpa=0x00000003cce50000  ts=731388060124148
WRITE  gpa=0x00000003cdb70000  ts=731388060128468
WRITE  gpa=0x00000002bfcee000  ts=731388060132528
WRITE  gpa=0x000000038bfae000  ts=731388060137348
WRITE  gpa=0x00000001035d6000  ts=731388060142198
WRITE  gpa=0x00000003c9e1a000  ts=731388060148218
WRITE  gpa=0x00000010ad6e8000  ts=731388060153598
WRITE  gpa=0x00000002e12d0000  ts=731388060160068
WRITE  gpa=0x000000011f532000  ts=731388060164058
