CLOCK_REF  mono_ns=770459808025  real_ns=1787641849983971312
WRITE  gpa=0x000000010643b000  ts=770867814824
WRITE  gpa=0x0000000129cdf000  ts=770867819964
WRITE  gpa=0x0000003f7fc19000  ts=770867836124
WRITE  gpa=0x0000003f7fc18000  ts=770867838844
WRITE  gpa=0x00000001063d7000  ts=770867842024
WRITE  gpa=0x0000000129cde000  ts=770867844974
WRITE  gpa=0x0000000105970000  ts=770867852974
WRITE  gpa=0x000000010596f000  ts=770867855974
WRITE  gpa=0x00000001063e1000  ts=770867859164
WRITE  gpa=0x0000000105801000  ts=770867870004
WRITE  gpa=0x0000000127da8000  ts=770867873424
WRITE  gpa=0x0000003f7fc06000  ts=770867898814
WRITE  gpa=0x000000011ee00000  ts=770867908904
WRITE  gpa=0x0000000105795000  ts=770867913064
WRITE  gpa=0x00000001063ef000  ts=770867922454
WRITE  gpa=0x00000001063e3000  ts=770867932164
WRITE  gpa=0x0000000105802000  ts=770867934844
WRITE  gpa=0x00000001063bf000  ts=770867942594
WRITE  gpa=0x0000000129868000  ts=770867949114
WRITE  gpa=0x000000010642b000  ts=770867991953
WRITE  gpa=0x000000010592a000  ts=770868014513
WRITE  gpa=0x00000001055c8000  ts=770868020453
WRITE  gpa=0x00000001063bd000  ts=770868054723
WRITE  gpa=0x0000000127214000  ts=770868058133
WRITE  gpa=0x000000011ee01000  ts=770868073343
WRITE  gpa=0x00000001063e2000  ts=770868079383
WRITE  gpa=0x0000000127e6f000  ts=770868082623
WRITE  gpa=0x0000000126ed2000  ts=770868098703
WRITE  gpa=0x000000011ee6c000  ts=770868129253
WRITE  gpa=0x000000011f341000  ts=770868133013
WRITE  gpa=0x000000011265e000  ts=770868136253
WRITE  gpa=0x00000001054ab000  ts=770868146313
WRITE  gpa=0x00000001054aa000  ts=770868148763
WRITE  gpa=0x0000000105718000  ts=770868152373
WRITE  gpa=0x000000012e7dd000  ts=770868156303
WRITE  gpa=0x000000010570c000  ts=770868173353
WRITE  gpa=0x0000000105706000  ts=770868176293
WRITE  gpa=0x000000010573e000  ts=770868179923
WRITE  gpa=0x0000000127747000  ts=770868183453
WRITE  gpa=0x000000010573d000  ts=770868199823
WRITE  gpa=0x00000001054a9000  ts=770868202843
WRITE  gpa=0x00000001056cc000  ts=770868206283
WRITE  gpa=0x00000001056cb000  ts=770868208773
WRITE  gpa=0x000000012770c000  ts=770868211893
WRITE  gpa=0x000000010573b000  ts=770868218083
WRITE  gpa=0x00000001056c8000  ts=770868223612
WRITE  gpa=0x000000010573c000  ts=770868226912
WRITE  gpa=0x0000000127ad4000  ts=770868236262
WRITE  gpa=0x000000010529d000  ts=770868277742
WRITE  gpa=0x000000012794a000  ts=770868312722
WRITE  gpa=0x0000000127a1e000  ts=770868328392
WRITE  gpa=0x000000012794d000  ts=770868339522
WRITE  gpa=0x000000012d37f000  ts=770868345602
WRITE  gpa=0x0000000103b4d000  ts=770868375312
WRITE  gpa=0x00000001230ba000  ts=770868381402
WRITE  gpa=0x0000003f7fc3c000  ts=770868426682
WRITE  gpa=0x0000000105fb6000  ts=770868431052
WRITE  gpa=0x000000011cc23000  ts=770868461072
WRITE  gpa=0x0000000122b26000  ts=770868477722
WRITE  gpa=0x000000011ee4e000  ts=770868481132
WRITE  gpa=0x000000011a81c000  ts=770868488711
WRITE  gpa=0x0000000103814000  ts=770868493791
WRITE  gpa=0x0000000107a36000  ts=770868511171
WRITE  gpa=0x0000000122c5c000  ts=770868527441
WRITE  gpa=0x000000010d164000  ts=770868536231
WRITE  gpa=0x00000001056ca000  ts=770868597291
WRITE  gpa=0x0000000106a17000  ts=770868642391
WRITE  gpa=0x00000001077c0000  ts=770868663261
WRITE  gpa=0x0000000100207000  ts=770868691451
WRITE  gpa=0x0000000100ded000  ts=770868695741
WRITE  gpa=0x0000000106f78000  ts=770868701591
WRITE  gpa=0x000000011f2bb000  ts=770868740181
WRITE  gpa=0x000000011f396000  ts=770868744511
WRITE  gpa=0x000000019006c000  ts=770868749291
WRITE  gpa=0x0000000100327000  ts=770868765690
WRITE  gpa=0x000000384d17b000  ts=770868781800
WRITE  gpa=0x0000000100db4000  ts=770868799800
WRITE  gpa=0x000000011a8d9000  ts=770868804510
WRITE  gpa=0x000000011f190000  ts=770868808980
WRITE  gpa=0x000000011edc1000  ts=770868812870
WRITE  gpa=0x0000000103b0e000  ts=770868819110
WRITE  gpa=0x00000001208b4000  ts=770868821970
WRITE  gpa=0x00000001208b5000  ts=770868824690
WRITE  gpa=0x00000001208b6000  ts=770868827330
WRITE  gpa=0x00000001208b7000  ts=770868830040
WRITE  gpa=0x00000001208b8000  ts=770868832430
WRITE  gpa=0x00000001208b9000  ts=770868835120
WRITE  gpa=0x00000001208ba000  ts=770868837800
WRITE  gpa=0x00000001208bb000  ts=770868840720
WRITE  gpa=0x00000001208bc000  ts=770868843290
WRITE  gpa=0x00000001208bd000  ts=770868845990
WRITE  gpa=0x00000001208be000  ts=770868848490
WRITE  gpa=0x00000001208bf000  ts=770868851180
WRITE  gpa=0x00000001208c0000  ts=770868853850
WRITE  gpa=0x00000001208c1000  ts=770868856770
WRITE  gpa=0x00000001208c2000  ts=770868860540
WRITE  gpa=0x00000001208c3000  ts=770868863480
WRITE  gpa=0x000000011ef5a000  ts=770868867890
WRITE  gpa=0x000000384d7d6000  ts=770868895380
WRITE  gpa=0x0000000122b36000  ts=770868900250
WRITE  gpa=0x00000001043f1000  ts=770868922980
WRITE  gpa=0x000000011f588000  ts=770868940760
WRITE  gpa=0x00000001073ab000  ts=770868948560
WRITE  gpa=0x000000011d0bd000  ts=770868954180
WRITE  gpa=0x0000000107369000  ts=770868960530
WRITE  gpa=0x000000011d088000  ts=770868964340
WRITE  gpa=0x0000000122b30000  ts=770868967210
WRITE  gpa=0x000000011ef11000  ts=770868973960
WRITE  gpa=0x0000000105059000  ts=770868988820
WRITE  gpa=0x000000011f58a000  ts=770869012300
WRITE  gpa=0x000000011ee89000  ts=770869015340
WRITE  gpa=0x0000000107705000  ts=770869032979
WRITE  gpa=0x0000000125337000  ts=770869036559
WRITE  gpa=0x0000000107706000  ts=770869039509
WRITE  gpa=0x0000000125338000  ts=770869042419
WRITE  gpa=0x0000000107792000  ts=770869053399
WRITE  gpa=0x0000000107743000  ts=770869057229
WRITE  gpa=0x000000010765e000  ts=770869061379
WRITE  gpa=0x000000011f5a0000  ts=770869068249
WRITE  gpa=0x0000000105686000  ts=770869078049
WRITE  gpa=0x000000011f5a4000  ts=770869084139
WRITE  gpa=0x0000000107312000  ts=770869091339
WRITE  gpa=0x0000000108f14000  ts=770869094859
WRITE  gpa=0x00000001073a9000  ts=770869100939
WRITE  gpa=0x0000000108ed2000  ts=770869104419
WRITE  gpa=0x000000011ef12000  ts=770869109179
WRITE  gpa=0x00000001073aa000  ts=770869119649
WRITE  gpa=0x0000000124810000  ts=770869128689
WRITE  gpa=0x0000000124404000  ts=770869134049
WRITE  gpa=0x0000000107397000  ts=770869155539
WRITE  gpa=0x0000000108ed6000  ts=770869158809
WRITE  gpa=0x000000011f010000  ts=770869164989
WRITE  gpa=0x000000010661f000  ts=770869176399
WRITE  gpa=0x00000001057f7000  ts=770869180969
WRITE  gpa=0x0000000107668000  ts=770869185089
WRITE  gpa=0x0000000107842000  ts=770869192069
WRITE  gpa=0x0000000124f3e000  ts=770869197089
WRITE  gpa=0x00000001076de000  ts=770869203049
WRITE  gpa=0x0000000107669000  ts=770869205989
WRITE  gpa=0x000000011ef82000  ts=770869214849
WRITE  gpa=0x000000011f581000  ts=770869222289
WRITE  gpa=0x0000000115a44000  ts=770869226299
WRITE  gpa=0x00000001075d9000  ts=770869243959
WRITE  gpa=0x0000000107545000  ts=770869247759
WRITE  gpa=0x000000010663e000  ts=770869257139
WRITE  gpa=0x0000000106600000  ts=770869266909
WRITE  gpa=0x00000001056f8000  ts=770869288979
WRITE  gpa=0x000000011f583000  ts=770869304918
WRITE  gpa=0x0000000107598000  ts=770869309548
WRITE  gpa=0x00000001149f8000  ts=770869312568
WRITE  gpa=0x0000000122b7c000  ts=770869316288
WRITE  gpa=0x00000001456ac000  ts=770869322688
WRITE  gpa=0x0000000117ac6000  ts=770869349698
WRITE  gpa=0x0000000114810000  ts=770869384738
WRITE  gpa=0x000000011f346000  ts=770869389368
WRITE  gpa=0x0000000122bf3000  ts=770869396338
WRITE  gpa=0x00000001900a3000  ts=770869406648
WRITE  gpa=0x0000000100db3000  ts=770869419558
WRITE  gpa=0x000000011eee7000  ts=770869430398
WRITE  gpa=0x000000011f691000  ts=770869435168
WRITE  gpa=0x000000011f42f000  ts=770869439908
WRITE  gpa=0x0000000125047000  ts=770869443678
WRITE  gpa=0x00000000c0030000  ts=770869450298
WRITE  gpa=0x00000000c0031000  ts=770869455318
WRITE  gpa=0x00000000c0032000  ts=770869458558
WRITE  gpa=0x00000000c0033000  ts=770869461778
WRITE  gpa=0x00000000c0034000  ts=770869464978
WRITE  gpa=0x00000000c0035000  ts=770869468108
WRITE  gpa=0x00000000c0036000  ts=770869471318
WRITE  gpa=0x00000000c0037000  ts=770869474658
WRITE  gpa=0x00000000c0038000  ts=770869477878
WRITE  gpa=0x00000000c0039000  ts=770869481068
WRITE  gpa=0x00000000c003a000  ts=770869484498
WRITE  gpa=0x00000000c003b000  ts=770869487638
WRITE  gpa=0x00000000c003c000  ts=770869490788
WRITE  gpa=0x00000000c003d000  ts=770869494098
WRITE  gpa=0x00000000c003e000  ts=770869497548
WRITE  gpa=0x00000000c003f000  ts=770869500698
WRITE  gpa=0x0000000119e98000  ts=770869512958
WRITE  gpa=0x0000000108da3000  ts=770869516508
WRITE  gpa=0x0000000108da4000  ts=770869519138
WRITE  gpa=0x000000014b024000  ts=770869523468
WRITE  gpa=0x0000000108e6c000  ts=770869540448
WRITE  gpa=0x0000000108e7f000  ts=770869543598
WRITE  gpa=0x0000000108e86000  ts=770869546308
WRITE  gpa=0x000000014b93f000  ts=770869551258
WRITE  gpa=0x0000000124c75000  ts=770869568088
WRITE  gpa=0x0000000108da5000  ts=770869574717
WRITE  gpa=0x00000001194a1000  ts=770869578267
WRITE  gpa=0x0000000108e79000  ts=770869581907
WRITE  gpa=0x00000001252f2000  ts=770869586587
WRITE  gpa=0x00000001243c5000  ts=770869602267
WRITE  gpa=0x000000014afe9000  ts=770869607607
WRITE  gpa=0x000000014bd48000  ts=770869623747
WRITE  gpa=0x000000014bc6c000  ts=770869648507
WRITE  gpa=0x000000014bbc3000  ts=770869656507
WRITE  gpa=0x00000001900c0000  ts=770869683587
WRITE  gpa=0x000000011868b000  ts=770869687807
WRITE  gpa=0x000000014ba3f000  ts=770869703127
WRITE  gpa=0x0000000108dde000  ts=770869706307
WRITE  gpa=0x000000014b29b000  ts=770869709747
WRITE  gpa=0x0000000198e17000  ts=770869725877
WRITE  gpa=0x0000000108bf9000  ts=770869742517
WRITE  gpa=0x0000000145765000  ts=770869760377
WRITE  gpa=0x00000001457a0000  ts=770869764317
WRITE  gpa=0x000000018ef17000  ts=770869767897
WRITE  gpa=0x000000019002a000  ts=770869783847
WRITE  gpa=0x0000000190097000  ts=770869786657
WRITE  gpa=0x0000000194ed8000  ts=770869790377
WRITE  gpa=0x0000000195257000  ts=770869806687
WRITE  gpa=0x0000000149f01000  ts=770869822917
WRITE  gpa=0x000000014b299000  ts=770869838257
WRITE  gpa=0x000000014aa8f000  ts=770869841747
WRITE  gpa=0x00000001900a7000  ts=770869859796
WRITE  gpa=0x000000014b296000  ts=770869869266
WRITE  gpa=0x00000001900a4000  ts=770869885386
WRITE  gpa=0x00000001950c9000  ts=770869889276
WRITE  gpa=0x00000001a0708000  ts=770869908996
WRITE  gpa=0x000000014cdb3000  ts=770869924646
WRITE  gpa=0x000000014be2d000  ts=770869944206
WRITE  gpa=0x00000001a0713000  ts=770869958756
WRITE  gpa=0x0000000149361000  ts=770869962226
WRITE  gpa=0x000000014a308000  ts=770869984606
WRITE  gpa=0x000000019006b000  ts=770870011316
WRITE  gpa=0x0000000194097000  ts=770870015056
WRITE  gpa=0x0000000190057000  ts=770870056106
WRITE  gpa=0x00000001926f3000  ts=770870059876
WRITE  gpa=0x0000000195742000  ts=770870078856
WRITE  gpa=0x0000000193dd1000  ts=770870103786
WRITE  gpa=0x00000001960bb000  ts=770870119195
WRITE  gpa=0x000000014be84000  ts=770870160595
WRITE  gpa=0x000000014a934000  ts=770870164655
WRITE  gpa=0x000000019574d000  ts=770870179915
WRITE  gpa=0x00000001a0706000  ts=770870182535
WRITE  gpa=0x00000001086f1000  ts=770870199015
WRITE  gpa=0x0000000107dba000  ts=770870215015
WRITE  gpa=0x00000001a072d000  ts=770870231015
WRITE  gpa=0x000000018eda2000  ts=770870254735
WRITE  gpa=0x000000014b850000  ts=770870299045
WRITE  gpa=0x000000014579e000  ts=770870302445
WRITE  gpa=0x00000001a0718000  ts=770870315685
WRITE  gpa=0x0000000190027000  ts=770870324735
WRITE  gpa=0x0000000193b4f000  ts=770870346295
WRITE  gpa=0x000000018edbf000  ts=770870370175
WRITE  gpa=0x0000000107cc2000  ts=770870377585
WRITE  gpa=0x0000000107cc1000  ts=770870380345
WRITE  gpa=0x0000000107b8f000  ts=770870390374
WRITE  gpa=0x000000017a14f000  ts=770870402144
WRITE  gpa=0x000000019009b000  ts=770870426104
WRITE  gpa=0x000000014572f000  ts=770870435144
WRITE  gpa=0x000000014570e000  ts=770870438934
WRITE  gpa=0x0000000107b6d000  ts=770870445784
WRITE  gpa=0x000000014c3a2000  ts=770870454204
WRITE  gpa=0x0000000173044000  ts=770870470534
WRITE  gpa=0x00000001900cb000  ts=770870489634
WRITE  gpa=0x00000001940d4000  ts=770870496264
WRITE  gpa=0x00000001496c4000  ts=770870499654
WRITE  gpa=0x000000019005d000  ts=770870531314
WRITE  gpa=0x000000019374a000  ts=770870534774
WRITE  gpa=0x00000001900c4000  ts=770870561564
WRITE  gpa=0x000000019946f000  ts=770870565524
WRITE  gpa=0x0000000145774000  ts=770870581304
WRITE  gpa=0x000000018ed1e000  ts=770870584854
WRITE  gpa=0x0000000190059000  ts=770870587474
WRITE  gpa=0x0000000192efd000  ts=770870591014
WRITE  gpa=0x00000001761cd000  ts=770870614194
WRITE  gpa=0x00000001a0732000  ts=770870643004
WRITE  gpa=0x0000000190068000  ts=770870650014
WRITE  gpa=0x0000000193afd000  ts=770870653644
WRITE  gpa=0x00000001a0686000  ts=770870656934
WRITE  gpa=0x00000001a0705000  ts=770870663763
WRITE  gpa=0x0000000145701000  ts=770870666963
WRITE  gpa=0x000000018aaaf000  ts=770870671783
WRITE  gpa=0x0000000193a8d000  ts=770870693153
WRITE  gpa=0x00000001a0704000  ts=770870696113
WRITE  gpa=0x00000001960f0000  ts=770870699053
WRITE  gpa=0x000000018ed2b000  ts=770870713493
WRITE  gpa=0x0000000107db6000  ts=770870719763
WRITE  gpa=0x00000001730cf000  ts=770870723283
WRITE  gpa=0x0000000172f38000  ts=770870727103
WRITE  gpa=0x00000001a073b000  ts=770870768233
WRITE  gpa=0x0000000108c91000  ts=770870779223
WRITE  gpa=0x000000014dd95000  ts=770870783813
WRITE  gpa=0x00000001960d8000  ts=770870805973
WRITE  gpa=0x000000014b4c7000  ts=770870817033
WRITE  gpa=0x00000001457d2000  ts=770870832863
WRITE  gpa=0x000000014b33e000  ts=770870836283
WRITE  gpa=0x00000001a0733000  ts=770870876433
WRITE  gpa=0x00000001084ec000  ts=770870891883
WRITE  gpa=0x000000016f774000  ts=770870909693
WRITE  gpa=0x0000000194ed0000  ts=770870927113
WRITE  gpa=0x000000018eda0000  ts=770870930643
WRITE  gpa=0x000000018ee8f000  ts=770870955842
WRITE  gpa=0x000000017a13c000  ts=770870976962
WRITE  gpa=0x000000017a13f000  ts=770870982002
WRITE  gpa=0x0000000179c99000  ts=770870985942
WRITE  gpa=0x000000014dd1c000  ts=770871003732
WRITE  gpa=0x000000017a0e5000  ts=770871007652
WRITE  gpa=0x000000014a9aa000  ts=770871012772
WRITE  gpa=0x0000000108546000  ts=770871016362
WRITE  gpa=0x000000016ed04000  ts=770871020842
WRITE  gpa=0x000000014a8fd000  ts=770871043532
WRITE  gpa=0x000000014e846000  ts=770871053952
WRITE  gpa=0x000000014a47e000  ts=770871069302
WRITE  gpa=0x000000014ae93000  ts=770871100622
WRITE  gpa=0x0000000172f28000  ts=770871104552
WRITE  gpa=0x00000001457cc000  ts=770871107872
WRITE  gpa=0x000000018f70f000  ts=770871110982
WRITE  gpa=0x000000014576e000  ts=770871126422
WRITE  gpa=0x000000018e8f5000  ts=770871129602
WRITE  gpa=0x000000019006f000  ts=770871144332
WRITE  gpa=0x0000000193f2b000  ts=770871147782
WRITE  gpa=0x0000000193fb0000  ts=770871162882
WRITE  gpa=0x00000001767ab000  ts=770871167082
WRITE  gpa=0x000000018ed3c000  ts=770871190792
WRITE  gpa=0x0000000107d50000  ts=770871196692
WRITE  gpa=0x0000000107cd9000  ts=770871201352
WRITE  gpa=0x0000000173687000  ts=770871204722
WRITE  gpa=0x0000000108505000  ts=770871219791
WRITE  gpa=0x000000016fdb0000  ts=770871223221
WRITE  gpa=0x000000014a0f7000  ts=770871247071
WRITE  gpa=0x00000001456f0000  ts=770871277791
WRITE  gpa=0x0000003f8461d000  ts=770871301701
WRITE  gpa=0x00000001a0760000  ts=770871317831
WRITE  gpa=0x000000010773b000  ts=770871321881
WRITE  gpa=0x0000003f84202000  ts=770871332051
WRITE  gpa=0x0000000189d7e000  ts=770871349341
WRITE  gpa=0x00000001a071c000  ts=770871369471
WRITE  gpa=0x000000018edae000  ts=770871403781
WRITE  gpa=0x000000014aac1000  ts=770871407741
WRITE  gpa=0x00000001960e8000  ts=770871439571
WRITE  gpa=0x000000018ed7c000  ts=770871443711
WRITE  gpa=0x000000018ed22000  ts=770871449591
WRITE  gpa=0x0000000107d65000  ts=770871489950
WRITE  gpa=0x000000017290f000  ts=770871493120
WRITE  gpa=0x000000019573c000  ts=770871511890
WRITE  gpa=0x0000000145747000  ts=770871519760
WRITE  gpa=0x000000018ec96000  ts=770871534080
WRITE  gpa=0x0000000190032000  ts=770871543500
WRITE  gpa=0x00000001923b5000  ts=770871546710
WRITE  gpa=0x000000019002b000  ts=770871564530
WRITE  gpa=0x0000000191d56000  ts=770871569710
WRITE  gpa=0x0000000194cbe000  ts=770871585040
WRITE  gpa=0x0000000190026000  ts=770871603280
WRITE  gpa=0x0000000191be9000  ts=770871612610
WRITE  gpa=0x0000000191bdf000  ts=770871628130
WRITE  gpa=0x00000001a0683000  ts=770871645560
WRITE  gpa=0x000000019342a000  ts=770871648830
WRITE  gpa=0x0000000193015000  ts=770871688600
WRITE  gpa=0x0000000193d74000  ts=770871748990
WRITE  gpa=0x00000001149d8000  ts=770871772509
WRITE  gpa=0x000000018eb8c000  ts=770871780079
WRITE  gpa=0x0000000108ab3000  ts=770871817979
WRITE  gpa=0x000000014df27000  ts=770871821369
WRITE  gpa=0x00000001950e2000  ts=770871838779
WRITE  gpa=0x0000000145731000  ts=770871841669
WRITE  gpa=0x000000018b7bf000  ts=770871846089
WRITE  gpa=0x000000018b7ae000  ts=770871861149
WRITE  gpa=0x0000000107cc4000  ts=770871881079
WRITE  gpa=0x00000001760a9000  ts=770871884489
WRITE  gpa=0x00000001900c1000  ts=770871894169
WRITE  gpa=0x00000001900c5000  ts=770871899889
WRITE  gpa=0x0000000199667000  ts=770871902839
WRITE  gpa=0x000000019909b000  ts=770871921259
