CLOCK_REF  mono_ns=34137343593729  real_ns=1787628761171122307
WRITE  gpa=0x000000011ee31000  ts=34137750552335
WRITE  gpa=0x000000011ee34000  ts=34137750555125
WRITE  gpa=0x0000003f7fc32000  ts=34137750558255
WRITE  gpa=0x0000003f7fc31000  ts=34137750561245
WRITE  gpa=0x0000000103bc0000  ts=34137750565485
WRITE  gpa=0x0000000102951000  ts=34137750569945
WRITE  gpa=0x0000000117d9d000  ts=34137750574995
WRITE  gpa=0x0000000103eae000  ts=34137750580545
WRITE  gpa=0x0000000320949000  ts=34137750586855
WRITE  gpa=0x00000003b8396000  ts=34137750592575
WRITE  gpa=0x000000011f682000  ts=34137750596285
WRITE  gpa=0x0000000104e96000  ts=34137750601985
WRITE  gpa=0x000000011f25f000  ts=34137750606215
WRITE  gpa=0x000000011f46e000  ts=34137750611435
WRITE  gpa=0x0000000103491000  ts=34137750616965
WRITE  gpa=0x000000011f5f1000  ts=34137750621025
WRITE  gpa=0x000000011ee0d000  ts=34137750625265
WRITE  gpa=0x000000011ee0c000  ts=34137750628085
WRITE  gpa=0x0000000104f04000  ts=34137750632175
WRITE  gpa=0x0000000100040000  ts=34137750637434
WRITE  gpa=0x0000000102251000  ts=34137750641314
WRITE  gpa=0x0000000102252000  ts=34137750644304
WRITE  gpa=0x000000011f36a000  ts=34137750647554
WRITE  gpa=0x000000012282c000  ts=34137750651524
WRITE  gpa=0x0000000103b4e000  ts=34137750656334
WRITE  gpa=0x0000003f7fc20000  ts=34137750659704
WRITE  gpa=0x0000000104188000  ts=34137750663094
WRITE  gpa=0x0000000103a78000  ts=34137750668834
WRITE  gpa=0x000000011ee6c000  ts=34137750672274
WRITE  gpa=0x0000000100279000  ts=34137750676344
WRITE  gpa=0x000000011ec44000  ts=34137750679884
WRITE  gpa=0x000000011eca5000  ts=34137750684464
WRITE  gpa=0x000000011f0ee000  ts=34137750688334
WRITE  gpa=0x000000011f11d000  ts=34137750693654
WRITE  gpa=0x0000000103858000  ts=34137750698854
WRITE  gpa=0x000000011edba000  ts=34137750703964
WRITE  gpa=0x000000011edb9000  ts=34137750706784
WRITE  gpa=0x00000001223ec000  ts=34137750711034
WRITE  gpa=0x000000011f378000  ts=34137750714494
WRITE  gpa=0x0000000100117000  ts=34137750719894
WRITE  gpa=0x0000000100293000  ts=34137750722934
WRITE  gpa=0x00000001042bc000  ts=34137750727304
WRITE  gpa=0x0000003f7fc1f000  ts=34137750732444
WRITE  gpa=0x0000003f7fc15000  ts=34137750737404
WRITE  gpa=0x0000003ce660d000  ts=34137750741893
WRITE  gpa=0x0000003ce660e000  ts=34137750744163
WRITE  gpa=0x0000003ce5a1c000  ts=34137750746443
WRITE  gpa=0x00000001186b2000  ts=34137750760883
WRITE  gpa=0x00000001186b1000  ts=34137750764353
WRITE  gpa=0x00000001c76c8000  ts=34137750767523
WRITE  gpa=0x0000000307b2f000  ts=34137750772363
WRITE  gpa=0x0000000107757000  ts=34137750779233
WRITE  gpa=0x0000000307bdf000  ts=34137750784913
WRITE  gpa=0x00000001a205d000  ts=34137750789403
WRITE  gpa=0x00000003b64dc000  ts=34137750795463
WRITE  gpa=0x00000003b80b4000  ts=34137750799713
WRITE  gpa=0x00000001c44d7000  ts=34137750803613
WRITE  gpa=0x0000000104c57000  ts=34137750809123
WRITE  gpa=0x0000000104da4000  ts=34137750813823
WRITE  gpa=0x0000003f7fc2e000  ts=34137750821003
WRITE  gpa=0x0000003f7fc33000  ts=34137750827423
WRITE  gpa=0x0000003f7fc23000  ts=34137750832843
WRITE  gpa=0x0000003f7fc21000  ts=34137750839422
WRITE  gpa=0x0000003ce5c0c000  ts=34137750842792
WRITE  gpa=0x0000003f7fc36000  ts=34137750847672
WRITE  gpa=0x0000000122315000  ts=34137750850772
WRITE  gpa=0x00000003b657d000  ts=34137750853542
WRITE  gpa=0x000000010027a000  ts=34137750856222
WRITE  gpa=0x0000003ce5a1b000  ts=34137750859352
WRITE  gpa=0x0000003ce5a03000  ts=34137750862012
WRITE  gpa=0x0000003ce5a07000  ts=34137750865842
WRITE  gpa=0x0000003ce61d5000  ts=34137750869112
WRITE  gpa=0x0000003ce61d3000  ts=34137750872082
WRITE  gpa=0x0000003ce5bd0000  ts=34137750876162
WRITE  gpa=0x000000011ee32000  ts=34137750879212
WRITE  gpa=0x0000003ce5e0c000  ts=34137750882682
WRITE  gpa=0x000000011f23d000  ts=34137750897762
WRITE  gpa=0x000000011f3c1000  ts=34137750902152
WRITE  gpa=0x000000011f3c0000  ts=34137750905062
WRITE  gpa=0x000000011ef1e000  ts=34137750908552
WRITE  gpa=0x0000003f7fc00000  ts=34137750911872
WRITE  gpa=0x0000003f7fc0b000  ts=34137750914842
WRITE  gpa=0x0000000102986000  ts=34137750920992
WRITE  gpa=0x0000000102985000  ts=34137750924362
WRITE  gpa=0x000000010296c000  ts=34137750927442
WRITE  gpa=0x000000012652e000  ts=34137750932362
WRITE  gpa=0x0000003f7fc19000  ts=34137750936842
WRITE  gpa=0x0000003f7fc18000  ts=34137750939841
WRITE  gpa=0x00000001034fa000  ts=34137750943471
WRITE  gpa=0x000000012652d000  ts=34137750947731
WRITE  gpa=0x0000000102982000  ts=34137750950751
WRITE  gpa=0x00000001029ab000  ts=34137750954011
WRITE  gpa=0x0000000102969000  ts=34137750957071
WRITE  gpa=0x0000000102994000  ts=34137750964611
WRITE  gpa=0x00000001251fb000  ts=34137750969531
WRITE  gpa=0x0000003f7fc06000  ts=34137750973871
WRITE  gpa=0x00000001002a4000  ts=34137750978841
WRITE  gpa=0x000000011f836000  ts=34137750982741
WRITE  gpa=0x000000011f848000  ts=34137750987231
WRITE  gpa=0x0000000103584000  ts=34137750990711
WRITE  gpa=0x0000000102995000  ts=34137750996321
WRITE  gpa=0x000000010299c000  ts=34137751001741
WRITE  gpa=0x0000000102e5d000  ts=34137751005141
WRITE  gpa=0x000000010296a000  ts=34137751009251
WRITE  gpa=0x0000000102971000  ts=34137751013881
WRITE  gpa=0x0000000126477000  ts=34137751018801
WRITE  gpa=0x00000001029e4000  ts=34137751028461
WRITE  gpa=0x000000010292d000  ts=34137751032801
WRITE  gpa=0x0000000103637000  ts=34137751038031
WRITE  gpa=0x0000000102e1d000  ts=34137751044400
WRITE  gpa=0x0000000102e15000  ts=34137751047850
WRITE  gpa=0x0000000100db0000  ts=34137751052290
WRITE  gpa=0x000000011edbb000  ts=34137751064090
WRITE  gpa=0x0000000124310000  ts=34137751069210
WRITE  gpa=0x000000011f849000  ts=34137751073980
WRITE  gpa=0x00000001226cd000  ts=34137751077720
WRITE  gpa=0x000000012430f000  ts=34137751082710
WRITE  gpa=0x00000001002a5000  ts=34137751086720
WRITE  gpa=0x00000003b5249000  ts=34137751092870
WRITE  gpa=0x00000003b83e6000  ts=34137751097140
WRITE  gpa=0x00000003b8171000  ts=34137751100420
WRITE  gpa=0x00000003b6cff000  ts=34137751104270
WRITE  gpa=0x000000018867a000  ts=34137751109870
WRITE  gpa=0x00000001e8a33000  ts=34137751116350
WRITE  gpa=0x0000000202ab7000  ts=34137751122360
WRITE  gpa=0x0000003f7fc2d000  ts=34137751130650
WRITE  gpa=0x0000003f7fc38000  ts=34137751134210
WRITE  gpa=0x0000003f7fc37000  ts=34137751138050
WRITE  gpa=0x0000003ce5a09000  ts=34137751141249
WRITE  gpa=0x000000035e2e2000  ts=34137751148579
WRITE  gpa=0x00000001042bb000  ts=34137751153789
WRITE  gpa=0x00000001077f8000  ts=34137751157889
WRITE  gpa=0x00000002817c4000  ts=34137751163359
WRITE  gpa=0x000000035e352000  ts=34137751169179
WRITE  gpa=0x000000035e245000  ts=34137751173879
WRITE  gpa=0x00000003b64b5000  ts=34137751177859
WRITE  gpa=0x00000003b65f3000  ts=34137751182039
WRITE  gpa=0x00000003415b0000  ts=34137751187519
WRITE  gpa=0x00000003b67d4000  ts=34137751193249
WRITE  gpa=0x00000003b73c5000  ts=34137751197589
WRITE  gpa=0x00000002ec79a000  ts=34137751202029
WRITE  gpa=0x00000003b6dbb000  ts=34137751208099
WRITE  gpa=0x00000003b5f74000  ts=34137751212219
WRITE  gpa=0x00000003208fe000  ts=34137751217369
WRITE  gpa=0x00000001f5a40000  ts=34137751222549
WRITE  gpa=0x000000035e33b000  ts=34137751227889
WRITE  gpa=0x00000003b6795000  ts=34137751231419
WRITE  gpa=0x00000003078fd000  ts=34137751235359
WRITE  gpa=0x00000003a25a8000  ts=34137751241868
WRITE  gpa=0x00000003b6739000  ts=34137751248338
WRITE  gpa=0x0000000307972000  ts=34137751252458
WRITE  gpa=0x00000003b6662000  ts=34137751256258
WRITE  gpa=0x000000035e00c000  ts=34137751260278
WRITE  gpa=0x00000003a25a9000  ts=34137751263608
WRITE  gpa=0x000000035e2b5000  ts=34137751266778
WRITE  gpa=0x00000003b656f000  ts=34137751274328
WRITE  gpa=0x0000000331955000  ts=34137751279768
WRITE  gpa=0x0000000331956000  ts=34137751286658
WRITE  gpa=0x000000033197a000  ts=34137751291398
WRITE  gpa=0x00000003b656e000  ts=34137751294168
WRITE  gpa=0x000000033194f000  ts=34137751298068
WRITE  gpa=0x0000000331954000  ts=34137751301078
WRITE  gpa=0x00000003b5fc2000  ts=34137751305338
WRITE  gpa=0x00000001f6812000  ts=34137751310838
WRITE  gpa=0x000000035b5b1000  ts=34137751315578
WRITE  gpa=0x00000003a25ad000  ts=34137751319088
WRITE  gpa=0x00000003a04bd000  ts=34137751324188
WRITE  gpa=0x00000003a04be000  ts=34137751329948
WRITE  gpa=0x000000033196d000  ts=34137751332968
WRITE  gpa=0x00000003b5236000  ts=34137751336098
WRITE  gpa=0x000000035b5b0000  ts=34137751342287
WRITE  gpa=0x0000000102950000  ts=34137751352647
WRITE  gpa=0x00000001e8898000  ts=34137751356907
WRITE  gpa=0x000000011f3c2000  ts=34137751361627
WRITE  gpa=0x000000011eec4000  ts=34137751365207
WRITE  gpa=0x00000001186b3000  ts=34137751368317
WRITE  gpa=0x00000001035de000  ts=34137751372607
WRITE  gpa=0x00000001035dd000  ts=34137751375757
WRITE  gpa=0x0000000103538000  ts=34137751379027
WRITE  gpa=0x0000000129880000  ts=34137751382847
WRITE  gpa=0x00000001035c8000  ts=34137751388077
WRITE  gpa=0x00000001035c9000  ts=34137751390727
WRITE  gpa=0x000000010360e000  ts=34137751393857
WRITE  gpa=0x000000012413a000  ts=34137751397747
WRITE  gpa=0x000000011ee0e000  ts=34137751401807
WRITE  gpa=0x00000001035b0000  ts=34137751404507
WRITE  gpa=0x00000001035dc000  ts=34137751407257
WRITE  gpa=0x00000001035c0000  ts=34137751409907
WRITE  gpa=0x00000001035bf000  ts=34137751412547
WRITE  gpa=0x0000000124105000  ts=34137751415857
WRITE  gpa=0x00000001035ad000  ts=34137751418957
WRITE  gpa=0x00000001035ac000  ts=34137751422607
WRITE  gpa=0x00000001035af000  ts=34137751425787
WRITE  gpa=0x00000001249aa000  ts=34137751430047
WRITE  gpa=0x00000001049be000  ts=34137751437457
WRITE  gpa=0x00000001034b7000  ts=34137751442766
WRITE  gpa=0x000000012490c000  ts=34137751447976
WRITE  gpa=0x000000012469a000  ts=34137751451656
WRITE  gpa=0x000000012485f000  ts=34137751455756
WRITE  gpa=0x00000001249b3000  ts=34137751460126
WRITE  gpa=0x000000012469d000  ts=34137751464216
WRITE  gpa=0x0000000103b50000  ts=34137751471406
WRITE  gpa=0x0000000105d2a000  ts=34137751476476
WRITE  gpa=0x000000011f948000  ts=34137751494146
WRITE  gpa=0x0000000104187000  ts=34137751498246
WRITE  gpa=0x0000003f7fc3c000  ts=34137751502996
WRITE  gpa=0x0000000105f9c000  ts=34137751506826
WRITE  gpa=0x000000012232d000  ts=34137751511606
WRITE  gpa=0x00000001f553f000  ts=34137751517456
WRITE  gpa=0x000000011cea9000  ts=34137751522576
WRITE  gpa=0x00000003d1e00000  ts=34137751528406
WRITE  gpa=0x0000000123053000  ts=34137751537586
WRITE  gpa=0x0000000122bdc000  ts=34137751543605
WRITE  gpa=0x0000000121a48000  ts=34137751547745
WRITE  gpa=0x0000000122a22000  ts=34137751551945
WRITE  gpa=0x00000003d83b0000  ts=34137751560575
WRITE  gpa=0x0000000125c1a000  ts=34137751565095
WRITE  gpa=0x0000000281529000  ts=34137751573945
WRITE  gpa=0x00000003416a9000  ts=34137751580265
WRITE  gpa=0x000000034174d000  ts=34137751585425
WRITE  gpa=0x0000000122c55000  ts=34137751590555
WRITE  gpa=0x00000001222c6000  ts=34137751595015
WRITE  gpa=0x0000000114d90000  ts=34137751600905
WRITE  gpa=0x0000003f82771000  ts=34137751608455
WRITE  gpa=0x0000000100491000  ts=34137751613845
WRITE  gpa=0x0000000105cc4000  ts=34137751618885
WRITE  gpa=0x00000003d6342000  ts=34137751623405
WRITE  gpa=0x00000001035be000  ts=34137751632975
WRITE  gpa=0x0000000120851000  ts=34137751642844
WRITE  gpa=0x0000000104186000  ts=34137751647804
WRITE  gpa=0x0000000104151000  ts=34137751652254
WRITE  gpa=0x000000011ee6d000  ts=34137751657764
WRITE  gpa=0x0000000103826000  ts=34137751662194
WRITE  gpa=0x000000011eed5000  ts=34137751665094
WRITE  gpa=0x0000000117afe000  ts=34137751669424
WRITE  gpa=0x000000010c9b8000  ts=34137751673964
WRITE  gpa=0x0000003f7fc1e000  ts=34137751679544
WRITE  gpa=0x0000000104f65000  ts=34137754025771
WRITE  gpa=0x0000000106eb4000  ts=34137754032811
WRITE  gpa=0x000000010004f000  ts=34137754040891
WRITE  gpa=0x0000000100123000  ts=34137754046081
WRITE  gpa=0x000000011a9e9000  ts=34137754052550
WRITE  gpa=0x000000011a978000  ts=34137754059340
WRITE  gpa=0x0000003ce61d4000  ts=34137754066870
WRITE  gpa=0x0000003ce5a49000  ts=34137754075900
WRITE  gpa=0x000000010ca17000  ts=34137754082120
WRITE  gpa=0x000000010cbdb000  ts=34137754088150
WRITE  gpa=0x0000000122bd8000  ts=34137754093060
WRITE  gpa=0x00000001160cc000  ts=34137754098880
WRITE  gpa=0x0000000100d61000  ts=34137754107440
WRITE  gpa=0x0000000100322000  ts=34137754113990
WRITE  gpa=0x0000000100321000  ts=34137754119290
WRITE  gpa=0x0000000120078000  ts=34137754126010
WRITE  gpa=0x0000003ce5a17000  ts=34137754132010
WRITE  gpa=0x0000000100db4000  ts=34137754136730
WRITE  gpa=0x0000000121913000  ts=34137754143550
WRITE  gpa=0x0000000121914000  ts=34137754152189
WRITE  gpa=0x0000000121918000  ts=34137754158299
WRITE  gpa=0x000000011ecb0000  ts=34137754167269
WRITE  gpa=0x00000001217ac000  ts=34137754173799
WRITE  gpa=0x0000000120815000  ts=34137754180889
WRITE  gpa=0x000000011ee3d000  ts=34137754186869
WRITE  gpa=0x00000001195b6000  ts=34137754198239
WRITE  gpa=0x00000001182ab000  ts=34137754206609
WRITE  gpa=0x00000001217ad000  ts=34137754218609
WRITE  gpa=0x000000011eefb000  ts=34137754225889
WRITE  gpa=0x0000000114e56000  ts=34137754235629
WRITE  gpa=0x0000000117560000  ts=34137754242939
WRITE  gpa=0x0000000104a34000  ts=34137754255628
WRITE  gpa=0x0000000107248000  ts=34137754265088
WRITE  gpa=0x000000011cb48000  ts=34137754275198
WRITE  gpa=0x00000001069ad000  ts=34137754283118
WRITE  gpa=0x00000001154d9000  ts=34137754297088
WRITE  gpa=0x0000000115544000  ts=34137754306798
WRITE  gpa=0x000000010b806000  ts=34137754314968
WRITE  gpa=0x00000001177b6000  ts=34137754325738
WRITE  gpa=0x000000011597e000  ts=34137754333918
WRITE  gpa=0x0000000115900000  ts=34137754341588
WRITE  gpa=0x0000000114def000  ts=34137754349877
WRITE  gpa=0x0000000118698000  ts=34137754358517
WRITE  gpa=0x000000011554e000  ts=34137754401447
WRITE  gpa=0x00000001076ba000  ts=34137754416757
WRITE  gpa=0x00000001182a9000  ts=34137754460426
WRITE  gpa=0x0000000104bfa000  ts=34137754470026
WRITE  gpa=0x00000001182e5000  ts=34137754476766
WRITE  gpa=0x000000011f0a9000  ts=34137754487506
WRITE  gpa=0x0000003ce635e000  ts=34137754498936
WRITE  gpa=0x0000003ce5d7c000  ts=34137754508336
WRITE  gpa=0x0000003ce5d70000  ts=34137754515216
WRITE  gpa=0x0000000120858000  ts=34137754526106
WRITE  gpa=0x00000003b53b7000  ts=34137754532886
WRITE  gpa=0x00000003b660c000  ts=34137754540806
WRITE  gpa=0x00000003d68c6000  ts=34137754547566
WRITE  gpa=0x000000011a973000  ts=34137754554215
WRITE  gpa=0x0000003ce5b7b000  ts=34137754565415
WRITE  gpa=0x0000003ce61aa000  ts=34137754572725
WRITE  gpa=0x0000000100db3000  ts=34137754580895
WRITE  gpa=0x000000010cb2a000  ts=34137754588305
WRITE  gpa=0x000000011f186000  ts=34137754594985
WRITE  gpa=0x000000011edc7000  ts=34137754601725
WRITE  gpa=0x00000001208a4000  ts=34137754610415
WRITE  gpa=0x00000001208a5000  ts=34137754616715
WRITE  gpa=0x00000001208a6000  ts=34137754621965
WRITE  gpa=0x00000001208a7000  ts=34137754627345
WRITE  gpa=0x00000001208a8000  ts=34137754632855
WRITE  gpa=0x00000001208a9000  ts=34137754638595
WRITE  gpa=0x00000001208aa000  ts=34137754644345
WRITE  gpa=0x00000001208ab000  ts=34137754649764
WRITE  gpa=0x00000001208ac000  ts=34137754655044
WRITE  gpa=0x00000001208ad000  ts=34137754660404
WRITE  gpa=0x00000001208ae000  ts=34137754665764
WRITE  gpa=0x00000001208af000  ts=34137754671134
WRITE  gpa=0x00000001208b0000  ts=34137754676494
WRITE  gpa=0x00000001208b1000  ts=34137754682134
WRITE  gpa=0x00000001208b2000  ts=34137754687474
WRITE  gpa=0x00000001208b3000  ts=34137754692834
WRITE  gpa=0x000000011f11a000  ts=34137754698544
WRITE  gpa=0x0000003ce62f8000  ts=34137754719124
WRITE  gpa=0x0000003ce61d6000  ts=34137754725324
WRITE  gpa=0x0000000103b4f000  ts=34137754731644
WRITE  gpa=0x00000001036a1000  ts=34137754742504
WRITE  gpa=0x000000011f366000  ts=34137754748584
WRITE  gpa=0x0000000122bdd000  ts=34137754755483
WRITE  gpa=0x00000001ae501000  ts=34137754763013
WRITE  gpa=0x000000038da43000  ts=34137754776403
WRITE  gpa=0x000000031f666000  ts=34137754786453
WRITE  gpa=0x00000003b5371000  ts=34137754793903
WRITE  gpa=0x00000001035ee000  ts=34137754800643
WRITE  gpa=0x0000000103521000  ts=34137754811553
WRITE  gpa=0x000000011f377000  ts=34137754817883
WRITE  gpa=0x000000010423f000  ts=34137754826953
WRITE  gpa=0x0000000116f1e000  ts=34137754834033
WRITE  gpa=0x00000001045e6000  ts=34137754843313
WRITE  gpa=0x00000001040af000  ts=34137754853482
WRITE  gpa=0x00000001040a4000  ts=34137754859502
WRITE  gpa=0x0000000104cc9000  ts=34137754867882
WRITE  gpa=0x0000000117ea1000  ts=34137754873622
WRITE  gpa=0x0000000104e0b000  ts=34137754880492
WRITE  gpa=0x0000000104ccc000  ts=34137754883762
WRITE  gpa=0x0000000114810000  ts=34137754888312
WRITE  gpa=0x0000000111f38000  ts=34137754893302
WRITE  gpa=0x0000000122bea000  ts=34137754897632
WRITE  gpa=0x000000011ee6b000  ts=34137754901612
WRITE  gpa=0x000000011ed26000  ts=34137754905562
WRITE  gpa=0x000000011f36b000  ts=34137754909332
WRITE  gpa=0x000000011f364000  ts=34137754914282
WRITE  gpa=0x000000011f37e000  ts=34137754917202
WRITE  gpa=0x000000012227b000  ts=34137754921082
WRITE  gpa=0x0000000120083000  ts=34137754924752
WRITE  gpa=0x0000000103520000  ts=34137754932122
WRITE  gpa=0x0000000103c3a000  ts=34137754935442
WRITE  gpa=0x0000000103bc8000  ts=34137754938832
