CLOCK_REF  mono_ns=34066922315960  real_ns=1787628690749844538
WRITE  gpa=0x000000012282c000  ts=34067325797824
WRITE  gpa=0x0000000103b4e000  ts=34067325802764
WRITE  gpa=0x0000003f7fc20000  ts=34067325805794
WRITE  gpa=0x0000000100117000  ts=34067325810274
WRITE  gpa=0x0000000100293000  ts=34067325813874
WRITE  gpa=0x0000003ce6165000  ts=34067325816744
WRITE  gpa=0x00000001029e4000  ts=34067325820574
WRITE  gpa=0x0000000117d9d000  ts=34067325825294
WRITE  gpa=0x0000000103eae000  ts=34067325829534
WRITE  gpa=0x00000003b8269000  ts=34067325834774
WRITE  gpa=0x0000003ce5a1b000  ts=34067325838624
WRITE  gpa=0x0000000320949000  ts=34067325843104
WRITE  gpa=0x0000003ce5de3000  ts=34067325847914
WRITE  gpa=0x0000003f7fc2d000  ts=34067325853794
WRITE  gpa=0x000000011f25f000  ts=34067325858184
WRITE  gpa=0x000000011f46e000  ts=34067325862754
WRITE  gpa=0x0000000103491000  ts=34067325866844
WRITE  gpa=0x000000011f5f1000  ts=34067325870794
WRITE  gpa=0x000000011ee0d000  ts=34067325874824
WRITE  gpa=0x000000011ee0c000  ts=34067325877874
WRITE  gpa=0x0000000104f04000  ts=34067325881654
WRITE  gpa=0x000000011f36a000  ts=34067325886034
WRITE  gpa=0x0000000104188000  ts=34067325889794
WRITE  gpa=0x0000000103a78000  ts=34067325894453
WRITE  gpa=0x000000011ee6c000  ts=34067325897913
WRITE  gpa=0x000000011eca5000  ts=34067325901973
WRITE  gpa=0x000000011ee6d000  ts=34067325904593
WRITE  gpa=0x000000011f11d000  ts=34067325907653
WRITE  gpa=0x0000000103858000  ts=34067325911443
WRITE  gpa=0x00000001042bc000  ts=34067325916003
WRITE  gpa=0x0000000104f65000  ts=34067325925053
WRITE  gpa=0x0000000106eb4000  ts=34067325929043
WRITE  gpa=0x000000010004f000  ts=34067325933453
WRITE  gpa=0x0000000100123000  ts=34067325936873
WRITE  gpa=0x00000003b83e6000  ts=34067325940583
WRITE  gpa=0x00000003b8171000  ts=34067325944053
WRITE  gpa=0x0000000122bcd000  ts=34067325948623
WRITE  gpa=0x0000000122bcc000  ts=34067325952043
WRITE  gpa=0x000000011f23d000  ts=34067325955723
WRITE  gpa=0x000000011f37a000  ts=34067325958473
WRITE  gpa=0x0000000122bd8000  ts=34067325960843
WRITE  gpa=0x00000001160cc000  ts=34067325965233
WRITE  gpa=0x0000003f7fc36000  ts=34067325968503
WRITE  gpa=0x00000001c76c8000  ts=34067325973223
WRITE  gpa=0x00000003b657d000  ts=34067325979003
WRITE  gpa=0x000000010027a000  ts=34067325983873
WRITE  gpa=0x0000000100279000  ts=34067325987003
WRITE  gpa=0x000000011f26f000  ts=34067325991183
WRITE  gpa=0x0000000103b50000  ts=34067325994102
WRITE  gpa=0x0000000100db0000  ts=34067325996532
WRITE  gpa=0x000000011f531000  ts=34067326000852
WRITE  gpa=0x0000003ce61d4000  ts=34067326003962
WRITE  gpa=0x0000003ce5a49000  ts=34067326008752
WRITE  gpa=0x0000000120081000  ts=34067326012832
WRITE  gpa=0x0000000122bdd000  ts=34067326015722
WRITE  gpa=0x0000000100d61000  ts=34067326019242
WRITE  gpa=0x0000000122315000  ts=34067326022972
WRITE  gpa=0x0000000100322000  ts=34067326026322
WRITE  gpa=0x0000000100321000  ts=34067326029672
WRITE  gpa=0x0000000120078000  ts=34067326033482
WRITE  gpa=0x00000003b6666000  ts=34067326037562
WRITE  gpa=0x00000003b532a000  ts=34067326042212
WRITE  gpa=0x0000003ce5a17000  ts=34067326046152
WRITE  gpa=0x0000000100db4000  ts=34067326048682
WRITE  gpa=0x0000000121913000  ts=34067326052972
WRITE  gpa=0x0000000121914000  ts=34067326058112
WRITE  gpa=0x0000000121918000  ts=34067326061752
WRITE  gpa=0x000000011ecb0000  ts=34067326067962
WRITE  gpa=0x00000001217ac000  ts=34067326071902
WRITE  gpa=0x0000000120815000  ts=34067326076752
WRITE  gpa=0x000000011ee3d000  ts=34067326081002
WRITE  gpa=0x00000001195b6000  ts=34067326089692
WRITE  gpa=0x00000001182ab000  ts=34067326094721
WRITE  gpa=0x00000001217ad000  ts=34067326103381
WRITE  gpa=0x000000011eefb000  ts=34067326108021
WRITE  gpa=0x0000000114e56000  ts=34067326115241
WRITE  gpa=0x0000000117560000  ts=34067326119311
WRITE  gpa=0x0000000104a34000  ts=34067326128801
WRITE  gpa=0x0000000107248000  ts=34067326134431
WRITE  gpa=0x000000011a9e9000  ts=34067326140671
WRITE  gpa=0x000000011cb48000  ts=34067326145721
WRITE  gpa=0x00000001069ad000  ts=34067326150891
WRITE  gpa=0x000000010ca17000  ts=34067326155961
WRITE  gpa=0x000000010c9b8000  ts=34067326161361
WRITE  gpa=0x00000001154d9000  ts=34067326170851
WRITE  gpa=0x0000000115544000  ts=34067326177391
WRITE  gpa=0x0000000104c57000  ts=34067326182131
WRITE  gpa=0x000000010b806000  ts=34067326187781
WRITE  gpa=0x00000001177b6000  ts=34067326195170
WRITE  gpa=0x000000011597e000  ts=34067326199810
WRITE  gpa=0x0000000115900000  ts=34067326204820
WRITE  gpa=0x0000000114def000  ts=34067326210120
WRITE  gpa=0x0000000118698000  ts=34067326214640
WRITE  gpa=0x000000011554e000  ts=34067326243080
WRITE  gpa=0x00000001076ba000  ts=34067326253020
WRITE  gpa=0x000000011f682000  ts=34067326281820
WRITE  gpa=0x00000001182a9000  ts=34067326286140
WRITE  gpa=0x0000000104bfa000  ts=34067326290690
WRITE  gpa=0x00000001182e5000  ts=34067326294279
WRITE  gpa=0x0000000107757000  ts=34067326300259
WRITE  gpa=0x00000001a205d000  ts=34067326305259
WRITE  gpa=0x0000003f7fc21000  ts=34067326309349
WRITE  gpa=0x0000003ce635e000  ts=34067326312729
WRITE  gpa=0x0000003ce5c0c000  ts=34067326318209
WRITE  gpa=0x0000003f7fc38000  ts=34067326322759
WRITE  gpa=0x000000011f3c2000  ts=34067326335399
WRITE  gpa=0x000000011f3c0000  ts=34067326338499
WRITE  gpa=0x000000011ef1e000  ts=34067326341669
WRITE  gpa=0x0000003f7fc00000  ts=34067326346239
WRITE  gpa=0x0000003f7fc0b000  ts=34067326349069
WRITE  gpa=0x0000000102986000  ts=34067326355749
WRITE  gpa=0x0000000102985000  ts=34067326359249
WRITE  gpa=0x000000010296c000  ts=34067326362039
WRITE  gpa=0x000000012652e000  ts=34067326367419
WRITE  gpa=0x0000003f7fc19000  ts=34067326370969
WRITE  gpa=0x0000003f7fc18000  ts=34067326373989
WRITE  gpa=0x00000001034fa000  ts=34067326376989
WRITE  gpa=0x000000012652d000  ts=34067326380929
WRITE  gpa=0x0000000102982000  ts=34067326384729
WRITE  gpa=0x00000001029ab000  ts=34067326387499
WRITE  gpa=0x0000000102969000  ts=34067326390569
WRITE  gpa=0x0000000102994000  ts=34067326398688
WRITE  gpa=0x00000001251fb000  ts=34067326403328
WRITE  gpa=0x0000003f7fc06000  ts=34067326406528
WRITE  gpa=0x00000001002a5000  ts=34067326410748
WRITE  gpa=0x000000011f836000  ts=34067326414698
WRITE  gpa=0x000000011f848000  ts=34067326418668
WRITE  gpa=0x0000000103584000  ts=34067326422468
WRITE  gpa=0x0000000102995000  ts=34067326428228
WRITE  gpa=0x000000010299c000  ts=34067326433898
WRITE  gpa=0x0000000102e5d000  ts=34067326437608
WRITE  gpa=0x000000010296a000  ts=34067326440648
WRITE  gpa=0x0000000102971000  ts=34067326445368
WRITE  gpa=0x0000000126477000  ts=34067326450338
WRITE  gpa=0x000000010292d000  ts=34067326461278
WRITE  gpa=0x0000000103637000  ts=34067326464998
WRITE  gpa=0x0000000102e1d000  ts=34067326470168
WRITE  gpa=0x0000000102e15000  ts=34067326473228
WRITE  gpa=0x000000011edbb000  ts=34067326485358
WRITE  gpa=0x0000000124310000  ts=34067326490198
WRITE  gpa=0x000000011f849000  ts=34067326493797
WRITE  gpa=0x00000001226cd000  ts=34067326497457
WRITE  gpa=0x000000012430f000  ts=34067326501627
WRITE  gpa=0x00000001002a4000  ts=34067326505127
WRITE  gpa=0x000000011eec4000  ts=34067326511947
WRITE  gpa=0x00000001035de000  ts=34067326516357
WRITE  gpa=0x00000001035dd000  ts=34067326518777
WRITE  gpa=0x0000000103538000  ts=34067326522127
WRITE  gpa=0x0000000129880000  ts=34067326526107
WRITE  gpa=0x00000001035c8000  ts=34067326529467
WRITE  gpa=0x00000001035c9000  ts=34067326532157
WRITE  gpa=0x000000010360e000  ts=34067326535047
WRITE  gpa=0x000000012413a000  ts=34067326538957
WRITE  gpa=0x000000011ee0e000  ts=34067326542217
WRITE  gpa=0x00000001035b0000  ts=34067326544887
WRITE  gpa=0x00000001035dc000  ts=34067326547957
WRITE  gpa=0x00000001035c0000  ts=34067326550577
WRITE  gpa=0x00000001035bf000  ts=34067326553227
WRITE  gpa=0x0000000124105000  ts=34067326556537
WRITE  gpa=0x00000001035ad000  ts=34067326559577
WRITE  gpa=0x00000001035ac000  ts=34067326564507
WRITE  gpa=0x00000001035af000  ts=34067326567347
WRITE  gpa=0x00000001249aa000  ts=34067326571977
WRITE  gpa=0x00000001049be000  ts=34067326578357
WRITE  gpa=0x00000001034b7000  ts=34067326581667
WRITE  gpa=0x000000012490c000  ts=34067326588107
WRITE  gpa=0x000000012469a000  ts=34067326592327
WRITE  gpa=0x000000012485f000  ts=34067326595986
WRITE  gpa=0x00000001249b3000  ts=34067326599246
WRITE  gpa=0x000000012469d000  ts=34067326603636
WRITE  gpa=0x0000000105d2a000  ts=34067326610146
WRITE  gpa=0x000000011f948000  ts=34067326620366
WRITE  gpa=0x0000000104187000  ts=34067326624256
WRITE  gpa=0x0000003f7fc3c000  ts=34067326627926
WRITE  gpa=0x0000000105f9c000  ts=34067326631566
WRITE  gpa=0x000000012232d000  ts=34067326635346
WRITE  gpa=0x00000001077f8000  ts=34067326638726
WRITE  gpa=0x00000001f553f000  ts=34067326643856
WRITE  gpa=0x0000000123053000  ts=34067326650796
WRITE  gpa=0x0000000122bdc000  ts=34067326654186
WRITE  gpa=0x000000011cea9000  ts=34067326657246
WRITE  gpa=0x0000000121a48000  ts=34067326660616
WRITE  gpa=0x0000000122a22000  ts=34067326664056
WRITE  gpa=0x0000000125c1a000  ts=34067326669386
WRITE  gpa=0x0000000281529000  ts=34067326676116
WRITE  gpa=0x0000000114d90000  ts=34067326684726
WRITE  gpa=0x0000000147322000  ts=34067326689156
WRITE  gpa=0x00000001473da000  ts=34067326693276
WRITE  gpa=0x0000000122c55000  ts=34067326696665
WRITE  gpa=0x00000001222c6000  ts=34067326700485
WRITE  gpa=0x0000000105cc4000  ts=34067326705635
WRITE  gpa=0x00000001035be000  ts=34067326713795
WRITE  gpa=0x0000000104ba1000  ts=34067326722275
WRITE  gpa=0x000000011f3c1000  ts=34067326729285
WRITE  gpa=0x00000003d6b28000  ts=34067326733455
WRITE  gpa=0x00000003d6923000  ts=34067326737885
WRITE  gpa=0x00000003b67d4000  ts=34067326741285
WRITE  gpa=0x00000003b660c000  ts=34067326745115
WRITE  gpa=0x0000003ce5b7b000  ts=34067326750195
WRITE  gpa=0x0000003ce61aa000  ts=34067326754555
WRITE  gpa=0x0000000100db3000  ts=34067326758815
WRITE  gpa=0x000000010cb2a000  ts=34067326762715
WRITE  gpa=0x000000011f186000  ts=34067326766465
WRITE  gpa=0x000000011edc7000  ts=34067326769685
WRITE  gpa=0x0000000120858000  ts=34067326773725
WRITE  gpa=0x00000001208a4000  ts=34067326777425
WRITE  gpa=0x00000001208a5000  ts=34067326780625
WRITE  gpa=0x00000001208a6000  ts=34067326782945
WRITE  gpa=0x00000001208a7000  ts=34067326785445
WRITE  gpa=0x00000001208a8000  ts=34067326787855
WRITE  gpa=0x00000001208a9000  ts=34067326790885
WRITE  gpa=0x00000001208aa000  ts=34067326793235
WRITE  gpa=0x00000001208ab000  ts=34067326795934
WRITE  gpa=0x00000001208ac000  ts=34067326798274
WRITE  gpa=0x00000001208ad000  ts=34067326800614
WRITE  gpa=0x00000001208ae000  ts=34067326802914
WRITE  gpa=0x00000001208af000  ts=34067326805254
WRITE  gpa=0x00000001208b0000  ts=34067326807544
WRITE  gpa=0x00000001208b1000  ts=34067326810174
WRITE  gpa=0x00000001208b2000  ts=34067326812454
WRITE  gpa=0x00000001208b3000  ts=34067326814834
WRITE  gpa=0x000000011f11a000  ts=34067326817534
WRITE  gpa=0x0000000122bce000  ts=34067326823634
WRITE  gpa=0x00000003b5249000  ts=34067326826654
WRITE  gpa=0x00000003b6cff000  ts=34067326830254
WRITE  gpa=0x000000018867a000  ts=34067326835004
WRITE  gpa=0x00000001e8a33000  ts=34067326840534
WRITE  gpa=0x0000000202ab7000  ts=34067326845694
WRITE  gpa=0x0000000103b4f000  ts=34067326850234
WRITE  gpa=0x000000011f365000  ts=34067326858194
WRITE  gpa=0x000000038da56000  ts=34067326864574
WRITE  gpa=0x0000000307bdf000  ts=34067326871974
WRITE  gpa=0x0000003f7fc37000  ts=34067326879104
WRITE  gpa=0x000000011f444000  ts=34067326885854
WRITE  gpa=0x000000011f0ce000  ts=34067326889704
WRITE  gpa=0x000000010ca12000  ts=34067326892894
WRITE  gpa=0x00000000c0030000  ts=34067326898793
WRITE  gpa=0x00000000c0031000  ts=34067326907773
WRITE  gpa=0x00000000c0032000  ts=34067326912583
WRITE  gpa=0x00000000c0033000  ts=34067326917693
WRITE  gpa=0x00000000c0034000  ts=34067326922733
WRITE  gpa=0x00000000c0035000  ts=34067326927683
WRITE  gpa=0x00000000c0036000  ts=34067326932713
WRITE  gpa=0x00000000c0037000  ts=34067326937753
WRITE  gpa=0x00000000c0038000  ts=34067326942773
WRITE  gpa=0x00000000c0039000  ts=34067326947903
WRITE  gpa=0x00000000c003a000  ts=34067326952923
WRITE  gpa=0x00000000c003b000  ts=34067326957893
WRITE  gpa=0x00000000c003c000  ts=34067326962923
WRITE  gpa=0x00000000c003d000  ts=34067326967883
WRITE  gpa=0x00000000c003e000  ts=34067326973233
WRITE  gpa=0x00000000c003f000  ts=34067326978243
WRITE  gpa=0x0000000103826000  ts=34067326988073
WRITE  gpa=0x000000011eed5000  ts=34067326991483
WRITE  gpa=0x0000000104da4000  ts=34067326995172
WRITE  gpa=0x0000003f7fc1e000  ts=34067327000112
WRITE  gpa=0x00000001001cf000  ts=34067745006643
WRITE  gpa=0x000000011eec4000  ts=34067745011323
WRITE  gpa=0x0000003ce5a15000  ts=34067745015253
WRITE  gpa=0x0000003ce5a16000  ts=34067745017943
WRITE  gpa=0x0000000100000000  ts=34067745021483
WRITE  gpa=0x00000001001ce000  ts=34067745024313
WRITE  gpa=0x0000003f7fc05000  ts=34067745027543
WRITE  gpa=0x0000003ce6605000  ts=34067745030873
WRITE  gpa=0x0000003ce660b000  ts=34067745033763
WRITE  gpa=0x0000003ce660c000  ts=34067745035973
WRITE  gpa=0x0000003f7fc1f000  ts=34067745038583
WRITE  gpa=0x0000003ce6601000  ts=34067745041553
WRITE  gpa=0x0000000100db1000  ts=34067745044782
WRITE  gpa=0x00000001001d0000  ts=34067745047602
WRITE  gpa=0x000000011ee30000  ts=34067745050902
WRITE  gpa=0x000000011ee31000  ts=34067745054272
WRITE  gpa=0x000000011ee34000  ts=34067745057392
WRITE  gpa=0x0000003f7fc23000  ts=34067745060222
WRITE  gpa=0x0000003ce5a07000  ts=34067745062912
WRITE  gpa=0x0000003ce61d5000  ts=34067745065942
WRITE  gpa=0x0000003ce61d3000  ts=34067745068612
WRITE  gpa=0x000000011ee32000  ts=34067745071412
WRITE  gpa=0x0000003ce5e0c000  ts=34067745074392
WRITE  gpa=0x0000003ce5bd0000  ts=34067745077122
WRITE  gpa=0x0000003f7fc2e000  ts=34067745080202
WRITE  gpa=0x0000003f7fc33000  ts=34067745082812
WRITE  gpa=0x0000003f7fc15000  ts=34067745086062
WRITE  gpa=0x0000003f7fc32000  ts=34067745090302
WRITE  gpa=0x0000003ce660d000  ts=34067745092842
WRITE  gpa=0x0000003ce660e000  ts=34067745095072
WRITE  gpa=0x0000003ce5a1c000  ts=34067745097372
WRITE  gpa=0x0000003f7fc31000  ts=34067745105042
WRITE  gpa=0x0000003f7fc22000  ts=34067745107802
WRITE  gpa=0x0000003ce6165000  ts=34067745110882
WRITE  gpa=0x0000000103bc0000  ts=34067745113922
WRITE  gpa=0x0000000102951000  ts=34067745117712
WRITE  gpa=0x0000000103eae000  ts=34067745122022
WRITE  gpa=0x00000003b8269000  ts=34067745125622
WRITE  gpa=0x0000003ce5de3000  ts=34067745129132
WRITE  gpa=0x0000003f7fc20000  ts=34067745132022
WRITE  gpa=0x0000003f7fc2d000  ts=34067745135462
WRITE  gpa=0x00000001042bc000  ts=34067745138802
WRITE  gpa=0x0000003ce5a1b000  ts=34067745146581
WRITE  gpa=0x000000011f23d000  ts=34067745149891
WRITE  gpa=0x000000011f37a000  ts=34067745153611
WRITE  gpa=0x000000011f26f000  ts=34067745157481
WRITE  gpa=0x0000000100040000  ts=34067745160831
WRITE  gpa=0x0000000102251000  ts=34067745164261
WRITE  gpa=0x0000000102252000  ts=34067745166861
WRITE  gpa=0x0000000103b50000  ts=34067745169951
WRITE  gpa=0x000000011f46e000  ts=34067745173001
WRITE  gpa=0x0000000100db0000  ts=34067745176881
WRITE  gpa=0x000000011f25f000  ts=34067745179641
WRITE  gpa=0x000000011f531000  ts=34067745183501
WRITE  gpa=0x0000000100d61000  ts=34067745187251
WRITE  gpa=0x000000010ca17000  ts=34067745189961
WRITE  gpa=0x000000010cbdb000  ts=34067745194081
WRITE  gpa=0x0000003f7fc36000  ts=34067745197861
WRITE  gpa=0x00000001c76c8000  ts=34067745200861
WRITE  gpa=0x00000003b657d000  ts=34067745204131
WRITE  gpa=0x000000010027a000  ts=34067745208521
WRITE  gpa=0x0000000100279000  ts=34067745211511
WRITE  gpa=0x00000003b83e6000  ts=34067745214411
WRITE  gpa=0x00000003b8171000  ts=34067745217671
WRITE  gpa=0x0000000104f65000  ts=34067745223111
WRITE  gpa=0x0000000106eb4000  ts=34067745226471
WRITE  gpa=0x000000010004f000  ts=34067745229541
WRITE  gpa=0x0000000100123000  ts=34067745233251
WRITE  gpa=0x000000012282c000  ts=34067745236391
WRITE  gpa=0x0000000122bcd000  ts=34067745239841
WRITE  gpa=0x0000000122bcc000  ts=34067745242661
WRITE  gpa=0x0000003ce61d4000  ts=34067745245720
WRITE  gpa=0x0000003ce5a49000  ts=34067745249210
WRITE  gpa=0x0000003f7fc21000  ts=34067745252200
WRITE  gpa=0x0000003ce635e000  ts=34067745255490
WRITE  gpa=0x0000003ce5c29000  ts=34067745259280
WRITE  gpa=0x0000003ce5a03000  ts=34067745263510
WRITE  gpa=0x00000001029e4000  ts=34067745267100
WRITE  gpa=0x0000000117d9d000  ts=34067745271180
WRITE  gpa=0x0000003f7fc00000  ts=34067745278830
WRITE  gpa=0x00000003d6b28000  ts=34067745281820
WRITE  gpa=0x0000003f7fc0b000  ts=34067745284520
WRITE  gpa=0x00000003d6923000  ts=34067745287820
WRITE  gpa=0x00000003b67d4000  ts=34067745290930
WRITE  gpa=0x00000003b660c000  ts=34067745294300
WRITE  gpa=0x000000011a9e9000  ts=34067745297730
WRITE  gpa=0x000000011a978000  ts=34067745301620
WRITE  gpa=0x000000011ec44000  ts=34067745306190
WRITE  gpa=0x0000003ce5b7b000  ts=34067745310880
WRITE  gpa=0x0000003ce61aa000  ts=34067745313940
WRITE  gpa=0x000000011f0ee000  ts=34067745317630
WRITE  gpa=0x0000003ce5a17000  ts=34067745321260
WRITE  gpa=0x0000000100db3000  ts=34067745323480
WRITE  gpa=0x000000010cb2a000  ts=34067745327170
WRITE  gpa=0x000000011f186000  ts=34067745331040
WRITE  gpa=0x0000000104a34000  ts=34067745334420
WRITE  gpa=0x000000011edc7000  ts=34067745338770
WRITE  gpa=0x0000000120858000  ts=34067745343910
WRITE  gpa=0x00000001208a4000  ts=34067745348259
WRITE  gpa=0x00000001208a5000  ts=34067745351229
WRITE  gpa=0x00000001208a6000  ts=34067745353459
WRITE  gpa=0x00000001208a7000  ts=34067745355839
WRITE  gpa=0x00000001208a8000  ts=34067745358179
WRITE  gpa=0x00000001208a9000  ts=34067745368919
WRITE  gpa=0x00000001208aa000  ts=34067745371939
WRITE  gpa=0x00000001208ab000  ts=34067745374199
WRITE  gpa=0x00000001208ac000  ts=34067745376509
WRITE  gpa=0x00000001208ad000  ts=34067745378799
WRITE  gpa=0x00000001208ae000  ts=34067745381139
WRITE  gpa=0x00000001208af000  ts=34067745383429
WRITE  gpa=0x00000001208b0000  ts=34067745385729
WRITE  gpa=0x00000001208b1000  ts=34067745388499
WRITE  gpa=0x00000001208b2000  ts=34067745390789
WRITE  gpa=0x00000001208b3000  ts=34067745393199
WRITE  gpa=0x000000011f11a000  ts=34067745395559
WRITE  gpa=0x0000003ce62f8000  ts=34067745400469
WRITE  gpa=0x0000003ce61d6000  ts=34067745404149
WRITE  gpa=0x00000001c44d7000  ts=34067745409649
WRITE  gpa=0x0000000104e23000  ts=34067745414329
WRITE  gpa=0x000000011a9d6000  ts=34067745417789
WRITE  gpa=0x0000000117a8d000  ts=34067745421289
WRITE  gpa=0x0000000117d9b000  ts=34067745424709
WRITE  gpa=0x0000000108954000  ts=34067745429059
WRITE  gpa=0x0000000117cd4000  ts=34067745433019
WRITE  gpa=0x0000000117cd2000  ts=34067745435689
WRITE  gpa=0x0000000114d90000  ts=34067745439099
WRITE  gpa=0x0000000143abd000  ts=34067745443289
WRITE  gpa=0x000000011746c000  ts=34067745447578
WRITE  gpa=0x0000000143a8e000  ts=34067745450778
WRITE  gpa=0x000000010ca8e000  ts=34067745454978
WRITE  gpa=0x00000003b6666000  ts=34067745458568
WRITE  gpa=0x0000000147338000  ts=34067745462358
WRITE  gpa=0x00000003b532a000  ts=34067745465268
WRITE  gpa=0x00000001077f8000  ts=34067745468338
WRITE  gpa=0x00000001e8bd6000  ts=34067745471878
WRITE  gpa=0x00000001884de000  ts=34067745476938
WRITE  gpa=0x00000001e8abc000  ts=34067745481208
WRITE  gpa=0x00000003209d1000  ts=34067745486428
WRITE  gpa=0x00000003da83d000  ts=34067745490268
WRITE  gpa=0x00000001e8898000  ts=34067745493378
WRITE  gpa=0x000000011f365000  ts=34067745501958
WRITE  gpa=0x0000000120081000  ts=34067745505238
WRITE  gpa=0x000000011edca000  ts=34067745508098
WRITE  gpa=0x000000011f3c7000  ts=34067745512578
WRITE  gpa=0x0000000100266000  ts=34067745515688
WRITE  gpa=0x0000000100293000  ts=34067745518778
WRITE  gpa=0x0000000103637000  ts=34067745522188
WRITE  gpa=0x00000002817c4000  ts=34067745527148
WRITE  gpa=0x00000003416a9000  ts=34067745533158
WRITE  gpa=0x000000034169c000  ts=34067745539468
WRITE  gpa=0x0000000104188000  ts=34067745542378
WRITE  gpa=0x0000000104f04000  ts=34067745547367
WRITE  gpa=0x0000000117f5b000  ts=34067745551597
WRITE  gpa=0x000000011cb21000  ts=34067745555727
WRITE  gpa=0x0000000117e67000  ts=34067745559697
WRITE  gpa=0x00000001223ec000  ts=34067745563687
WRITE  gpa=0x0000000103b4e000  ts=34067745567627
WRITE  gpa=0x000000011f378000  ts=34067745570057
WRITE  gpa=0x0000000122315000  ts=34067745572857
WRITE  gpa=0x0000000122bdd000  ts=34067745575797
WRITE  gpa=0x0000000114def000  ts=34067745578777
WRITE  gpa=0x00000001035db000  ts=34067745585017
WRITE  gpa=0x0000000103521000  ts=34067745589187
WRITE  gpa=0x000000011f377000  ts=34067745591697
WRITE  gpa=0x00000001035ee000  ts=34067745594477
WRITE  gpa=0x0000000104cc9000  ts=34067745598697
WRITE  gpa=0x0000000117ea1000  ts=34067745602937
WRITE  gpa=0x0000000104ccc000  ts=34067745606547
