CLOCK_REF  mono_ns=36042809076498  real_ns=1787630666636605066
WRITE  gpa=0x0000003ce5de3000  ts=36043208469925
WRITE  gpa=0x0000003f7fc20000  ts=36043208473725
WRITE  gpa=0x0000003f7fc2d000  ts=36043208478465
WRITE  gpa=0x00000001035db000  ts=36043208482555
WRITE  gpa=0x000000010354d000  ts=36043208486185
WRITE  gpa=0x0000000117d9d000  ts=36043208489875
WRITE  gpa=0x0000000100d66000  ts=36043208493714
WRITE  gpa=0x0000000320949000  ts=36043208498334
WRITE  gpa=0x00000003b6d54000  ts=36043208502324
WRITE  gpa=0x0000000103bc0000  ts=36043208506284
WRITE  gpa=0x0000000102951000  ts=36043208509614
WRITE  gpa=0x0000000102950000  ts=36043208512314
WRITE  gpa=0x000000011f25f000  ts=36043208516864
WRITE  gpa=0x000000011f46e000  ts=36043208521204
WRITE  gpa=0x0000000103491000  ts=36043208525264
WRITE  gpa=0x000000011f5f1000  ts=36043208528644
WRITE  gpa=0x000000011ee0d000  ts=36043208532424
WRITE  gpa=0x000000011ee0c000  ts=36043208535404
WRITE  gpa=0x0000000104f04000  ts=36043208539494
WRITE  gpa=0x0000000100040000  ts=36043208544204
WRITE  gpa=0x0000000102251000  ts=36043208547404
WRITE  gpa=0x0000000102252000  ts=36043208549944
WRITE  gpa=0x000000011f36a000  ts=36043208553044
WRITE  gpa=0x000000012282c000  ts=36043208556814
WRITE  gpa=0x0000000103b4e000  ts=36043208561444
WRITE  gpa=0x0000000104188000  ts=36043208564934
WRITE  gpa=0x0000000103a78000  ts=36043208569414
WRITE  gpa=0x000000011ee6c000  ts=36043208572514
WRITE  gpa=0x000000011ec44000  ts=36043208576424
WRITE  gpa=0x000000011eca5000  ts=36043208580034
WRITE  gpa=0x000000011ee6d000  ts=36043208582844
WRITE  gpa=0x000000011f0ee000  ts=36043208586014
WRITE  gpa=0x000000011f11d000  ts=36043208589794
WRITE  gpa=0x0000003ce5a1b000  ts=36043208593873
WRITE  gpa=0x0000000103858000  ts=36043208596953
WRITE  gpa=0x000000018869d000  ts=36043208602043
WRITE  gpa=0x00000001042bc000  ts=36043208606973
WRITE  gpa=0x00000001160cc000  ts=36043208617393
WRITE  gpa=0x0000003f7fc36000  ts=36043208622423
WRITE  gpa=0x00000001c76c8000  ts=36043208626263
WRITE  gpa=0x00000003b657d000  ts=36043208630453
WRITE  gpa=0x0000000114e56000  ts=36043208635083
WRITE  gpa=0x0000000114f97000  ts=36043208638953
WRITE  gpa=0x0000000114f96000  ts=36043208641803
WRITE  gpa=0x00000003b83e6000  ts=36043208644833
WRITE  gpa=0x00000003b8171000  ts=36043208648853
WRITE  gpa=0x0000000104f65000  ts=36043208653233
WRITE  gpa=0x0000000106eb4000  ts=36043208657183
WRITE  gpa=0x000000010004f000  ts=36043208660443
WRITE  gpa=0x0000000100123000  ts=36043208663673
WRITE  gpa=0x0000000117eb3000  ts=36043208666603
WRITE  gpa=0x00000003b6666000  ts=36043208671493
WRITE  gpa=0x00000003b532f000  ts=36043208675613
WRITE  gpa=0x0000000120081000  ts=36043208679753
WRITE  gpa=0x0000000122bdd000  ts=36043208683933
WRITE  gpa=0x0000003ce61d4000  ts=36043208687213
WRITE  gpa=0x00000001223ec000  ts=36043208690622
WRITE  gpa=0x0000000122315000  ts=36043208693452
WRITE  gpa=0x0000003ce5a49000  ts=36043208697082
WRITE  gpa=0x0000000100d61000  ts=36043208700462
WRITE  gpa=0x0000000100322000  ts=36043208704042
WRITE  gpa=0x0000000100321000  ts=36043208706982
WRITE  gpa=0x0000000100db0000  ts=36043208709412
WRITE  gpa=0x0000000120078000  ts=36043208712792
WRITE  gpa=0x0000003ce5a17000  ts=36043208715912
WRITE  gpa=0x0000000100db4000  ts=36043208718532
WRITE  gpa=0x0000000121913000  ts=36043208722742
WRITE  gpa=0x0000000121914000  ts=36043208728942
WRITE  gpa=0x0000000121918000  ts=36043208732722
WRITE  gpa=0x000000011ecb0000  ts=36043208739312
WRITE  gpa=0x00000001217ac000  ts=36043208743152
WRITE  gpa=0x0000000120815000  ts=36043208748072
WRITE  gpa=0x000000011ee3d000  ts=36043208752042
WRITE  gpa=0x00000001195b6000  ts=36043208760432
WRITE  gpa=0x00000001182ab000  ts=36043208766382
WRITE  gpa=0x00000001217ad000  ts=36043208774582
WRITE  gpa=0x000000011eefb000  ts=36043208778912
WRITE  gpa=0x0000000117560000  ts=36043208786172
WRITE  gpa=0x0000000104a34000  ts=36043208794901
WRITE  gpa=0x0000000107248000  ts=36043208800351
WRITE  gpa=0x000000011a9e9000  ts=36043208807141
WRITE  gpa=0x000000011cb48000  ts=36043208811661
WRITE  gpa=0x00000001069ad000  ts=36043208816431
WRITE  gpa=0x000000010ca17000  ts=36043208821891
WRITE  gpa=0x000000010c9b8000  ts=36043208826311
WRITE  gpa=0x00000001154d9000  ts=36043208835351
WRITE  gpa=0x0000000115544000  ts=36043208842611
WRITE  gpa=0x0000000104c57000  ts=36043208847041
WRITE  gpa=0x000000010b806000  ts=36043208851931
WRITE  gpa=0x00000001177b6000  ts=36043208860201
WRITE  gpa=0x000000011597e000  ts=36043208865351
WRITE  gpa=0x0000000115900000  ts=36043208870841
WRITE  gpa=0x0000000114def000  ts=36043208876441
WRITE  gpa=0x0000000118698000  ts=36043208882551
WRITE  gpa=0x000000011554e000  ts=36043208910290
WRITE  gpa=0x00000001076ba000  ts=36043208919910
WRITE  gpa=0x000000011f682000  ts=36043208948840
WRITE  gpa=0x00000001182a9000  ts=36043208953390
WRITE  gpa=0x0000000104bfa000  ts=36043208958330
WRITE  gpa=0x00000001182e5000  ts=36043208962040
WRITE  gpa=0x0000003f7fc21000  ts=36043208967150
WRITE  gpa=0x0000003ce635e000  ts=36043208970590
WRITE  gpa=0x0000003ce5c29000  ts=36043208975230
WRITE  gpa=0x0000003ce5d70000  ts=36043208980170
WRITE  gpa=0x0000003ce5d7c000  ts=36043208983580
WRITE  gpa=0x0000003ce5c0c000  ts=36043208988059
WRITE  gpa=0x000000011f23d000  ts=36043209000219
WRITE  gpa=0x000000011f3c3000  ts=36043209004189
WRITE  gpa=0x000000011f3c2000  ts=36043209007099
WRITE  gpa=0x000000011eec4000  ts=36043209010449
WRITE  gpa=0x0000003f7fc00000  ts=36043209013929
WRITE  gpa=0x0000003f7fc0b000  ts=36043209016919
WRITE  gpa=0x00000001035de000  ts=36043209022139
WRITE  gpa=0x00000001035dd000  ts=36043209024929
WRITE  gpa=0x0000000103538000  ts=36043209027769
WRITE  gpa=0x0000000129880000  ts=36043209031839
WRITE  gpa=0x00000001035c8000  ts=36043209035919
WRITE  gpa=0x00000001035c9000  ts=36043209038819
WRITE  gpa=0x000000010360e000  ts=36043209041909
WRITE  gpa=0x000000012413a000  ts=36043209046229
WRITE  gpa=0x000000011ee0e000  ts=36043209050229
WRITE  gpa=0x0000003f7fc19000  ts=36043209053059
WRITE  gpa=0x0000003f7fc18000  ts=36043209055729
WRITE  gpa=0x00000001035b0000  ts=36043209059009
WRITE  gpa=0x00000001035dc000  ts=36043209061989
WRITE  gpa=0x00000001035c0000  ts=36043209064689
WRITE  gpa=0x00000001035bf000  ts=36043209067149
WRITE  gpa=0x0000000124105000  ts=36043209070559
WRITE  gpa=0x00000001035ad000  ts=36043209073349
WRITE  gpa=0x00000001035ac000  ts=36043209078239
WRITE  gpa=0x00000001035af000  ts=36043209082139
WRITE  gpa=0x00000001249aa000  ts=36043209086298
WRITE  gpa=0x0000003f7fc06000  ts=36043209091518
WRITE  gpa=0x00000001049be000  ts=36043209097188
WRITE  gpa=0x00000001034b7000  ts=36043209101578
WRITE  gpa=0x000000012490c000  ts=36043209108078
WRITE  gpa=0x000000012469a000  ts=36043209111018
WRITE  gpa=0x000000012485f000  ts=36043209115238
WRITE  gpa=0x00000001249b3000  ts=36043209119118
WRITE  gpa=0x00000001249b0000  ts=36043209121958
WRITE  gpa=0x000000012469d000  ts=36043209125948
WRITE  gpa=0x00000001029e4000  ts=36043209131188
WRITE  gpa=0x0000000103b50000  ts=36043209135038
WRITE  gpa=0x0000000105d2a000  ts=36043209138278
WRITE  gpa=0x00000002817c4000  ts=36043209145598
WRITE  gpa=0x00000003416a9000  ts=36043209150178
WRITE  gpa=0x000000011f948000  ts=36043209158028
WRITE  gpa=0x0000000104187000  ts=36043209161878
WRITE  gpa=0x0000003f7fc3c000  ts=36043209165488
WRITE  gpa=0x0000000105f9c000  ts=36043209168708
WRITE  gpa=0x000000012232d000  ts=36043209172418
WRITE  gpa=0x00000001077f8000  ts=36043209175358
WRITE  gpa=0x0000000123053000  ts=36043209188057
WRITE  gpa=0x0000000122bdc000  ts=36043209191807
WRITE  gpa=0x000000011cea9000  ts=36043209194637
WRITE  gpa=0x0000000121a48000  ts=36043209198137
WRITE  gpa=0x0000000122a22000  ts=36043209201457
WRITE  gpa=0x0000000125c1a000  ts=36043209207647
WRITE  gpa=0x0000000281529000  ts=36043209213807
WRITE  gpa=0x0000000114d90000  ts=36043209219167
WRITE  gpa=0x0000000147322000  ts=36043209223017
WRITE  gpa=0x00000001473da000  ts=36043209226957
WRITE  gpa=0x0000000122c55000  ts=36043209230507
WRITE  gpa=0x00000001222c6000  ts=36043209234477
WRITE  gpa=0x0000000105cc4000  ts=36043209239277
WRITE  gpa=0x00000001035be000  ts=36043209246877
WRITE  gpa=0x0000000104e96000  ts=36043209255577
WRITE  gpa=0x0000000103637000  ts=36043209260267
WRITE  gpa=0x000000011f3c1000  ts=36043209267337
WRITE  gpa=0x000000010701d000  ts=36043209270437
WRITE  gpa=0x00000003b5c27000  ts=36043209274337
WRITE  gpa=0x00000003b6d9e000  ts=36043209279497
WRITE  gpa=0x000000018867a000  ts=36043209283127
WRITE  gpa=0x00000001e8a33000  ts=36043209286906
WRITE  gpa=0x0000000202ab7000  ts=36043209291866
WRITE  gpa=0x00000001040a2000  ts=36043209296406
WRITE  gpa=0x000000038da56000  ts=36043209301586
WRITE  gpa=0x000000011f365000  ts=36043209306406
WRITE  gpa=0x000000011f378000  ts=36043209310356
WRITE  gpa=0x0000003f7fc38000  ts=36043209314676
WRITE  gpa=0x0000003f7fc37000  ts=36043209318316
WRITE  gpa=0x0000003ce5a09000  ts=36043209321946
WRITE  gpa=0x0000000103eae000  ts=36043209328196
WRITE  gpa=0x00000003b5269000  ts=36043209331626
WRITE  gpa=0x00000003d6923000  ts=36043209335616
WRITE  gpa=0x0000000122bcd000  ts=36043209339656
WRITE  gpa=0x0000000122bcc000  ts=36043209342666
WRITE  gpa=0x0000003ce5b7b000  ts=36043209348396
WRITE  gpa=0x0000003ce61aa000  ts=36043209352076
WRITE  gpa=0x0000000100db3000  ts=36043209356156
WRITE  gpa=0x000000010cb2a000  ts=36043209359606
WRITE  gpa=0x000000011f186000  ts=36043209362746
WRITE  gpa=0x000000011edc7000  ts=36043209366686
WRITE  gpa=0x0000000120858000  ts=36043209370976
WRITE  gpa=0x00000001208a4000  ts=36043209374446
WRITE  gpa=0x00000001208a5000  ts=36043209377436
WRITE  gpa=0x00000001208a6000  ts=36043209379666
WRITE  gpa=0x00000001208a7000  ts=36043209382075
WRITE  gpa=0x00000001208a8000  ts=36043209384425
WRITE  gpa=0x00000001208a9000  ts=36043209387325
WRITE  gpa=0x00000001208aa000  ts=36043209389885
WRITE  gpa=0x00000001208ab000  ts=36043209392235
WRITE  gpa=0x00000001208ac000  ts=36043209394625
WRITE  gpa=0x00000001208ad000  ts=36043209396975
WRITE  gpa=0x00000001208ae000  ts=36043209399295
WRITE  gpa=0x00000001208af000  ts=36043209401635
WRITE  gpa=0x00000001208b0000  ts=36043209403945
WRITE  gpa=0x00000001208b1000  ts=36043209406565
WRITE  gpa=0x00000001208b2000  ts=36043209409125
WRITE  gpa=0x00000001208b3000  ts=36043209411755
WRITE  gpa=0x000000011f11a000  ts=36043209414445
WRITE  gpa=0x0000003ce62f8000  ts=36043209420175
WRITE  gpa=0x0000003ce61d6000  ts=36043209423545
WRITE  gpa=0x0000000103b4f000  ts=36043209426405
WRITE  gpa=0x0000000122bd8000  ts=36043209428815
WRITE  gpa=0x00000001036a1000  ts=36043209436035
WRITE  gpa=0x000000011f366000  ts=36043209438965
WRITE  gpa=0x000000010423f000  ts=36043209442415
WRITE  gpa=0x0000000116f1e000  ts=36043209446015
WRITE  gpa=0x00000001045e6000  ts=36043209451135
WRITE  gpa=0x0000000104186000  ts=36043209454235
WRITE  gpa=0x00000001040af000  ts=36043209457335
WRITE  gpa=0x00000001040a4000  ts=36043209460235
WRITE  gpa=0x00000001035ee000  ts=36043209462995
WRITE  gpa=0x0000000114810000  ts=36043209466125
WRITE  gpa=0x0000000111f38000  ts=36043209470595
WRITE  gpa=0x0000000122bea000  ts=36043209474275
WRITE  gpa=0x000000011ee6b000  ts=36043209477825
WRITE  gpa=0x000000011ed26000  ts=36043209480635
WRITE  gpa=0x000000011f36b000  ts=36043209483804
WRITE  gpa=0x000000011f364000  ts=36043209487014
WRITE  gpa=0x000000011f37e000  ts=36043209490094
WRITE  gpa=0x000000012227b000  ts=36043209492994
WRITE  gpa=0x0000000120083000  ts=36043209501394
WRITE  gpa=0x000000011f375000  ts=36043209523254
WRITE  gpa=0x0000000115995000  ts=36043209526404
WRITE  gpa=0x0000000102e1d000  ts=36043209531394
WRITE  gpa=0x000000011f374000  ts=36043209541584
WRITE  gpa=0x0000000104cc9000  ts=36043209545554
WRITE  gpa=0x0000000117ea1000  ts=36043209548424
WRITE  gpa=0x0000000104e55000  ts=36043209567444
WRITE  gpa=0x0000000117f84000  ts=36043209570494
WRITE  gpa=0x0000000117ebe000  ts=36043209573284
WRITE  gpa=0x0000000104e62000  ts=36043209577574
WRITE  gpa=0x00000001182cc000  ts=36043209580443
WRITE  gpa=0x000000010c991000  ts=36043209584363
WRITE  gpa=0x0000000103521000  ts=36043209594713
WRITE  gpa=0x000000011f377000  ts=36043209597143
WRITE  gpa=0x0000000104e24000  ts=36043209600233
WRITE  gpa=0x0000000117ea0000  ts=36043209602993
WRITE  gpa=0x0000000104e25000  ts=36043209612433
WRITE  gpa=0x0000000100266000  ts=36043209615303
WRITE  gpa=0x0000000100293000  ts=36043209619083
WRITE  gpa=0x00000001223a1000  ts=36043209622773
WRITE  gpa=0x0000000104c76000  ts=36043209628893
WRITE  gpa=0x0000000104bec000  ts=36043209631603
WRITE  gpa=0x00000001229f6000  ts=36043209634853
WRITE  gpa=0x0000000103d32000  ts=36043209639853
WRITE  gpa=0x0000000103c5e000  ts=36043209643243
WRITE  gpa=0x0000000103d71000  ts=36043209646523
WRITE  gpa=0x0000000103cc3000  ts=36043209651253
WRITE  gpa=0x0000000103c1e000  ts=36043209655083
WRITE  gpa=0x0000000103ceb000  ts=36043209658913
WRITE  gpa=0x0000000103cb7000  ts=36043209662493
WRITE  gpa=0x0000000103c1d000  ts=36043209665723
WRITE  gpa=0x0000000117d9b000  ts=36043209668793
WRITE  gpa=0x000000011cb18000  ts=36043209674273
WRITE  gpa=0x000000011a9d6000  ts=36043209677653
WRITE  gpa=0x000000010cbc5000  ts=36043209681392
WRITE  gpa=0x0000000117cea000  ts=36043209685732
WRITE  gpa=0x00000001c44d7000  ts=36043209697972
WRITE  gpa=0x0000000104e23000  ts=36043209701752
WRITE  gpa=0x0000000117a8d000  ts=36043209704882
WRITE  gpa=0x000000010cbdb000  ts=36043209708512
WRITE  gpa=0x0000000108954000  ts=36043209712252
WRITE  gpa=0x0000000117cd4000  ts=36043209716322
WRITE  gpa=0x0000000117cd2000  ts=36043209719132
WRITE  gpa=0x0000000143abd000  ts=36043209723532
WRITE  gpa=0x000000011746c000  ts=36043209728442
WRITE  gpa=0x0000000143a8e000  ts=36043209731822
WRITE  gpa=0x000000010ca8e000  ts=36043209735182
WRITE  gpa=0x00000003b65b0000  ts=36043209739192
WRITE  gpa=0x00000003b5238000  ts=36043209743272
WRITE  gpa=0x00000003b824a000  ts=36043209747002
WRITE  gpa=0x00000003b520f000  ts=36043209751222
WRITE  gpa=0x00000003da83c000  ts=36043209755662
WRITE  gpa=0x000000011edca000  ts=36043209759282
WRITE  gpa=0x000000011f3c7000  ts=36043209762722
WRITE  gpa=0x000000034169c000  ts=36043209768642
WRITE  gpa=0x0000000147338000  ts=36043209771402
WRITE  gpa=0x0000000117f5b000  ts=36043209775482
WRITE  gpa=0x000000011cb21000  ts=36043209778691
WRITE  gpa=0x0000000117e67000  ts=36043209781561
WRITE  gpa=0x0000003ce5d71000  ts=36043209787731
WRITE  gpa=0x0000000117eb4000  ts=36043209793301
WRITE  gpa=0x00000003d6b28000  ts=36043209800061
WRITE  gpa=0x00000003d68db000  ts=36043209804691
WRITE  gpa=0x0000000122bce000  ts=36043209807941
WRITE  gpa=0x000000011f444000  ts=36043209814421
WRITE  gpa=0x000000011f0ce000  ts=36043209818631
WRITE  gpa=0x000000010ca12000  ts=36043209822111
WRITE  gpa=0x00000000c0030000  ts=36043209827701
WRITE  gpa=0x00000000c0031000  ts=36043209836971
WRITE  gpa=0x00000000c0032000  ts=36043209842041
WRITE  gpa=0x00000000c0033000  ts=36043209847301
WRITE  gpa=0x00000000c0034000  ts=36043209852471
WRITE  gpa=0x00000000c0035000  ts=36043209857631
WRITE  gpa=0x00000000c0036000  ts=36043209862741
WRITE  gpa=0x00000000c0037000  ts=36043209867931
WRITE  gpa=0x00000000c0038000  ts=36043209873211
WRITE  gpa=0x00000000c0039000  ts=36043209878360
WRITE  gpa=0x00000000c003a000  ts=36043209883540
WRITE  gpa=0x00000000c003b000  ts=36043209888670
WRITE  gpa=0x00000000c003c000  ts=36043209893790
WRITE  gpa=0x00000000c003d000  ts=36043209898910
WRITE  gpa=0x00000000c003e000  ts=36043209904020
WRITE  gpa=0x00000000c003f000  ts=36043209909130
WRITE  gpa=0x0000000103826000  ts=36043209915620
WRITE  gpa=0x0000000104da4000  ts=36043209919100
WRITE  gpa=0x000000011eed5000  ts=36043209922470
WRITE  gpa=0x0000003f7fc1e000  ts=36043209927480
WRITE  gpa=0x000000011eec4000  ts=36043625469993
WRITE  gpa=0x0000003ce5a15000  ts=36043625478593
WRITE  gpa=0x0000003ce5a16000  ts=36043625482383
WRITE  gpa=0x0000003ce5a03000  ts=36043625485013
WRITE  gpa=0x0000003ce6605000  ts=36043625488983
WRITE  gpa=0x0000003ce660b000  ts=36043625492603
WRITE  gpa=0x0000003ce660c000  ts=36043625500153
WRITE  gpa=0x0000003f7fc32000  ts=36043625503703
WRITE  gpa=0x0000003f7fc31000  ts=36043625506833
WRITE  gpa=0x0000003f7fc1f000  ts=36043625509423
WRITE  gpa=0x0000000100000000  ts=36043625513293
WRITE  gpa=0x00000001001ce000  ts=36043625516633
WRITE  gpa=0x00000001001cf000  ts=36043625519203
WRITE  gpa=0x0000003f7fc05000  ts=36043625521833
WRITE  gpa=0x0000003ce6601000  ts=36043625524883
WRITE  gpa=0x0000000100db1000  ts=36043625527463
WRITE  gpa=0x00000001001d0000  ts=36043625530533
WRITE  gpa=0x000000011ee30000  ts=36043625533123
WRITE  gpa=0x000000011ee31000  ts=36043625536293
WRITE  gpa=0x000000011ee34000  ts=36043625538953
WRITE  gpa=0x0000003f7fc23000  ts=36043625541793
WRITE  gpa=0x0000003ce5a07000  ts=36043625544103
WRITE  gpa=0x0000003ce61d5000  ts=36043625547083
WRITE  gpa=0x0000003ce6166000  ts=36043625549893
WRITE  gpa=0x0000003ce61d3000  ts=36043625553073
WRITE  gpa=0x000000011ee32000  ts=36043625555872
WRITE  gpa=0x0000003ce5e0c000  ts=36043625559012
WRITE  gpa=0x0000003ce5bd0000  ts=36043625561932
WRITE  gpa=0x0000003f7fc2e000  ts=36043625564862
WRITE  gpa=0x0000003f7fc33000  ts=36043625567412
WRITE  gpa=0x0000003f7fc15000  ts=36043625569872
WRITE  gpa=0x0000003ce660d000  ts=36043625572982
WRITE  gpa=0x0000003ce660e000  ts=36043625575482
WRITE  gpa=0x0000003ce5a1c000  ts=36043625577932
WRITE  gpa=0x0000003f7fc22000  ts=36043625588512
WRITE  gpa=0x0000000103bc0000  ts=36043625591542
WRITE  gpa=0x0000000102951000  ts=36043625594582
WRITE  gpa=0x0000000117d9d000  ts=36043625597972
WRITE  gpa=0x0000000320949000  ts=36043625601912
WRITE  gpa=0x0000000100d66000  ts=36043625605822
WRITE  gpa=0x00000003b6d54000  ts=36043625609032
WRITE  gpa=0x0000000102950000  ts=36043625612422
WRITE  gpa=0x000000011ec44000  ts=36043625615482
WRITE  gpa=0x000000011edba000  ts=36043625619482
WRITE  gpa=0x000000011edb9000  ts=36043625622352
WRITE  gpa=0x000000011f0ee000  ts=36043625626372
WRITE  gpa=0x00000001223ec000  ts=36043625630312
WRITE  gpa=0x0000000100040000  ts=36043625634182
WRITE  gpa=0x0000000102251000  ts=36043625637202
WRITE  gpa=0x0000000102252000  ts=36043625639872
WRITE  gpa=0x000000011f378000  ts=36043625642892
WRITE  gpa=0x000000012282c000  ts=36043625646912
WRITE  gpa=0x0000000103b4e000  ts=36043625650702
WRITE  gpa=0x0000003f7fc20000  ts=36043625653161
WRITE  gpa=0x0000000100117000  ts=36043625656421
WRITE  gpa=0x0000000100293000  ts=36043625659441
WRITE  gpa=0x0000003ce6165000  ts=36043625662031
WRITE  gpa=0x000000011f682000  ts=36043625664741
WRITE  gpa=0x0000003ce5a1b000  ts=36043625668341
WRITE  gpa=0x00000001186b2000  ts=36043625671481
WRITE  gpa=0x00000001c76c8000  ts=36043625679021
WRITE  gpa=0x0000000307b2f000  ts=36043625684001
WRITE  gpa=0x0000000107757000  ts=36043625690891
WRITE  gpa=0x0000000307bdf000  ts=36043625700731
WRITE  gpa=0x00000001154d9000  ts=36043625704711
WRITE  gpa=0x0000000115539000  ts=36043625708791
WRITE  gpa=0x00000003b64dc000  ts=36043625712661
WRITE  gpa=0x00000003b80b4000  ts=36043625717381
WRITE  gpa=0x00000001c44d7000  ts=36043625722021
WRITE  gpa=0x000000011f25f000  ts=36043625728981
WRITE  gpa=0x0000000104188000  ts=36043625732681
WRITE  gpa=0x0000000103a78000  ts=36043625736301
WRITE  gpa=0x000000011eca5000  ts=36043625739331
WRITE  gpa=0x000000011f11d000  ts=36043625742701
WRITE  gpa=0x00000001029e4000  ts=36043625746011
WRITE  gpa=0x000000010297c000  ts=36043625749321
WRITE  gpa=0x0000003ce5de3000  ts=36043625752350
WRITE  gpa=0x0000003f7fc2d000  ts=36043625756730
WRITE  gpa=0x000000018869d000  ts=36043625759940
WRITE  gpa=0x00000001042bc000  ts=36043625763510
WRITE  gpa=0x0000000104f04000  ts=36043625772990
WRITE  gpa=0x0000000117f84000  ts=36043625776490
WRITE  gpa=0x0000003f7fc36000  ts=36043625780250
WRITE  gpa=0x00000003b657d000  ts=36043625783170
WRITE  gpa=0x0000000114e56000  ts=36043625787090
WRITE  gpa=0x0000000114f97000  ts=36043625790240
WRITE  gpa=0x0000000114f96000  ts=36043625793070
WRITE  gpa=0x00000003b83e6000  ts=36043625796200
WRITE  gpa=0x00000003b8171000  ts=36043625799430
WRITE  gpa=0x0000000117ea1000  ts=36043625803180
WRITE  gpa=0x0000000104f65000  ts=36043625806660
WRITE  gpa=0x0000000106eb4000  ts=36043625810210
WRITE  gpa=0x000000010004f000  ts=36043625813230
WRITE  gpa=0x0000000100123000  ts=36043625815770
WRITE  gpa=0x0000000122bcd000  ts=36043625818810
WRITE  gpa=0x0000000122bcc000  ts=36043625821760
WRITE  gpa=0x000000010ca17000  ts=36043625824910
WRITE  gpa=0x000000010cbdb000  ts=36043625828010
WRITE  gpa=0x0000003f7fc21000  ts=36043625831260
WRITE  gpa=0x0000003ce635e000  ts=36043625834010
WRITE  gpa=0x000000011f23d000  ts=36043625845040
WRITE  gpa=0x000000011f3c2000  ts=36043625848590
WRITE  gpa=0x000000011f3c0000  ts=36043625851509
WRITE  gpa=0x000000011ef1e000  ts=36043625854619
WRITE  gpa=0x0000003f7fc00000  ts=36043625858079
WRITE  gpa=0x0000003f7fc0b000  ts=36043625860659
WRITE  gpa=0x000000011f3c1000  ts=36043625863939
WRITE  gpa=0x0000000102986000  ts=36043625867699
WRITE  gpa=0x0000000102985000  ts=36043625870779
WRITE  gpa=0x000000010296c000  ts=36043625873349
WRITE  gpa=0x000000012652e000  ts=36043625877859
WRITE  gpa=0x0000003f7fc19000  ts=36043625881309
WRITE  gpa=0x0000003f7fc18000  ts=36043625884249
WRITE  gpa=0x00000001034fa000  ts=36043625887179
