CLOCK_REF  mono_ns=34207826327699  real_ns=1787628831653856277
WRITE  gpa=0x0000000100293000  ts=34208229815427
WRITE  gpa=0x0000003ce6165000  ts=34208229820317
WRITE  gpa=0x0000000120851000  ts=34208229825327
WRITE  gpa=0x000000011f682000  ts=34208229830337
WRITE  gpa=0x0000003f7fc15000  ts=34208229838557
WRITE  gpa=0x0000003ce660d000  ts=34208229844617
WRITE  gpa=0x0000003ce660e000  ts=34208229849007
WRITE  gpa=0x0000003ce5a1c000  ts=34208229852087
WRITE  gpa=0x0000003f7fc2e000  ts=34208229866267
WRITE  gpa=0x0000003ce635c000  ts=34208229871337
WRITE  gpa=0x0000003f7fc21000  ts=34208229875547
WRITE  gpa=0x000000011481c000  ts=34208229891937
WRITE  gpa=0x0000000107757000  ts=34208229908707
WRITE  gpa=0x0000000107c3c000  ts=34208229913667
WRITE  gpa=0x000000011f6bb000  ts=34208229920206
WRITE  gpa=0x000000010ca17000  ts=34208229924906
WRITE  gpa=0x0000000104f65000  ts=34208229933016
WRITE  gpa=0x0000000106eb4000  ts=34208229937136
WRITE  gpa=0x0000003ce61d4000  ts=34208229941196
WRITE  gpa=0x0000003ce5a49000  ts=34208229947786
WRITE  gpa=0x000000010004f000  ts=34208229952986
WRITE  gpa=0x0000000100123000  ts=34208229956816
WRITE  gpa=0x00000003b83e6000  ts=34208229960966
WRITE  gpa=0x00000003b8171000  ts=34208229965206
WRITE  gpa=0x000000011a9e9000  ts=34208229970586
WRITE  gpa=0x000000011a973000  ts=34208229975516
WRITE  gpa=0x0000000120078000  ts=34208229980776
WRITE  gpa=0x0000003ce5a17000  ts=34208229985406
WRITE  gpa=0x0000000100db4000  ts=34208229988696
WRITE  gpa=0x0000000121913000  ts=34208229993946
WRITE  gpa=0x0000000121914000  ts=34208230000866
WRITE  gpa=0x0000000121918000  ts=34208230005486
WRITE  gpa=0x000000011ecb0000  ts=34208230012516
WRITE  gpa=0x00000001217ac000  ts=34208230017015
WRITE  gpa=0x0000000120815000  ts=34208230022465
WRITE  gpa=0x000000011ee3d000  ts=34208230026675
WRITE  gpa=0x00000001195b6000  ts=34208230035525
WRITE  gpa=0x00000001182ab000  ts=34208230041825
WRITE  gpa=0x00000001217ad000  ts=34208230051245
WRITE  gpa=0x000000011eefb000  ts=34208230056295
WRITE  gpa=0x0000000114e56000  ts=34208230063265
WRITE  gpa=0x0000000117560000  ts=34208230067915
WRITE  gpa=0x0000000104a34000  ts=34208230077605
WRITE  gpa=0x0000000107248000  ts=34208230083575
WRITE  gpa=0x000000011cb48000  ts=34208230091315
WRITE  gpa=0x00000001069ad000  ts=34208230097155
WRITE  gpa=0x000000010c9b8000  ts=34208230104005
WRITE  gpa=0x00000001154d9000  ts=34208230112365
WRITE  gpa=0x0000000115544000  ts=34208230119794
WRITE  gpa=0x0000000104c57000  ts=34208230124904
WRITE  gpa=0x000000010b806000  ts=34208230131744
WRITE  gpa=0x00000001177b6000  ts=34208230141274
WRITE  gpa=0x000000011597e000  ts=34208230147314
WRITE  gpa=0x0000000115900000  ts=34208230153194
WRITE  gpa=0x0000000114def000  ts=34208230158904
WRITE  gpa=0x0000000118698000  ts=34208230164644
WRITE  gpa=0x000000011554e000  ts=34208230195934
WRITE  gpa=0x00000001076ba000  ts=34208230206464
WRITE  gpa=0x00000001182a9000  ts=34208230236613
WRITE  gpa=0x0000000104bfa000  ts=34208230242333
WRITE  gpa=0x00000001182e5000  ts=34208230246353
WRITE  gpa=0x0000000118288000  ts=34208230252723
WRITE  gpa=0x000000011f0a9000  ts=34208230257033
WRITE  gpa=0x0000000100db0000  ts=34208230260733
WRITE  gpa=0x0000000100d61000  ts=34208230265783
WRITE  gpa=0x0000000100322000  ts=34208230270123
WRITE  gpa=0x0000000100321000  ts=34208230273753
WRITE  gpa=0x000000010cbdb000  ts=34208230278123
WRITE  gpa=0x0000000122bd8000  ts=34208230282123
WRITE  gpa=0x0000003f7fc36000  ts=34208230287033
WRITE  gpa=0x00000001c76c8000  ts=34208230292143
WRITE  gpa=0x00000003b657d000  ts=34208230297803
WRITE  gpa=0x000000010027a000  ts=34208230302683
WRITE  gpa=0x0000000100279000  ts=34208230306373
WRITE  gpa=0x00000001160cc000  ts=34208230311473
WRITE  gpa=0x0000003ce635e000  ts=34208230317122
WRITE  gpa=0x0000003ce5c29000  ts=34208230322432
WRITE  gpa=0x0000003ce5c0c000  ts=34208230328222
WRITE  gpa=0x0000003f7fc38000  ts=34208230332292
WRITE  gpa=0x0000000117d9b000  ts=34208230336382
WRITE  gpa=0x0000000117cd2000  ts=34208230340132
WRITE  gpa=0x000000011f374000  ts=34208230344842
WRITE  gpa=0x0000003ce5a03000  ts=34208230348872
WRITE  gpa=0x000000011f23d000  ts=34208230363972
WRITE  gpa=0x000000011f3c3000  ts=34208230368382
WRITE  gpa=0x000000011f3c0000  ts=34208230371842
WRITE  gpa=0x000000011ef1e000  ts=34208230375402
WRITE  gpa=0x0000003f7fc00000  ts=34208230380572
WRITE  gpa=0x0000003f7fc0b000  ts=34208230383722
WRITE  gpa=0x0000000102986000  ts=34208230391392
WRITE  gpa=0x0000000102985000  ts=34208230395162
WRITE  gpa=0x000000010296c000  ts=34208230399232
WRITE  gpa=0x000000012652e000  ts=34208230404342
WRITE  gpa=0x0000003f7fc19000  ts=34208230408882
WRITE  gpa=0x0000003f7fc18000  ts=34208230412132
WRITE  gpa=0x00000001034fa000  ts=34208230415272
WRITE  gpa=0x000000012652d000  ts=34208230419711
WRITE  gpa=0x0000000102982000  ts=34208230422741
WRITE  gpa=0x00000001029ab000  ts=34208230425531
WRITE  gpa=0x0000000102969000  ts=34208230428661
WRITE  gpa=0x0000000102994000  ts=34208230435881
WRITE  gpa=0x00000001251fb000  ts=34208230440571
WRITE  gpa=0x0000003f7fc06000  ts=34208230444481
WRITE  gpa=0x00000001002a4000  ts=34208230449041
WRITE  gpa=0x000000011f836000  ts=34208230453071
WRITE  gpa=0x000000011f848000  ts=34208230456831
WRITE  gpa=0x0000000103584000  ts=34208230460421
WRITE  gpa=0x0000000102995000  ts=34208230466031
WRITE  gpa=0x000000010299c000  ts=34208230471671
WRITE  gpa=0x0000000102e5d000  ts=34208230474981
WRITE  gpa=0x000000010296a000  ts=34208230478751
WRITE  gpa=0x0000000102971000  ts=34208230483711
WRITE  gpa=0x0000000126477000  ts=34208230488401
WRITE  gpa=0x00000001029e4000  ts=34208230498711
WRITE  gpa=0x000000010292d000  ts=34208230503121
WRITE  gpa=0x0000000103637000  ts=34208230506571
WRITE  gpa=0x0000000102e1d000  ts=34208230512011
WRITE  gpa=0x0000000102e15000  ts=34208230515051
WRITE  gpa=0x000000011edbb000  ts=34208230527020
WRITE  gpa=0x0000000124310000  ts=34208230532320
WRITE  gpa=0x000000011f849000  ts=34208230536490
WRITE  gpa=0x00000001226cd000  ts=34208230540790
WRITE  gpa=0x000000012430f000  ts=34208230545590
WRITE  gpa=0x00000001002a5000  ts=34208230549160
WRITE  gpa=0x000000011ee6d000  ts=34208230554060
WRITE  gpa=0x000000011f3c2000  ts=34208230557430
WRITE  gpa=0x000000011eec4000  ts=34208230560910
WRITE  gpa=0x00000001035de000  ts=34208230565720
WRITE  gpa=0x00000001035dd000  ts=34208230568500
WRITE  gpa=0x0000000103538000  ts=34208230571610
WRITE  gpa=0x0000000129880000  ts=34208230575160
WRITE  gpa=0x00000001035c8000  ts=34208230579730
WRITE  gpa=0x00000001035c9000  ts=34208230582190
WRITE  gpa=0x000000010360e000  ts=34208230585230
WRITE  gpa=0x000000012413a000  ts=34208230589090
WRITE  gpa=0x000000011ee0e000  ts=34208230593170
WRITE  gpa=0x00000001035b0000  ts=34208230595540
WRITE  gpa=0x00000001035dc000  ts=34208230598860
WRITE  gpa=0x00000001035c0000  ts=34208230601130
WRITE  gpa=0x00000001035bf000  ts=34208230603860
WRITE  gpa=0x0000000124105000  ts=34208230607210
WRITE  gpa=0x00000001035ad000  ts=34208230610220
WRITE  gpa=0x00000001035ac000  ts=34208230614910
WRITE  gpa=0x00000001035af000  ts=34208230617709
WRITE  gpa=0x00000001249aa000  ts=34208230621729
WRITE  gpa=0x00000001049be000  ts=34208230630049
WRITE  gpa=0x00000001034b7000  ts=34208230634649
WRITE  gpa=0x000000012490c000  ts=34208230639759
WRITE  gpa=0x000000012469a000  ts=34208230643739
WRITE  gpa=0x000000012485f000  ts=34208230647309
WRITE  gpa=0x00000001249b3000  ts=34208230652079
WRITE  gpa=0x000000012469d000  ts=34208230656009
WRITE  gpa=0x0000000103b50000  ts=34208230666809
WRITE  gpa=0x0000000105d2a000  ts=34208230669929
WRITE  gpa=0x000000011f948000  ts=34208230705259
WRITE  gpa=0x0000000104187000  ts=34208230709079
WRITE  gpa=0x0000003f7fc3c000  ts=34208230712919
WRITE  gpa=0x0000000105f9c000  ts=34208230716119
WRITE  gpa=0x000000012232d000  ts=34208230719618
WRITE  gpa=0x00000001077f8000  ts=34208230722758
WRITE  gpa=0x00000001f553f000  ts=34208230728138
WRITE  gpa=0x000000011cea9000  ts=34208230738098
WRITE  gpa=0x00000003d83b0000  ts=34208230743208
WRITE  gpa=0x0000000123053000  ts=34208230749608
WRITE  gpa=0x0000000122bdc000  ts=34208230754178
WRITE  gpa=0x0000000121a48000  ts=34208230757748
WRITE  gpa=0x0000000122a22000  ts=34208230761288
WRITE  gpa=0x00000003d1e00000  ts=34208230776688
WRITE  gpa=0x0000000125c1a000  ts=34208230780548
WRITE  gpa=0x0000000281529000  ts=34208230801948
WRITE  gpa=0x0000000114d90000  ts=34208230811108
WRITE  gpa=0x0000000143abd000  ts=34208230816198
WRITE  gpa=0x0000000143b47000  ts=34208230821787
WRITE  gpa=0x0000000122c55000  ts=34208230826137
WRITE  gpa=0x00000001222c6000  ts=34208230830737
WRITE  gpa=0x0000000100491000  ts=34208230846027
WRITE  gpa=0x0000000105cc4000  ts=34208230851047
WRITE  gpa=0x0000000188c74000  ts=34208230856077
WRITE  gpa=0x00000001035be000  ts=34208230875827
WRITE  gpa=0x000000010297c000  ts=34208230883887
WRITE  gpa=0x000000011f3c1000  ts=34208230892427
WRITE  gpa=0x0000000114c7c000  ts=34208230901427
WRITE  gpa=0x00000003208bc000  ts=34208230905277
WRITE  gpa=0x00000003d68c6000  ts=34208230909567
WRITE  gpa=0x00000003d68db000  ts=34208230912827
WRITE  gpa=0x000000010b83b000  ts=34208230916737
WRITE  gpa=0x0000003ce5b7b000  ts=34208230924196
WRITE  gpa=0x0000003ce61aa000  ts=34208230928256
WRITE  gpa=0x0000000100db3000  ts=34208230932876
WRITE  gpa=0x000000010cb2a000  ts=34208230936456
WRITE  gpa=0x000000011f186000  ts=34208230939516
WRITE  gpa=0x000000011edc6000  ts=34208230942706
WRITE  gpa=0x0000000120858000  ts=34208230945296
WRITE  gpa=0x00000001208a4000  ts=34208230948416
WRITE  gpa=0x00000001208a5000  ts=34208230951506
WRITE  gpa=0x00000001208a6000  ts=34208230953826
WRITE  gpa=0x00000001208a7000  ts=34208230956136
WRITE  gpa=0x00000001208a8000  ts=34208230958526
WRITE  gpa=0x00000001208a9000  ts=34208230961166
WRITE  gpa=0x00000001208aa000  ts=34208230963536
WRITE  gpa=0x00000001208ab000  ts=34208230966206
WRITE  gpa=0x00000001208ac000  ts=34208230968436
WRITE  gpa=0x00000001208ad000  ts=34208230970686
WRITE  gpa=0x00000001208ae000  ts=34208230972986
WRITE  gpa=0x00000001208af000  ts=34208230975356
WRITE  gpa=0x00000001208b0000  ts=34208230977866
WRITE  gpa=0x00000001208b1000  ts=34208230980496
WRITE  gpa=0x00000001208b2000  ts=34208230982836
WRITE  gpa=0x00000001208b3000  ts=34208230985146
WRITE  gpa=0x000000011f11a000  ts=34208230988286
WRITE  gpa=0x0000000104f87000  ts=34208230998746
WRITE  gpa=0x0000003ce62f8000  ts=34208231002956
WRITE  gpa=0x0000003ce61d6000  ts=34208231006226
WRITE  gpa=0x0000000103b4f000  ts=34208231009266
WRITE  gpa=0x00000001036a1000  ts=34208231016246
WRITE  gpa=0x000000011f366000  ts=34208231019345
WRITE  gpa=0x000000010423f000  ts=34208231023495
WRITE  gpa=0x0000000116f1e000  ts=34208231026725
WRITE  gpa=0x0000000122bdd000  ts=34208231030235
WRITE  gpa=0x00000001045e6000  ts=34208231034335
WRITE  gpa=0x0000000104186000  ts=34208231038025
WRITE  gpa=0x00000001040af000  ts=34208231042395
WRITE  gpa=0x00000001040a4000  ts=34208231045245
WRITE  gpa=0x00000001035ee000  ts=34208231048035
WRITE  gpa=0x0000000104cc9000  ts=34208231052495
WRITE  gpa=0x0000000117ea1000  ts=34208231055675
WRITE  gpa=0x0000000104e0b000  ts=34208231061975
WRITE  gpa=0x0000000104ccc000  ts=34208231064455
WRITE  gpa=0x0000000114810000  ts=34208231067145
WRITE  gpa=0x0000000111f38000  ts=34208231071175
WRITE  gpa=0x0000000122bea000  ts=34208231074745
WRITE  gpa=0x000000011ee6b000  ts=34208231078175
WRITE  gpa=0x000000011ed26000  ts=34208231081105
WRITE  gpa=0x000000011f36b000  ts=34208231084365
WRITE  gpa=0x000000011f364000  ts=34208231088145
WRITE  gpa=0x000000011f37e000  ts=34208231091125
WRITE  gpa=0x000000012227b000  ts=34208231094245
WRITE  gpa=0x0000000120083000  ts=34208231097445
WRITE  gpa=0x0000000103520000  ts=34208231110305
WRITE  gpa=0x0000000103c3a000  ts=34208231113955
WRITE  gpa=0x0000000103bc8000  ts=34208231117255
WRITE  gpa=0x0000000104e24000  ts=34208231119864
WRITE  gpa=0x0000000117ea0000  ts=34208231122404
WRITE  gpa=0x0000000104f18000  ts=34208231126784
WRITE  gpa=0x0000000104e25000  ts=34208231129254
WRITE  gpa=0x000000011f375000  ts=34208231132954
WRITE  gpa=0x0000000115995000  ts=34208231135424
WRITE  gpa=0x0000000102e06000  ts=34208231140974
WRITE  gpa=0x0000000122315000  ts=34208231144924
WRITE  gpa=0x0000000103521000  ts=34208231149724
WRITE  gpa=0x000000011f377000  ts=34208231152094
WRITE  gpa=0x0000000100266000  ts=34208231154954
WRITE  gpa=0x00000001223a1000  ts=34208231159394
WRITE  gpa=0x0000000104c76000  ts=34208231165314
WRITE  gpa=0x0000000104bec000  ts=34208231168124
WRITE  gpa=0x00000001229f6000  ts=34208231171394
WRITE  gpa=0x0000000103d32000  ts=34208231176404
WRITE  gpa=0x0000000103c5e000  ts=34208231179804
WRITE  gpa=0x0000000103d71000  ts=34208231183174
WRITE  gpa=0x0000000103cc3000  ts=34208231188414
WRITE  gpa=0x0000000103c1e000  ts=34208231192034
WRITE  gpa=0x0000000103ceb000  ts=34208231195224
WRITE  gpa=0x0000000103cb7000  ts=34208231198644
WRITE  gpa=0x0000000103c1d000  ts=34208231201864
WRITE  gpa=0x000000011cb18000  ts=34208231208084
WRITE  gpa=0x000000011a9d6000  ts=34208231211424
WRITE  gpa=0x000000010cbc5000  ts=34208231214144
WRITE  gpa=0x0000000117cea000  ts=34208231217364
WRITE  gpa=0x000000011f365000  ts=34208231221313
WRITE  gpa=0x0000000120081000  ts=34208231223833
WRITE  gpa=0x00000001c44d7000  ts=34208231229343
WRITE  gpa=0x0000000104e23000  ts=34208231233413
WRITE  gpa=0x0000000117a8d000  ts=34208231236323
WRITE  gpa=0x0000000108954000  ts=34208231241253
WRITE  gpa=0x0000000117cd4000  ts=34208231244803
WRITE  gpa=0x000000011746c000  ts=34208231249283
WRITE  gpa=0x0000000143a8e000  ts=34208231252813
WRITE  gpa=0x000000010ca8e000  ts=34208231256323
WRITE  gpa=0x00000003b6666000  ts=34208231260253
WRITE  gpa=0x0000000147338000  ts=34208231265823
WRITE  gpa=0x00000003b532b000  ts=34208231270793
WRITE  gpa=0x00000003b65b0000  ts=34208231275893
WRITE  gpa=0x00000001884de000  ts=34208231280643
WRITE  gpa=0x00000003b8248000  ts=34208231284613
WRITE  gpa=0x00000001e8898000  ts=34208231291453
WRITE  gpa=0x00000003da83f000  ts=34208231296323
WRITE  gpa=0x000000011edca000  ts=34208231300063
WRITE  gpa=0x000000011f3c7000  ts=34208231303243
WRITE  gpa=0x00000002817c4000  ts=34208231307363
WRITE  gpa=0x00000003416a9000  ts=34208231312803
WRITE  gpa=0x000000034169c000  ts=34208231319293
WRITE  gpa=0x0000000117f5b000  ts=34208231323972
WRITE  gpa=0x000000011cb21000  ts=34208231326792
WRITE  gpa=0x0000000117e67000  ts=34208231329932
WRITE  gpa=0x0000003f7fc33000  ts=34208231338642
WRITE  gpa=0x000000011a974000  ts=34208231341972
WRITE  gpa=0x0000000103a7b000  ts=34208231356902
WRITE  gpa=0x00000003d6a6e000  ts=34208231362422
WRITE  gpa=0x00000003b67d4000  ts=34208231367182
WRITE  gpa=0x00000003b660c000  ts=34208231370912
WRITE  gpa=0x000000010b83c000  ts=34208231374842
WRITE  gpa=0x0000000103eae000  ts=34208231377902
WRITE  gpa=0x00000003b5249000  ts=34208231381772
WRITE  gpa=0x00000003b6cff000  ts=34208231385912
WRITE  gpa=0x000000018867a000  ts=34208231389832
WRITE  gpa=0x00000001e8a33000  ts=34208231394062
WRITE  gpa=0x0000000202ab7000  ts=34208231399292
WRITE  gpa=0x00000001040a2000  ts=34208231404792
WRITE  gpa=0x0000003f7fc37000  ts=34208231408622
WRITE  gpa=0x000000011f444000  ts=34208231414732
WRITE  gpa=0x000000011f0ce000  ts=34208231417962
WRITE  gpa=0x000000010ca12000  ts=34208231421191
WRITE  gpa=0x00000000c0030000  ts=34208231427371
WRITE  gpa=0x00000000c0031000  ts=34208231436221
WRITE  gpa=0x00000000c0032000  ts=34208231441111
WRITE  gpa=0x00000000c0033000  ts=34208231446291
WRITE  gpa=0x00000000c0034000  ts=34208231451391
WRITE  gpa=0x00000000c0035000  ts=34208231456541
WRITE  gpa=0x00000000c0036000  ts=34208231461591
WRITE  gpa=0x00000000c0037000  ts=34208231466661
WRITE  gpa=0x00000000c0038000  ts=34208231471761
WRITE  gpa=0x00000000c0039000  ts=34208231476821
WRITE  gpa=0x00000000c003a000  ts=34208231481881
WRITE  gpa=0x00000000c003b000  ts=34208231486951
WRITE  gpa=0x00000000c003c000  ts=34208231492031
