CLOCK_REF  mono_ns=36971204275096  real_ns=1787631595031803664
WRITE  gpa=0x000000011ec44000  ts=36971600951889
WRITE  gpa=0x000000011edba000  ts=36971600958679
WRITE  gpa=0x000000011edb9000  ts=36971600964609
WRITE  gpa=0x000000011f0ee000  ts=36971600972999
WRITE  gpa=0x00000001223ec000  ts=36971600980799
WRITE  gpa=0x0000000100040000  ts=36971600987729
WRITE  gpa=0x0000000102251000  ts=36971600993889
WRITE  gpa=0x0000000102252000  ts=36971601000019
WRITE  gpa=0x000000011f378000  ts=36971601006399
WRITE  gpa=0x000000012282c000  ts=36971601013549
WRITE  gpa=0x0000000103b4e000  ts=36971601021339
WRITE  gpa=0x0000000100117000  ts=36971601029379
WRITE  gpa=0x0000000100293000  ts=36971601035469
WRITE  gpa=0x0000003ce6165000  ts=36971601042408
WRITE  gpa=0x00000001077f8000  ts=36971601049378
WRITE  gpa=0x000000020291a000  ts=36971601057008
WRITE  gpa=0x0000003ce5a1b000  ts=36971601079138
WRITE  gpa=0x00000001042bb000  ts=36971601087408
WRITE  gpa=0x00000001029e4000  ts=36971601095078
WRITE  gpa=0x00000001c76c8000  ts=36971601101518
WRITE  gpa=0x0000000307b2f000  ts=36971601109908
WRITE  gpa=0x00000003b7286000  ts=36971601117858
WRITE  gpa=0x00000001029e8000  ts=36971601124698
WRITE  gpa=0x00000001222fa000  ts=36971601131237
WRITE  gpa=0x00000001222f9000  ts=36971601136797
WRITE  gpa=0x000000011f25f000  ts=36971601143817
WRITE  gpa=0x00000003b6666000  ts=36971601151567
WRITE  gpa=0x000000011f36a000  ts=36971601159387
WRITE  gpa=0x00000001029bd000  ts=36971601168097
WRITE  gpa=0x000000011ef95000  ts=36971601174457
WRITE  gpa=0x000000011eca5000  ts=36971601181847
WRITE  gpa=0x000000011f11d000  ts=36971601188567
WRITE  gpa=0x00000001035e6000  ts=36971601196117
WRITE  gpa=0x0000000114c7c000  ts=36971601203997
WRITE  gpa=0x0000000117560000  ts=36971601211397
WRITE  gpa=0x0000003ce61d4000  ts=36971601228876
WRITE  gpa=0x0000003ce5a49000  ts=36971601237346
WRITE  gpa=0x0000000107757000  ts=36971601244266
WRITE  gpa=0x00000001a205d000  ts=36971601251926
WRITE  gpa=0x0000003f7fc36000  ts=36971601261206
WRITE  gpa=0x00000003b657e000  ts=36971601267436
WRITE  gpa=0x0000000104f04000  ts=36971601274666
WRITE  gpa=0x0000000117eb7000  ts=36971601281336
WRITE  gpa=0x0000000117eb6000  ts=36971601287326
WRITE  gpa=0x00000003b65b0000  ts=36971601293296
WRITE  gpa=0x00000003b532e000  ts=36971601301626
WRITE  gpa=0x00000001175e8000  ts=36971601309835
WRITE  gpa=0x0000000104f65000  ts=36971601316975
WRITE  gpa=0x0000000106eb4000  ts=36971601323525
WRITE  gpa=0x000000010004f000  ts=36971601329875
WRITE  gpa=0x0000000100123000  ts=36971601335805
WRITE  gpa=0x00000003b64b5000  ts=36971601342055
WRITE  gpa=0x000000011a9e9000  ts=36971601350235
WRITE  gpa=0x000000011a978000  ts=36971601356785
WRITE  gpa=0x00000003b83e6000  ts=36971601363435
WRITE  gpa=0x00000003b8171000  ts=36971601370045
WRITE  gpa=0x0000000100d61000  ts=36971601379035
WRITE  gpa=0x0000000120078000  ts=36971601386605
WRITE  gpa=0x0000000100322000  ts=36971601393375
WRITE  gpa=0x0000000100321000  ts=36971601399164
WRITE  gpa=0x0000000100db0000  ts=36971601404624
WRITE  gpa=0x0000003ce5a17000  ts=36971601411984
WRITE  gpa=0x0000000100db4000  ts=36971601417534
WRITE  gpa=0x0000000121913000  ts=36971601425044
WRITE  gpa=0x0000000121914000  ts=36971601434304
WRITE  gpa=0x0000000121918000  ts=36971601440884
WRITE  gpa=0x000000011ecb0000  ts=36971601450954
WRITE  gpa=0x00000001217ac000  ts=36971601457674
WRITE  gpa=0x0000000120815000  ts=36971601465644
WRITE  gpa=0x000000011ee3d000  ts=36971601473394
WRITE  gpa=0x00000001195b6000  ts=36971601485394
WRITE  gpa=0x00000001182ab000  ts=36971601493343
WRITE  gpa=0x000000011f46e000  ts=36971601521243
WRITE  gpa=0x00000001217ad000  ts=36971601531243
WRITE  gpa=0x000000011eefb000  ts=36971601539143
WRITE  gpa=0x0000000114e56000  ts=36971601550693
WRITE  gpa=0x0000000104a34000  ts=36971601561593
WRITE  gpa=0x0000000107248000  ts=36971601570823
WRITE  gpa=0x000000011cb48000  ts=36971601580692
WRITE  gpa=0x00000001069ad000  ts=36971601588922
WRITE  gpa=0x000000010ca17000  ts=36971601597802
WRITE  gpa=0x000000010c9b8000  ts=36971601605122
WRITE  gpa=0x00000001154d9000  ts=36971601616922
WRITE  gpa=0x0000000115544000  ts=36971601626912
WRITE  gpa=0x0000000104c57000  ts=36971601634772
WRITE  gpa=0x000000010b806000  ts=36971601643282
WRITE  gpa=0x00000001177b6000  ts=36971601654582
WRITE  gpa=0x000000011597e000  ts=36971601663002
WRITE  gpa=0x0000000115900000  ts=36971601670271
WRITE  gpa=0x0000000114def000  ts=36971601678641
WRITE  gpa=0x0000000118698000  ts=36971601686551
WRITE  gpa=0x000000011554e000  ts=36971601728481
WRITE  gpa=0x00000001076ba000  ts=36971601742511
WRITE  gpa=0x000000011f682000  ts=36971601782750
WRITE  gpa=0x00000001182a9000  ts=36971601789840
WRITE  gpa=0x0000000104bfa000  ts=36971601798100
WRITE  gpa=0x00000001182e5000  ts=36971601804570
WRITE  gpa=0x000000010cbdb000  ts=36971601814900
WRITE  gpa=0x00000001a2045000  ts=36971601822290
WRITE  gpa=0x0000003f7fc21000  ts=36971601828690
WRITE  gpa=0x0000003ce635e000  ts=36971601835990
WRITE  gpa=0x0000003ce5c0c000  ts=36971601844290
WRITE  gpa=0x0000003f7fc38000  ts=36971601852279
WRITE  gpa=0x0000003ce5a03000  ts=36971601858789
WRITE  gpa=0x000000011f23d000  ts=36971601883199
WRITE  gpa=0x000000011f3c1000  ts=36971601888599
WRITE  gpa=0x000000011f3c0000  ts=36971601892669
WRITE  gpa=0x000000011ef1e000  ts=36971601896149
WRITE  gpa=0x0000003f7fc00000  ts=36971601900339
WRITE  gpa=0x0000003f7fc0b000  ts=36971601903779
WRITE  gpa=0x0000000102986000  ts=36971601910439
WRITE  gpa=0x0000000102985000  ts=36971601913759
WRITE  gpa=0x000000010296c000  ts=36971601916599
WRITE  gpa=0x000000012652e000  ts=36971601921859
WRITE  gpa=0x0000003f7fc19000  ts=36971601926609
WRITE  gpa=0x0000003f7fc18000  ts=36971601929509
WRITE  gpa=0x00000001034fa000  ts=36971601932859
WRITE  gpa=0x000000012652d000  ts=36971601936539
WRITE  gpa=0x0000000102982000  ts=36971601939428
WRITE  gpa=0x00000001029ab000  ts=36971601942428
WRITE  gpa=0x0000000102969000  ts=36971601945378
WRITE  gpa=0x0000000102994000  ts=36971601952688
WRITE  gpa=0x00000001251fb000  ts=36971601957028
WRITE  gpa=0x0000003f7fc06000  ts=36971601960918
WRITE  gpa=0x00000001002a5000  ts=36971601965118
WRITE  gpa=0x000000011f836000  ts=36971601969428
WRITE  gpa=0x000000011f848000  ts=36971601973618
WRITE  gpa=0x0000000103584000  ts=36971601977178
WRITE  gpa=0x0000000102995000  ts=36971601983608
WRITE  gpa=0x000000010299c000  ts=36971601989188
WRITE  gpa=0x0000000102e5d000  ts=36971601992348
WRITE  gpa=0x000000010296a000  ts=36971601995768
WRITE  gpa=0x0000000102971000  ts=36971602000768
WRITE  gpa=0x0000000126477000  ts=36971602005648
WRITE  gpa=0x000000010292d000  ts=36971602015928
WRITE  gpa=0x0000000103637000  ts=36971602019678
WRITE  gpa=0x0000000102e1d000  ts=36971602024918
WRITE  gpa=0x0000000102e15000  ts=36971602028067
WRITE  gpa=0x000000011edbb000  ts=36971602041737
WRITE  gpa=0x0000000124310000  ts=36971602046447
WRITE  gpa=0x000000011f849000  ts=36971602050397
WRITE  gpa=0x00000001226cd000  ts=36971602054157
WRITE  gpa=0x000000012430f000  ts=36971602058577
WRITE  gpa=0x00000001002a4000  ts=36971602062277
WRITE  gpa=0x000000011ee6d000  ts=36971602068167
WRITE  gpa=0x000000011ed28000  ts=36971602072847
WRITE  gpa=0x000000010b990000  ts=36971602076857
WRITE  gpa=0x0000000104187000  ts=36971602081357
WRITE  gpa=0x00000003d69f4000  ts=36971602085677
WRITE  gpa=0x00000003d69f5000  ts=36971602088657
WRITE  gpa=0x0000000104b5b000  ts=36971602091727
WRITE  gpa=0x000000012b44a000  ts=36971602095437
WRITE  gpa=0x00000003d69f6000  ts=36971602099027
WRITE  gpa=0x00000003b8393000  ts=36971602102107
WRITE  gpa=0x000000010361d000  ts=36971602105337
WRITE  gpa=0x000000033ff5b000  ts=36971602109977
WRITE  gpa=0x00000001035e9000  ts=36971602113577
WRITE  gpa=0x0000000104b67000  ts=36971602116297
WRITE  gpa=0x00000003b8391000  ts=36971602119076
WRITE  gpa=0x00000003d9d3d000  ts=36971602122126
WRITE  gpa=0x000000010361e000  ts=36971602125386
WRITE  gpa=0x00000002fdfec000  ts=36971602130546
WRITE  gpa=0x00000001035e8000  ts=36971602134566
WRITE  gpa=0x00000001342e0000  ts=36971602138946
WRITE  gpa=0x0000000107249000  ts=36971602158146
WRITE  gpa=0x00000003b67d4000  ts=36971602162076
WRITE  gpa=0x0000000101fd6000  ts=36971602166216
WRITE  gpa=0x00000001342e6000  ts=36971602170406
WRITE  gpa=0x00000001342da000  ts=36971602173456
WRITE  gpa=0x0000000125bb9000  ts=36971602177156
WRITE  gpa=0x000000012c34e000  ts=36971602180776
WRITE  gpa=0x00000001342dd000  ts=36971602184476
WRITE  gpa=0x0000000327ccd000  ts=36971602188836
WRITE  gpa=0x0000000281529000  ts=36971602194986
WRITE  gpa=0x0000000103b50000  ts=36971602199636
WRITE  gpa=0x0000000123328000  ts=36971602202766
WRITE  gpa=0x000000011f948000  ts=36971602216425
WRITE  gpa=0x0000003f7fc3c000  ts=36971602221865
WRITE  gpa=0x0000000105f9c000  ts=36971602225655
WRITE  gpa=0x000000012232d000  ts=36971602229685
WRITE  gpa=0x00000001f553f000  ts=36971602235045
WRITE  gpa=0x000000011cc0f000  ts=36971602243155
WRITE  gpa=0x0000000122bdc000  ts=36971602248075
WRITE  gpa=0x000000011cea9000  ts=36971602251935
WRITE  gpa=0x0000000121a48000  ts=36971602255565
WRITE  gpa=0x0000000122a22000  ts=36971602259255
WRITE  gpa=0x00000001222fb000  ts=36971602262885
WRITE  gpa=0x00000001039e1000  ts=36971602268435
WRITE  gpa=0x00000003415b0000  ts=36971602276705
WRITE  gpa=0x0000000107f17000  ts=36971602281195
WRITE  gpa=0x00000002fddff000  ts=36971602284715
WRITE  gpa=0x0000000122c55000  ts=36971602288615
WRITE  gpa=0x00000001222c6000  ts=36971602292995
WRITE  gpa=0x00000003b8392000  ts=36971602303234
WRITE  gpa=0x0000000367672000  ts=36971602308104
WRITE  gpa=0x0000000104e96000  ts=36971602317164
WRITE  gpa=0x00000003d6a42000  ts=36971602329164
WRITE  gpa=0x00000003b655c000  ts=36971602333684
WRITE  gpa=0x00000003d691a000  ts=36971602337284
WRITE  gpa=0x0000003ce5b7b000  ts=36971602341754
WRITE  gpa=0x0000003ce61aa000  ts=36971602345954
WRITE  gpa=0x0000000100db3000  ts=36971602350214
WRITE  gpa=0x000000010cb2a000  ts=36971602354634
WRITE  gpa=0x000000011f186000  ts=36971602358474
WRITE  gpa=0x000000011edc6000  ts=36971602361824
WRITE  gpa=0x0000000120858000  ts=36971602365644
WRITE  gpa=0x00000001208a4000  ts=36971602368864
WRITE  gpa=0x00000001208a5000  ts=36971602371574
WRITE  gpa=0x00000001208a6000  ts=36971602373904
WRITE  gpa=0x00000001208a7000  ts=36971602376324
WRITE  gpa=0x00000001208a8000  ts=36971602378714
WRITE  gpa=0x00000001208a9000  ts=36971602381584
WRITE  gpa=0x00000001208aa000  ts=36971602384004
WRITE  gpa=0x00000001208ab000  ts=36971602386454
WRITE  gpa=0x00000001208ac000  ts=36971602389134
WRITE  gpa=0x00000001208ad000  ts=36971602391573
WRITE  gpa=0x00000001208ae000  ts=36971602393953
WRITE  gpa=0x00000001208af000  ts=36971602396483
WRITE  gpa=0x00000001208b0000  ts=36971602398843
WRITE  gpa=0x00000001208b1000  ts=36971602401443
WRITE  gpa=0x00000001208b2000  ts=36971602403853
WRITE  gpa=0x00000001208b3000  ts=36971602406523
WRITE  gpa=0x000000011f11a000  ts=36971602408983
WRITE  gpa=0x000000011a979000  ts=36971602414123
WRITE  gpa=0x00000003b661b000  ts=36971602417173
WRITE  gpa=0x00000003b5c3b000  ts=36971602421073
WRITE  gpa=0x0000000307bdf000  ts=36971602426883
WRITE  gpa=0x0000000104222000  ts=36971602431113
WRITE  gpa=0x0000000104e56000  ts=36971602436203
WRITE  gpa=0x000000011cb21000  ts=36971602440253
WRITE  gpa=0x00000003d6a3a000  ts=36971602444713
WRITE  gpa=0x0000003f7fc37000  ts=36971602449493
WRITE  gpa=0x000000011f444000  ts=36971602456253
WRITE  gpa=0x000000011f0ce000  ts=36971602459713
WRITE  gpa=0x000000010ca12000  ts=36971602463193
WRITE  gpa=0x00000000c0030000  ts=36971602468953
WRITE  gpa=0x00000000c0031000  ts=36971602477693
WRITE  gpa=0x00000000c0032000  ts=36971602482722
WRITE  gpa=0x00000000c0033000  ts=36971602488042
WRITE  gpa=0x00000000c0034000  ts=36971602493242
WRITE  gpa=0x00000000c0035000  ts=36971602498412
WRITE  gpa=0x00000000c0036000  ts=36971602503642
WRITE  gpa=0x00000000c0037000  ts=36971602508812
WRITE  gpa=0x00000000c0038000  ts=36971602514022
WRITE  gpa=0x00000000c0039000  ts=36971602519322
WRITE  gpa=0x00000000c003a000  ts=36971602524522
WRITE  gpa=0x00000000c003b000  ts=36971602529702
WRITE  gpa=0x00000000c003c000  ts=36971602534922
WRITE  gpa=0x00000000c003d000  ts=36971602540082
WRITE  gpa=0x00000000c003e000  ts=36971602545692
WRITE  gpa=0x00000000c003f000  ts=36971602550882
WRITE  gpa=0x0000000103826000  ts=36971602558882
WRITE  gpa=0x000000011eed5000  ts=36971602562812
WRITE  gpa=0x0000000104da4000  ts=36971602566342
WRITE  gpa=0x0000003f7fc1e000  ts=36971602572541
WRITE  gpa=0x000000010b990000  ts=36972013148690
WRITE  gpa=0x0000003ce5a15000  ts=36972013162410
WRITE  gpa=0x0000003ce5a16000  ts=36972013167390
WRITE  gpa=0x0000003ce5a03000  ts=36972013170010
WRITE  gpa=0x0000003ce6605000  ts=36972013174550
WRITE  gpa=0x0000003ce660b000  ts=36972013177980
WRITE  gpa=0x0000003ce660c000  ts=36972013180590
WRITE  gpa=0x0000003f7fc32000  ts=36972013183980
WRITE  gpa=0x0000003f7fc31000  ts=36972013187540
WRITE  gpa=0x0000003f7fc1f000  ts=36972013190230
WRITE  gpa=0x0000000100000000  ts=36972013193040
WRITE  gpa=0x00000001001ce000  ts=36972013196080
WRITE  gpa=0x00000001001cf000  ts=36972013199099
WRITE  gpa=0x0000003f7fc05000  ts=36972013201579
WRITE  gpa=0x0000003ce6601000  ts=36972013204179
WRITE  gpa=0x0000000100db1000  ts=36972013206739
WRITE  gpa=0x00000001001d0000  ts=36972013210069
WRITE  gpa=0x000000011ee30000  ts=36972013212829
WRITE  gpa=0x000000011ee31000  ts=36972013216909
WRITE  gpa=0x000000011ee34000  ts=36972013219729
WRITE  gpa=0x0000003f7fc23000  ts=36972013222509
WRITE  gpa=0x0000003ce5a07000  ts=36972013224819
WRITE  gpa=0x0000003ce61d5000  ts=36972013227929
WRITE  gpa=0x0000003ce61d3000  ts=36972013230399
WRITE  gpa=0x000000011ee32000  ts=36972013233619
WRITE  gpa=0x0000003ce5e0c000  ts=36972013237179
WRITE  gpa=0x0000003ce5bd0000  ts=36972013240189
WRITE  gpa=0x0000003f7fc2e000  ts=36972013243299
WRITE  gpa=0x0000003f7fc33000  ts=36972013246169
WRITE  gpa=0x0000003f7fc15000  ts=36972013248649
WRITE  gpa=0x0000003ce660d000  ts=36972013252179
WRITE  gpa=0x0000003ce660e000  ts=36972013254849
WRITE  gpa=0x0000003ce5a1c000  ts=36972013257419
WRITE  gpa=0x0000003f7fc22000  ts=36972013266399
WRITE  gpa=0x0000003ce6165000  ts=36972013271229
WRITE  gpa=0x0000000103bc0000  ts=36972013277689
WRITE  gpa=0x000000010701d000  ts=36972013280569
WRITE  gpa=0x0000000107f99000  ts=36972013283769
WRITE  gpa=0x0000000102951000  ts=36972013286409
WRITE  gpa=0x0000003ce5de3000  ts=36972013289368
WRITE  gpa=0x0000003f7fc20000  ts=36972013293418
WRITE  gpa=0x0000003f7fc2d000  ts=36972013297488
WRITE  gpa=0x0000000114c7c000  ts=36972013300828
WRITE  gpa=0x0000000117560000  ts=36972013304608
WRITE  gpa=0x0000003ce5a1b000  ts=36972013312238
WRITE  gpa=0x0000000104f65000  ts=36972013314688
WRITE  gpa=0x0000000106eb4000  ts=36972013318028
WRITE  gpa=0x000000010004f000  ts=36972013321948
WRITE  gpa=0x0000000100123000  ts=36972013324678
WRITE  gpa=0x00000001c76c8000  ts=36972013327338
WRITE  gpa=0x00000003b64b5000  ts=36972013331328
WRITE  gpa=0x000000011a9e9000  ts=36972013336298
WRITE  gpa=0x000000011a978000  ts=36972013339948
WRITE  gpa=0x00000003b83e6000  ts=36972013343148
WRITE  gpa=0x00000003b8171000  ts=36972013346788
WRITE  gpa=0x0000003ce61d4000  ts=36972013353418
WRITE  gpa=0x0000003ce5a49000  ts=36972013356908
WRITE  gpa=0x0000003ce5a98000  ts=36972013360638
WRITE  gpa=0x0000003f7fc36000  ts=36972013363898
WRITE  gpa=0x00000003b657e000  ts=36972013366408
WRITE  gpa=0x0000000104f04000  ts=36972013370008
WRITE  gpa=0x0000000117eb7000  ts=36972013373038
WRITE  gpa=0x0000000117eb6000  ts=36972013376038
WRITE  gpa=0x00000003b65b0000  ts=36972013378458
WRITE  gpa=0x0000003f7fc21000  ts=36972013382127
WRITE  gpa=0x0000003ce635e000  ts=36972013384917
WRITE  gpa=0x00000001077f8000  ts=36972013391067
WRITE  gpa=0x000000020291a000  ts=36972013394497
WRITE  gpa=0x0000003f7fc00000  ts=36972013403387
WRITE  gpa=0x00000003d6a42000  ts=36972013406527
WRITE  gpa=0x0000003f7fc0b000  ts=36972013409287
WRITE  gpa=0x00000003b655c000  ts=36972013412497
WRITE  gpa=0x00000003d691a000  ts=36972013415217
WRITE  gpa=0x0000003ce5b7b000  ts=36972013421077
WRITE  gpa=0x0000003ce61aa000  ts=36972013423877
WRITE  gpa=0x000000010ca17000  ts=36972013427617
WRITE  gpa=0x000000011f0ee000  ts=36972013430897
WRITE  gpa=0x0000003ce5a17000  ts=36972013434277
WRITE  gpa=0x0000000100db3000  ts=36972013436497
WRITE  gpa=0x000000010cb2a000  ts=36972013439397
WRITE  gpa=0x000000011f186000  ts=36972013442167
WRITE  gpa=0x0000000104a34000  ts=36972013445217
WRITE  gpa=0x000000011ec44000  ts=36972013448717
WRITE  gpa=0x000000011edc6000  ts=36972013452067
WRITE  gpa=0x000000011f23d000  ts=36972013455417
WRITE  gpa=0x0000000120858000  ts=36972013459277
WRITE  gpa=0x00000001208a4000  ts=36972013462787
WRITE  gpa=0x00000001208a5000  ts=36972013465357
WRITE  gpa=0x00000001208a6000  ts=36972013467837
WRITE  gpa=0x00000001208a7000  ts=36972013470046
WRITE  gpa=0x00000001208a8000  ts=36972013472336
WRITE  gpa=0x00000001208a9000  ts=36972013474716
WRITE  gpa=0x00000001208aa000  ts=36972013477676
WRITE  gpa=0x00000001208ab000  ts=36972013479976
WRITE  gpa=0x00000001208ac000  ts=36972013482266
WRITE  gpa=0x00000001208ad000  ts=36972013484576
WRITE  gpa=0x00000001208ae000  ts=36972013486856
WRITE  gpa=0x00000001208af000  ts=36972013489106
WRITE  gpa=0x00000001208b0000  ts=36972013491426
WRITE  gpa=0x00000001208b1000  ts=36972013494326
WRITE  gpa=0x00000001208b2000  ts=36972013502346
WRITE  gpa=0x00000001208b3000  ts=36972013504696
WRITE  gpa=0x000000011f11a000  ts=36972013507336
WRITE  gpa=0x000000011a979000  ts=36972013512536
WRITE  gpa=0x00000003b661b000  ts=36972013514976
WRITE  gpa=0x00000003b5c3b000  ts=36972013518226
WRITE  gpa=0x0000000100db4000  ts=36972013522546
WRITE  gpa=0x000000011f46e000  ts=36972013526136
WRITE  gpa=0x000000011f444000  ts=36972013529426
WRITE  gpa=0x000000011f0ce000  ts=36972013532506
WRITE  gpa=0x000000010ca12000  ts=36972013535496
WRITE  gpa=0x00000000c0030000  ts=36972013539706
WRITE  gpa=0x00000000c0031000  ts=36972013545976
WRITE  gpa=0x00000000c0032000  ts=36972013550886
WRITE  gpa=0x00000000c0033000  ts=36972013555756
WRITE  gpa=0x00000000c0034000  ts=36972013560705
WRITE  gpa=0x00000000c0035000  ts=36972013565535
WRITE  gpa=0x00000000c0036000  ts=36972013570395
WRITE  gpa=0x00000000c0037000  ts=36972013575285
WRITE  gpa=0x00000000c0038000  ts=36972013580385
WRITE  gpa=0x00000000c0039000  ts=36972013585395
WRITE  gpa=0x00000000c003a000  ts=36972013590255
WRITE  gpa=0x00000000c003b000  ts=36972013595255
WRITE  gpa=0x00000000c003c000  ts=36972013600105
WRITE  gpa=0x00000000c003d000  ts=36972013605105
WRITE  gpa=0x00000000c003e000  ts=36972013610385
WRITE  gpa=0x00000000c003f000  ts=36972013615425
WRITE  gpa=0x00000001029e4000  ts=36972013622555
WRITE  gpa=0x00000001029bd000  ts=36972013625615
WRITE  gpa=0x000000011f25f000  ts=36972013628065
WRITE  gpa=0x000000011ef95000  ts=36972013631255
WRITE  gpa=0x000000010c9b8000  ts=36972013634305
WRITE  gpa=0x000000011eca5000  ts=36972013637125
WRITE  gpa=0x000000011ee6d000  ts=36972013639845
WRITE  gpa=0x00000001223ec000  ts=36972013642685
WRITE  gpa=0x000000011f11d000  ts=36972013645455
WRITE  gpa=0x0000003f7fc1e000  ts=36972013650034
WRITE  gpa=0x00000001001cf000  ts=36972404946108
WRITE  gpa=0x000000010b990000  ts=36972405519781
WRITE  gpa=0x0000003ce5a15000  ts=36972405525791
WRITE  gpa=0x0000003ce5a16000  ts=36972405529931
WRITE  gpa=0x0000000100000000  ts=36972405533311
WRITE  gpa=0x00000001001ce000  ts=36972405537091
WRITE  gpa=0x0000000100d61000  ts=36972405540501
WRITE  gpa=0x0000003ce6605000  ts=36972405544401
WRITE  gpa=0x0000003ce660b000  ts=36972405547441
