CLOCK_REF  mono_ns=733079292071324  real_ns=1789314362394281549
WRITE  gpa=0x000000011f804000  ts=733080724869988
WRITE  gpa=0x0000000121734000  ts=733080724873478
WRITE  gpa=0x000000010b93e000  ts=733080724876158
WRITE  gpa=0x00000000c0030000  ts=733080724880858
WRITE  gpa=0x00000000c0031000  ts=733080724888878
WRITE  gpa=0x00000000c0032000  ts=733080724893578
WRITE  gpa=0x00000000c0033000  ts=733080724898418
WRITE  gpa=0x00000000c0034000  ts=733080724903328
WRITE  gpa=0x00000000c0035000  ts=733080724908118
WRITE  gpa=0x00000000c0036000  ts=733080724913008
WRITE  gpa=0x00000000c0037000  ts=733080724917858
WRITE  gpa=0x00000000c0038000  ts=733080724922707
WRITE  gpa=0x00000000c0039000  ts=733080724927547
WRITE  gpa=0x00000000c003a000  ts=733080724932387
WRITE  gpa=0x00000000c003b000  ts=733080724937147
WRITE  gpa=0x00000000c003c000  ts=733080724942007
WRITE  gpa=0x00000000c003d000  ts=733080724946667
WRITE  gpa=0x00000000c003e000  ts=733080724951447
WRITE  gpa=0x00000000c003f000  ts=733080724956297
WRITE  gpa=0x0000000109af3000  ts=733080724963557
WRITE  gpa=0x0000000100d87000  ts=733080724967317
WRITE  gpa=0x00000001086ca000  ts=733080724971037
WRITE  gpa=0x000000010869c000  ts=733080724974377
WRITE  gpa=0x0000000122016000  ts=733080724978397
WRITE  gpa=0x000000010a43a000  ts=733080724980907
WRITE  gpa=0x000000011eca7000  ts=733080724984347
WRITE  gpa=0x00000001186f9000  ts=733080724987617
WRITE  gpa=0x0000003f7fc1e000  ts=733080724990947
WRITE  gpa=0x000000011f504000  ts=733081136044871
WRITE  gpa=0x000000244b815000  ts=733081136439837
WRITE  gpa=0x000000244b816000  ts=733081136443407
WRITE  gpa=0x000000244b803000  ts=733081136446477
WRITE  gpa=0x000000244c405000  ts=733081136450307
WRITE  gpa=0x000000244c40b000  ts=733081136453137
WRITE  gpa=0x000000244c40c000  ts=733081136455617
WRITE  gpa=0x0000003f7fc32000  ts=733081136460117
WRITE  gpa=0x0000003f7fc31000  ts=733081136464197
WRITE  gpa=0x0000003f7fc1f000  ts=733081136467127
WRITE  gpa=0x0000000100000000  ts=733081136470657
WRITE  gpa=0x00000001001ce000  ts=733081136474477
WRITE  gpa=0x00000001001cf000  ts=733081136476857
WRITE  gpa=0x0000003f7fc05000  ts=733081136480137
WRITE  gpa=0x000000244c401000  ts=733081136482727
WRITE  gpa=0x0000000100db1000  ts=733081136485997
WRITE  gpa=0x00000001001d0000  ts=733081136488527
WRITE  gpa=0x000000011ed6f000  ts=733081136492167
WRITE  gpa=0x000000011ee30000  ts=733081136495417
WRITE  gpa=0x000000011ee33000  ts=733081136499397
WRITE  gpa=0x0000003f7fc23000  ts=733081136501997
WRITE  gpa=0x000000244b807000  ts=733081136504817
WRITE  gpa=0x000000244bfd5000  ts=733081136507917
WRITE  gpa=0x000000244bfd3000  ts=733081136510607
WRITE  gpa=0x000000244b9d0000  ts=733081136514087
WRITE  gpa=0x000000011ee31000  ts=733081136516657
WRITE  gpa=0x000000244bc0c000  ts=733081136519617
WRITE  gpa=0x0000003f7fc2e000  ts=733081136522677
WRITE  gpa=0x0000003f7fc33000  ts=733081136525336
WRITE  gpa=0x0000003f7fc15000  ts=733081136528156
WRITE  gpa=0x000000244c40d000  ts=733081136531656
WRITE  gpa=0x000000244c40e000  ts=733081136534306
WRITE  gpa=0x000000244b81c000  ts=733081136536746
WRITE  gpa=0x0000003f7fc22000  ts=733081136547516
WRITE  gpa=0x0000000103b0e000  ts=733081136551056
WRITE  gpa=0x0000000108f2c000  ts=733081136554396
WRITE  gpa=0x000000244bbe3000  ts=733081136557886
WRITE  gpa=0x0000003f7fc20000  ts=733081136560596
WRITE  gpa=0x0000003f7fc2d000  ts=733081136564106
WRITE  gpa=0x000000010bd02000  ts=733081136567846
WRITE  gpa=0x0000000120867000  ts=733081136572106
WRITE  gpa=0x00000001094bf000  ts=733081136575836
WRITE  gpa=0x000000010bcf5000  ts=733081136579256
WRITE  gpa=0x0000000100db0000  ts=733081136582406
WRITE  gpa=0x0000000100c50000  ts=733081136585506
WRITE  gpa=0x000000010bbb0000  ts=733081136589386
WRITE  gpa=0x000000011f2b2000  ts=733081136592666
WRITE  gpa=0x0000000100040000  ts=733081136596796
WRITE  gpa=0x0000000102251000  ts=733081136599926
WRITE  gpa=0x0000000102252000  ts=733081136602796
WRITE  gpa=0x000000011f578000  ts=733081136605506
WRITE  gpa=0x0000000103b4b000  ts=733081136608696
WRITE  gpa=0x0000000100117000  ts=733081136612346
WRITE  gpa=0x0000000100290000  ts=733081136615676
WRITE  gpa=0x000000244bf65000  ts=733081136618736
WRITE  gpa=0x000000010917c000  ts=733081136622215
WRITE  gpa=0x000000244b81b000  ts=733081136625455
WRITE  gpa=0x000000010960f000  ts=733081136628575
WRITE  gpa=0x000000011ef6b000  ts=733081136639895
WRITE  gpa=0x0000000103b4d000  ts=733081136643005
WRITE  gpa=0x000000011f2b3000  ts=733081136645225
WRITE  gpa=0x000000011f2b1000  ts=733081136651985
WRITE  gpa=0x000000011f0e1000  ts=733081136655535
WRITE  gpa=0x000000244b817000  ts=733081136658685
WRITE  gpa=0x0000000100db4000  ts=733081136660945
WRITE  gpa=0x00000001229e3000  ts=733081136664585
WRITE  gpa=0x000000011ed67000  ts=733081136667835
WRITE  gpa=0x0000003f7fc2f000  ts=733081136671515
WRITE  gpa=0x0000003f7fc36000  ts=733081136675155
WRITE  gpa=0x000000010027a000  ts=733081136678335
WRITE  gpa=0x0000000100279000  ts=733081136681015
WRITE  gpa=0x000000244bfd4000  ts=733081136685125
WRITE  gpa=0x000000244b849000  ts=733081136688985
WRITE  gpa=0x0000000122dcf000  ts=733081136692185
WRITE  gpa=0x0000000122c01000  ts=733081136696185
WRITE  gpa=0x0000000122bda000  ts=733081136699825
WRITE  gpa=0x0000000122bd9000  ts=733081136702735
WRITE  gpa=0x000000010b90f000  ts=733081136706605
WRITE  gpa=0x000000012d841000  ts=733081136710415
WRITE  gpa=0x000000011ed6e000  ts=733081136713385
WRITE  gpa=0x000000010004f000  ts=733081136716005
WRITE  gpa=0x0000000100123000  ts=733081136718795
WRITE  gpa=0x0000000109607000  ts=733081136721284
WRITE  gpa=0x00000001186f8000  ts=733081136725254
WRITE  gpa=0x000000010932d000  ts=733081136728374
WRITE  gpa=0x0000000122bce000  ts=733081136731554
WRITE  gpa=0x00000001284e8000  ts=733081136734774
WRITE  gpa=0x00000001229e2000  ts=733081136737674
WRITE  gpa=0x00000001181b0000  ts=733081136741164
WRITE  gpa=0x00000001181b1000  ts=733081136745054
WRITE  gpa=0x0000000117cb4000  ts=733081136748434
WRITE  gpa=0x0000000117cb3000  ts=733081136751114
WRITE  gpa=0x0000003f7fc21000  ts=733081136753944
WRITE  gpa=0x000000244c15e000  ts=733081136757234
WRITE  gpa=0x000000244ba0c000  ts=733081136760484
WRITE  gpa=0x0000000100285000  ts=733081136763244
WRITE  gpa=0x0000000100284000  ts=733081136765784
WRITE  gpa=0x0000003f7fc00000  ts=733081136774644
WRITE  gpa=0x0000003f7fc0b000  ts=733081136777334
WRITE  gpa=0x000000011f343000  ts=733081136780584
WRITE  gpa=0x0000000108ed5000  ts=733081136784404
WRITE  gpa=0x0000000108f7c000  ts=733081136788104
WRITE  gpa=0x00000001091c6000  ts=733081136791634
WRITE  gpa=0x0000000135ed8000  ts=733081136796884
WRITE  gpa=0x0000000100c51000  ts=733081136800454
WRITE  gpa=0x0000003f7fc19000  ts=733081136803044
WRITE  gpa=0x0000003f7fc18000  ts=733081136805624
WRITE  gpa=0x00000001087ee000  ts=733081136809004
WRITE  gpa=0x0000000135ed7000  ts=733081136811864
WRITE  gpa=0x000000010928b000  ts=733081136815864
WRITE  gpa=0x000000010928c000  ts=733081136818513
WRITE  gpa=0x000000010881b000  ts=733081136821363
WRITE  gpa=0x00000001087df000  ts=733081136827583
WRITE  gpa=0x00000001341ec000  ts=733081136831133
WRITE  gpa=0x0000003f7fc06000  ts=733081136834263
WRITE  gpa=0x00000001002a6000  ts=733081136838183
WRITE  gpa=0x0000000103bbd000  ts=733081136840863
WRITE  gpa=0x0000000100c58000  ts=733081136843873
WRITE  gpa=0x00000001089d3000  ts=733081136847263
WRITE  gpa=0x0000000108f34000  ts=733081136851533
WRITE  gpa=0x0000000108ee2000  ts=733081136855743
WRITE  gpa=0x000000010928d000  ts=733081136859203
WRITE  gpa=0x0000000108869000  ts=733081136861983
WRITE  gpa=0x0000000108ed2000  ts=733081136864523
WRITE  gpa=0x0000000108f93000  ts=733081136868723
WRITE  gpa=0x0000000135e20000  ts=733081136872783
WRITE  gpa=0x00000001091d6000  ts=733081136875433
WRITE  gpa=0x0000000108a09000  ts=733081136882243
WRITE  gpa=0x00000001089e9000  ts=733081136885643
WRITE  gpa=0x0000000108fcf000  ts=733081136890733
WRITE  gpa=0x0000000108fa9000  ts=733081136894073
WRITE  gpa=0x0000000134e5c000  ts=733081136904983
WRITE  gpa=0x0000000100c59000  ts=733081136908433
WRITE  gpa=0x00000001343ae000  ts=733081136912513
WRITE  gpa=0x0000000134327000  ts=733081136915972
WRITE  gpa=0x0000000100214000  ts=733081136921882
WRITE  gpa=0x00000001001da000  ts=733081136925442
WRITE  gpa=0x000000244bae3000  ts=733081136929472
WRITE  gpa=0x00000001002cd000  ts=733081136935102
WRITE  gpa=0x000000011f0e0000  ts=733081136939062
WRITE  gpa=0x000000011f165000  ts=733081136943282
WRITE  gpa=0x000000011ed04000  ts=733081136946752
WRITE  gpa=0x000000244c407000  ts=733081136950162
WRITE  gpa=0x0000000126539000  ts=733081136953872
WRITE  gpa=0x000000012653a000  ts=733081136956892
WRITE  gpa=0x0000003f738ad000  ts=733081136960462
WRITE  gpa=0x000000011ed05000  ts=733081136964722
WRITE  gpa=0x000000011ee9b000  ts=733081136968142
WRITE  gpa=0x0000003f7fc30000  ts=733081136971352
WRITE  gpa=0x000000010ee54000  ts=733081136977032
WRITE  gpa=0x000000010917d000  ts=733081136980032
WRITE  gpa=0x000000010a335000  ts=733081136983642
WRITE  gpa=0x0000003f82794000  ts=733081136987992
WRITE  gpa=0x0000003f7fc3b000  ts=733081136996812
WRITE  gpa=0x000000011f509000  ts=733081137006822
WRITE  gpa=0x0000000103b4c000  ts=733081137010172
WRITE  gpa=0x00000001091a2000  ts=733081137013941
WRITE  gpa=0x00000001093b1000  ts=733081137026051
WRITE  gpa=0x0000003f7fc3a000  ts=733081137029441
WRITE  gpa=0x00000001094fa000  ts=733081137032661
WRITE  gpa=0x00000001284e1000  ts=733081137036001
WRITE  gpa=0x000000011f2cb000  ts=733081137041281
WRITE  gpa=0x0000000100e21000  ts=733081137048151
WRITE  gpa=0x0000003f7fc39000  ts=733081137051601
WRITE  gpa=0x0000000126521000  ts=733081137054751
WRITE  gpa=0x000000010bbb3000  ts=733081137061471
WRITE  gpa=0x00000001315f2000  ts=733081137066471
WRITE  gpa=0x000000011ed66000  ts=733081137071171
WRITE  gpa=0x0000003f738c6000  ts=733081137076411
WRITE  gpa=0x000000004d4d9000  ts=733081137082281
WRITE  gpa=0x000000011f164000  ts=733081137086221
WRITE  gpa=0x000000011ed02000  ts=733081137089031
WRITE  gpa=0x000000011ed07000  ts=733081137091421
WRITE  gpa=0x00000001002cc000  ts=733081137095531
WRITE  gpa=0x0000000121e23000  ts=733081137111750
WRITE  gpa=0x000000010a576000  ts=733081137117570
WRITE  gpa=0x0000000100286000  ts=733081137122750
WRITE  gpa=0x000000010e6c2000  ts=733081137125540
WRITE  gpa=0x000000010f39c000  ts=733081137129260
WRITE  gpa=0x000000010f2f8000  ts=733081137132800
WRITE  gpa=0x0000000109820000  ts=733081137135840
WRITE  gpa=0x00000001098c9000  ts=733081137139330
WRITE  gpa=0x000000010e5ec000  ts=733081137143230
WRITE  gpa=0x000000010a53c000  ts=733081137147090
WRITE  gpa=0x0000000109f3d000  ts=733081137151180
WRITE  gpa=0x000000010a409000  ts=733081137155620
WRITE  gpa=0x000000010a461000  ts=733081137159340
WRITE  gpa=0x000000010a381000  ts=733081137162890
WRITE  gpa=0x000000010a534000  ts=733081137188930
WRITE  gpa=0x0000003f8279f000  ts=733081137192950
WRITE  gpa=0x000000004d4da000  ts=733081137196750
WRITE  gpa=0x000000011ee9a000  ts=733081137199350
WRITE  gpa=0x0000003f7fc37000  ts=733081137203880
WRITE  gpa=0x0000003f8276f000  ts=733081137208099
WRITE  gpa=0x0000000125bea000  ts=733081137211709
WRITE  gpa=0x0000000125bd0000  ts=733081137220459
WRITE  gpa=0x0000000125bd1000  ts=733081137223789
WRITE  gpa=0x0000000125bd2000  ts=733081137226609
WRITE  gpa=0x0000000125bd3000  ts=733081137229519
WRITE  gpa=0x0000000125bd4000  ts=733081137232309
WRITE  gpa=0x0000000125bd5000  ts=733081137234889
WRITE  gpa=0x0000000125bd6000  ts=733081137237629
WRITE  gpa=0x0000000125bd7000  ts=733081137240239
WRITE  gpa=0x000000004d4db000  ts=733081137244469
WRITE  gpa=0x000000004d4dc000  ts=733081137247549
WRITE  gpa=0x000000004d4dd000  ts=733081137250719
WRITE  gpa=0x000000004d4de000  ts=733081137253689
WRITE  gpa=0x000000004d4df000  ts=733081137256539
WRITE  gpa=0x000000004d4e0000  ts=733081137259799
WRITE  gpa=0x000000004d4e1000  ts=733081137262839
WRITE  gpa=0x000000004d4e2000  ts=733081137265499
WRITE  gpa=0x000000004d4e3000  ts=733081137268369
WRITE  gpa=0x000000004d4e4000  ts=733081137271019
WRITE  gpa=0x0000003f821cd000  ts=733081137274689
WRITE  gpa=0x0000000125bc0000  ts=733081137278069
WRITE  gpa=0x0000000125bc1000  ts=733081137283269
WRITE  gpa=0x0000000125bc2000  ts=733081137286919
WRITE  gpa=0x0000000125bc3000  ts=733081137292459
WRITE  gpa=0x0000000125bc4000  ts=733081137295119
WRITE  gpa=0x0000000125bc5000  ts=733081137297749
WRITE  gpa=0x0000000125bc6000  ts=733081137300549
WRITE  gpa=0x0000000125bc7000  ts=733081137303149
WRITE  gpa=0x000000004d4e5000  ts=733081137306198
WRITE  gpa=0x000000004d4e6000  ts=733081137308958
WRITE  gpa=0x000000004d4e7000  ts=733081137311598
WRITE  gpa=0x000000004d4e8000  ts=733081137314568
WRITE  gpa=0x000000004d4e9000  ts=733081137317588
WRITE  gpa=0x000000004d4ea000  ts=733081137320278
WRITE  gpa=0x00000001284e2000  ts=733081137326328
WRITE  gpa=0x00000001284e3000  ts=733081137329128
WRITE  gpa=0x000000010a41e000  ts=733081137332628
WRITE  gpa=0x0000000100219000  ts=733081137336398
WRITE  gpa=0x000000244c15b000  ts=733081137339108
WRITE  gpa=0x0000000102886000  ts=733081137346158
WRITE  gpa=0x000000010a84c000  ts=733081137350268
WRITE  gpa=0x0000000122bc4000  ts=733081137354058
WRITE  gpa=0x000000010a81b000  ts=733081137357228
WRITE  gpa=0x0000000117129000  ts=733081137366568
WRITE  gpa=0x0000000120868000  ts=733081137369308
WRITE  gpa=0x000000010a329000  ts=733081137372448
WRITE  gpa=0x0000000127f8b000  ts=733081137375528
WRITE  gpa=0x000000010a43a000  ts=733081137380288
WRITE  gpa=0x0000000122016000  ts=733081137383678
WRITE  gpa=0x000000011eca7000  ts=733081137387798
WRITE  gpa=0x0000000100d53000  ts=733081137391378
WRITE  gpa=0x000000010bbab000  ts=733081137399178
WRITE  gpa=0x000000004d4eb000  ts=733081137403727
WRITE  gpa=0x0000000109af3000  ts=733081137415677
WRITE  gpa=0x0000000109624000  ts=733081137418947
WRITE  gpa=0x000000011f0b1000  ts=733081137421857
WRITE  gpa=0x000000244b97b000  ts=733081137425327
WRITE  gpa=0x000000244bfaa000  ts=733081137428707
WRITE  gpa=0x0000000121e63000  ts=733081137432557
WRITE  gpa=0x0000000121df6000  ts=733081137435987
WRITE  gpa=0x000000011f196000  ts=733081137438817
WRITE  gpa=0x000000011d004000  ts=733081137442097
WRITE  gpa=0x000000011ecf7000  ts=733081137445067
WRITE  gpa=0x00000001223d9000  ts=733081137448357
WRITE  gpa=0x0000000122109000  ts=733081137451237
WRITE  gpa=0x000000012210a000  ts=733081137453727
WRITE  gpa=0x000000012210b000  ts=733081137456697
WRITE  gpa=0x000000012210c000  ts=733081137461637
WRITE  gpa=0x000000012210d000  ts=733081137464197
WRITE  gpa=0x000000012210e000  ts=733081137466517
WRITE  gpa=0x000000012210f000  ts=733081137468847
WRITE  gpa=0x0000000122110000  ts=733081137471157
WRITE  gpa=0x0000000122111000  ts=733081137473577
WRITE  gpa=0x0000000122112000  ts=733081137475877
WRITE  gpa=0x0000000122113000  ts=733081137478187
WRITE  gpa=0x0000000122114000  ts=733081137480857
WRITE  gpa=0x0000000122115000  ts=733081137483157
WRITE  gpa=0x0000000122116000  ts=733081137485437
WRITE  gpa=0x0000000122117000  ts=733081137487747
WRITE  gpa=0x0000000122118000  ts=733081137490317
WRITE  gpa=0x000000011f0ab000  ts=733081137492817
WRITE  gpa=0x00000001186f9000  ts=733081137501736
WRITE  gpa=0x0000000100db3000  ts=733081137507296
WRITE  gpa=0x0000000121fe9000  ts=733081137510646
WRITE  gpa=0x000000011f804000  ts=733081137514446
WRITE  gpa=0x0000000121734000  ts=733081137517456
WRITE  gpa=0x000000010b9de000  ts=733081137520246
WRITE  gpa=0x000000010b93e000  ts=733081137523846
WRITE  gpa=0x00000000c0030000  ts=733081137528476
WRITE  gpa=0x00000000c0031000  ts=733081137533986
WRITE  gpa=0x00000000c0032000  ts=733081137538716
WRITE  gpa=0x00000000c0033000  ts=733081137543436
WRITE  gpa=0x00000000c0034000  ts=733081137548136
WRITE  gpa=0x00000000c0035000  ts=733081137552846
WRITE  gpa=0x00000000c0036000  ts=733081137557526
WRITE  gpa=0x00000000c0037000  ts=733081137562256
WRITE  gpa=0x00000000c0038000  ts=733081137566926
WRITE  gpa=0x00000000c0039000  ts=733081137571806
WRITE  gpa=0x00000000c003a000  ts=733081137576526
WRITE  gpa=0x00000000c003b000  ts=733081137581486
